RegionID	chr	start	end	Entropy	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value	
QDMR_3979	chr2	230067752	230068834	0.839	0.026211665	0.028532254	0.030157337	0.365451486	
QDMR_15606	chr11	61827524	61829238	0.839	0.180316357	0.621004618	0.401832976	0.901673831	
QDMR_29163	chr7_KI270808v1_alt	124529	124883	0.840	0.01219619	0.031576268	0.628139208	0.16508628	
QDMR_4316	chr3	13895689	13896095	0.841	0.016872949	0.03662734	0.026612173	0.360755365	
QDMR_23028	chr18	13641585	13642416	0.841	0.509295041	0.521492582	0.514146081	0.849556883	
QDMR_1882	chr1	160070056	160070878	0.842	0.054839094	0.163858968	0.145327498	0.617938819	
QDMR_2968	chr2	64453975	64455075	0.842	0.769260107	0.116587302	0.026911148	0.588953575	
QDMR_6334	chr4	183797122	183798601	0.842	0.0025	0.016643357	0.056303419	0.457780539	
QDMR_3572	chr2	154697493	154699557	0.843	0.546993043	0.152665552	0.859399706	0.765118008	
QDMR_4709	chr3	64444909	64445516	0.843	0.076470588	0.020944848	0.296879155	0.714466063	
QDMR_5569	chr4	3041291	3041820	0.843	0.221428571	0.790540071	0.055454707	0.564835165	
QDMR_11345	chr8	143278496	143279334	0.843	0.433079346	0.22346261	0.9319333	0.965286513	
QDMR_13496	chrX	137573750	137574926	0.843	0.701910563	0.264175849	0.756990584	0.875266981	
QDMR_18350	chr14	36646983	36648423	0.843	0.337496801	0.173864727	0.910130223	0.695549104	
QDMR_12084	chr9	101737567	101738794	0.844	0.301535376	0.029107272	0.759828711	0.606924865	
QDMR_12806	chrX	633992	634942	0.844	0.662327875	0.201467956	0.549197367	0.89041962	
QDMR_23232	chr18	61333450	61334459	0.844	0.358952712	0.121522075	0.857635536	0.724502104	
QDMR_28914	chr6_GL000255v2_alt	2526499	2527768	0.844	0.0	0.044642857	0.134821429	0.583333333	
QDMR_2358	chr1	228608374	228608660	0.846	0.0	0.7	0.745667198	0.0	
QDMR_4583	chr3	50226970	50227669	0.846	0.001919783	0.3351822	0.036853326	0.718240924	
QDMR_5037	chr3	138949793	138950481	0.846	0.089968559	0.079217164	0.611510977	0.820507698	
QDMR_11905	chr9	83622842	83623621	0.846	0.474829932	0.003968254	0.043726844	0.740829514	
QDMR_18737	chr14	97033268	97033839	0.846	0.25408701	0.165007526	0.907904394	0.763064956	
QDMR_9426	chr7	30681756	30682829	0.847	0.580605431	0.107307715	0.745351117	0.546099908	
QDMR_10337	chr7	155787129	155787698	0.847	0.885593567	0.267465867	0.54253108	1.0	
QDMR_10938	chr8	57142386	57143685	0.847	0.739647288	0.301077403	0.793744416	0.881797365	
QDMR_14987	chr10	133520218	133520558	0.847	0.015785424	0.350425275	0.022425399	0.012152027	
QDMR_17071	chr12	102957360	102958917	0.847	0.665862613	0.119069152	0.8172447	0.502866327	
QDMR_25982	chr20	2800314	2800851	0.847	0.464963685	0.180890765	0.841069428	0.9145356	
QDMR_29406	chrX_KI270913v1_alt	85937	86154	0.847	0.546012484	0.324605259	0.514530087	0.948470896	
QDMR_12971	chrX	36957432	36958276	0.848	0.916233692	0.171512657	0.903475455	0.25645394	
QDMR_14941	chr10	133160026	133160807	0.848	0.08	0.121634331	0.465	0.806428571	
QDMR_16601	chr12	32896367	32897109	0.848	0.005952381	0.011992714	0.027142018	0.354390089	
QDMR_24660	chr19	18388287	18388887	0.848	0.946460413	0.299782807	0.206948867	0.746899128	
QDMR_14938	chr10	133131827	133132309	0.849	0.511201247	0.450407586	0.137076082	0.796877773	
QDMR_20830	chr16	68235107	68238240	0.849	0.036869018	0.032262918	0.427544836	0.760740651	
QDMR_8750	chr6	165804519	165805388	0.850	0.219089674	0.575	0.928571429	0.772724359	
QDMR_10858	chr8	41895822	41897732	0.850	0.564633885	0.116049511	0.641823308	0.662923391	
QDMR_22935	chr18	904577	905697	0.850	0.604200808	0.16672979	0.823620331	0.828568582	
QDMR_864	chr1	34176781	34177423	0.851	0.660171723	0.236277825	0.697424581	0.86928091	
QDMR_25609	chr19	51018748	51019547	0.851	0.255311791	0.317167911	0.087704849	0.717996352	
QDMR_2459	chr1	239997537	239998316	0.852	0.655555556	0.261363636	0.966666667	0.888888889	
QDMR_18358	chr14	37583440	37584961	0.852	0.495354547	0.519152409	0.246132398	0.860617946	
QDMR_26542	chr20	61289692	61290013	0.852	0.27514869	0.909132131	0.710110161	0.933646008	
QDMR_12118	chr9	111037633	111039095	0.853	0.00720604	0.007151563	0.02219298	0.344129025	
QDMR_22029	chr17	42288170	42288996	0.853	0.280028872	0.567797545	0.253569484	0.962551325	
QDMR_4821	chr3	112333046	112333559	0.854	0.514283217	0.154384204	0.50350696	0.532143599	
QDMR_6377	chr4	188282560	188283320	0.854	0.589085085	0.168903029	0.845050314	0.857508065	
QDMR_14072	chr10	30058670	30059719	0.854	0.00472583	0.167951155	0.650969987	0.744507503	
QDMR_25192	chr19	42283597	42284919	0.854	0.290634921	0.033180639	0.0	0.699249193	
QDMR_26111	chr20	21703106	21703782	0.854	0.502599958	0.05048644	0.609481594	0.588220451	
QDMR_29761	chr16_KI270855v1_alt	73964	74562	0.854	0.117155067	0.640878921	0.156937633	0.209991931	
QDMR_12581	chr9	136438387	136440049	0.855	0.015769944	0.023814987	0.019788995	0.351867121	
QDMR_21592	chr17	12973953	12974456	0.855	0.271668844	0.648913408	0.68203539	0.892407355	
QDMR_26888	chr21	26572691	26573327	0.855	0.186189257	0.086528603	0.643502414	0.825093034	
QDMR_28707	chr6_GL000253v2_alt	3955525	3955808	0.855	0.65	0.742857143	0.0	0.0	
QDMR_10992	chr8	68330685	68331568	0.856	0.51262603	0.038744933	0.666528999	0.444318454	
QDMR_11042	chr8	81630563	81631240	0.856	0.669803903	0.180628961	0.074114756	0.238532703	
QDMR_11305	chr8	142449459	142449667	0.856	0.566666667	0.103988604	0.0	0.0	
QDMR_26537	chr20	60087402	60087905	0.856	0.037762564	0.375220351	0.18644087	0.742154906	
QDMR_30339	chr22_KI270878v1_alt	166643	167202	0.856	0.158377425	0.0	0.590562942	0.737628839	
QDMR_3449	chr2	128471419	128471659	0.857	0.733333333	0.742857143	0.0	0.0	
QDMR_9288	chr7	8433509	8435569	0.857	0.496841676	0.117624141	0.763817562	0.82935153	
QDMR_10198	chr7	146116182	146116992	0.857	0.620111922	0.035097249	0.775133501	0.097461461	
QDMR_15353	chr11	18791025	18792532	0.857	0.379928612	0.095977977	0.777747555	0.479856467	
QDMR_2758	chr2	26847434	26850054	0.858	0.172680031	0.122966181	0.845707901	0.50389091	
QDMR_2908	chr2	48755482	48755746	0.858	0.560185185	0.6	0.794444444	0.171428571	
QDMR_4383	chr3	32467773	32468033	0.858	0.777777778	0.284507937	0.215432099	0.954131653	
QDMR_13045	chrX	47232883	47233907	0.858	0.006483155	0.006416832	0.340285032	0.008152958	
QDMR_17867	chr13	57632392	57634796	0.858	0.801965967	0.362008428	0.887209502	0.938414324	
QDMR_25873	chr19	58009386	58009856	0.858	0.540546941	0.193481346	0.819246218	0.912222713	
QDMR_3898	chr2	218959429	218961142	0.859	0.529425534	0.096810669	0.686912816	0.738089716	
QDMR_4119	chr2	239690635	239690850	0.859	0.0	0.0	0.333333333	0.0	
QDMR_7962	chr6	30555509	30555742	0.859	0.0	0.011111111	0.0	0.334848485	
QDMR_8523	chr6	117920184	117920406	0.859	0.374236311	0.019811052	0.713543666	0.515657249	
QDMR_10909	chr8	52939141	52941866	0.859	0.536038459	0.108776836	0.722043229	0.59781633	
QDMR_11127	chr8	100105694	100106465	0.859	0.930336464	0.594665541	0.927202668	0.918079492	
QDMR_21714	chr17	20588961	20589382	0.859	0.333333333	0.0	0.0	0.0	
QDMR_28826	chr6_GL000254v2_alt	4178754	4179102	0.859	0.333333333	0.0	0.0	0.0	
QDMR_12376	chr9	130265458	130266284	0.860	0.714336918	0.204430465	0.807031743	0.629388717	
QDMR_13447	chrX	132022790	132023747	0.860	0.025725592	0.005457773	0.346210578	0.012769133	
QDMR_15434	chr11	34356682	34358176	0.860	0.01679444	0.013722477	0.023381256	0.348662482	
QDMR_19293	chr15	52787023	52787382	0.860	0.449690655	0.128954722	0.780463849	0.853836517	
QDMR_23061	chr18	23135004	23137107	0.860	0.016443377	0.283223143	0.22690937	0.659366168	
QDMR_24772	chr19	23971655	23971957	0.860	0.1625	0.497483162	0.819590643	0.885181704	
QDMR_26353	chr20	43657321	43657895	0.860	0.014243053	0.014637487	0.016405945	0.347693409	
QDMR_466	chr1	12063431	12064091	0.861	0.67257645	0.239248728	0.775060333	0.712617822	
QDMR_13201	chrX	71095646	71095886	0.861	0.007561437	0.008811774	0.336484335	0.001402525	
QDMR_16903	chr12	57619388	57619869	0.861	0.499100172	0.907168877	0.96743895	0.953782032	
QDMR_5112	chr3	154428558	154429176	0.863	0.325017942	0.095026547	0.821733551	0.629387514	
QDMR_5870	chr4	55157583	55157899	0.863	0.913527133	0.476021504	0.891272152	0.865301418	
QDMR_11193	chr8	119416158	119416938	0.863	0.013079771	0.01924743	0.023889074	0.348127576	
QDMR_12938	chrX	23742953	23743493	0.863	0.021403792	0.002525253	0.340215124	0.008507002	
QDMR_13491	chrX	137428149	137428755	0.863	0.420482916	0.073915998	0.771689884	0.795492824	
QDMR_17398	chr12	128266496	128268606	0.863	0.504293665	0.078888984	0.678059298	0.586608694	
QDMR_26106	chr20	21509552	21510047	0.863	0.528581293	0.235093672	0.779393844	0.953994565	
QDMR_11286	chr8	141518085	141518929	0.864	0.550975057	0.107134574	0.749453016	0.732959299	
QDMR_13005	chrX	40169672	40170062	0.864	0.015980164	0.031288196	0.261999909	0.688039003	
QDMR_21423	chr17	4536005	4536410	0.864	0.532947745	0.914310912	0.910130843	0.951997113	
QDMR_5740	chr4	17781019	17782001	0.865	0.555247257	0.183096556	0.843855031	0.895771932	
QDMR_6907	chr5	88660671	88661369	0.865	0.027682155	0.01284585	0.735070867	0.39421387	
QDMR_8431	chr6	101401930	101402184	0.865	0.428676011	0.092566421	0.81516354	0.784964736	
QDMR_24780	chr19	29524874	29530460	0.865	0.717114291	0.119462952	0.600479831	0.564062718	
QDMR_27672	chr22	41237548	41238838	0.865	0.262239583	0.611411392	0.850030497	0.974526862	
QDMR_4479	chr3	44712607	44712907	0.866	0.462442492	0.09222807	0.80668146	0.78490495	
QDMR_7366	chr5	159100366	159100975	0.866	0.781206332	0.083865503	0.706334668	0.482778522	
QDMR_11955	chr9	91714406	91714740	0.866	0.848654971	0.164421998	0.477424749	0.350217865	
QDMR_12021	chr9	96383242	96383803	0.866	0.048153601	0.059119643	0.005564388	0.455902997	
QDMR_29749	chr16_KI270854v1_alt	24068	25961	0.866	0.013055556	0.01560862	0.0150704	0.345324667	
QDMR_6615	chr5	10760724	10761813	0.867	0.11142076	0.032852159	0.03482383	0.554700097	
QDMR_12838	chrX	2583412	2584744	0.867	0.756757833	0.154249705	0.57517598	0.82408063	
QDMR_13719	chrY	1465541	1466680	0.867	0.63562702	0.222120838	0.841222721	0.906579774	
QDMR_9396	chr7	27204911	27205678	0.868	0.481478077	0.455391508	0.256806004	0.87193234	
QDMR_9433	chr7	32427822	32428336	0.868	0.8001161	0.343552959	0.815298846	0.752422576	
QDMR_9538	chr7	49773412	49776156	0.868	0.41769674	0.141420062	0.835573806	0.556339439	
QDMR_13513	chrX	145817845	145818748	0.868	0.704685087	0.173072313	0.863478566	0.551177088	
QDMR_26049	chr20	9515824	9516246	0.868	0.238177905	0.115559217	0.851397408	0.704819699	
QDMR_23498	chr19	640789	641005	0.869	0.637486772	0.955555556	0.962731481	0.972727273	
QDMR_7808	chr6	21666208	21666631	0.870	0.015623053	0.247994617	0.672361306	0.747744063	
QDMR_10910	chr8	53250743	53251883	0.870	0.406030527	0.108646803	0.800536253	0.539985251	
QDMR_17907	chr13	87671314	87672716	0.870	0.008057839	0.027930757	0.699504201	0.747329805	
QDMR_24797	chr19	30374776	30375457	0.870	0.714007315	0.014421053	0.744308064	0.287608665	
QDMR_25634	chr19	51949063	51949290	0.870	0.820174179	0.377709625	0.897884797	0.923165144	
QDMR_27208	chr21	46498584	46498815	0.870	0.44208805	0.511640888	0.463338816	0.922902911	
QDMR_941	chr1	39514693	39516096	0.871	0.203768149	0.565260029	0.350671208	0.911425318	
QDMR_13996	chr10	15719424	15720102	0.871	0.778156566	0.133846199	0.86315791	0.391365079	
QDMR_20947	chr16	81779105	81779957	0.871	0.214770463	0.111489113	0.025664075	0.632005495	
QDMR_5919	chr4	73981811	73982113	0.872	0.950712251	0.898359055	0.413742624	0.844137807	
QDMR_18275	chr14	24051780	24052635	0.872	0.02297451	0.022048744	0.009986918	0.344155373	
QDMR_26175	chr20	30485591	30485902	0.872	0.0	0.729166667	0.28	0.727742165	
QDMR_16148	chr11	111514612	111514987	0.873	0.902631788	0.854788928	0.878274169	0.468526535	
QDMR_19787	chr16	164344	166721	0.873	0.787222045	0.348621152	0.8175607	0.904000229	
QDMR_21023	chr16	86515463	86516906	0.873	0.674621777	0.282587083	0.802076825	0.958246478	
QDMR_25142	chr19	41127871	41128142	0.873	0.029224537	0.345195722	0.01124962	0.721493042	
QDMR_2742	chr2	25981685	25982780	0.874	0.068152826	0.131262386	0.057148012	0.560177404	
QDMR_24557	chr19	16896290	16898046	0.874	0.520193	0.171417741	0.033943089	0.761183237	
QDMR_27220	chr22	10961033	10961845	0.874	0.234693017	0.55314712	0.621942254	0.892868085	
QDMR_29385	chrX_KI270880v1_alt	120798	121322	0.874	0.139877141	0.407981127	0.57324546	0.840463458	
QDMR_3416	chr2	127025037	127025253	0.875	0.664722752	0.214441166	0.832002104	0.811426591	
QDMR_7109	chr5	137498327	137499457	0.875	0.015112522	0.049220164	0.295831284	0.704620144	
QDMR_8744	chr6	163834418	163834648	0.875	0.407070028	0.90549484	0.860111267	0.826312701	
QDMR_19389	chr15	65422404	65423233	0.875	0.029426129	0.066037462	0.058879206	0.430022447	
QDMR_22395	chr17	62137414	62139424	0.875	0.89594553	0.55198326	0.924881463	0.913883196	
QDMR_28413	chr6_GL000251v2_alt	2435005	2435359	0.875	0.020424837	0.39660833	0.160308827	0.731221768	
QDMR_24185	chr19	8149059	8149815	0.877	0.0	0.433441558	0.627232143	0.646103896	
QDMR_4236	chr3	6862446	6862954	0.878	0.263984948	0.082293311	0.79161017	0.481998548	
QDMR_14796	chr10	127736146	127739102	0.878	0.73041485	0.285620431	0.758608382	0.900141637	
QDMR_11409	chr8	143840572	143841636	0.879	0.196781479	0.790899709	0.353670034	0.248232626	
QDMR_169	chr1	2049812	2051773	0.880	0.118572222	0.04992635	0.163548306	0.593702271	
QDMR_488	chr1	15247124	15247457	0.880	0.0	0.0	0.027777778	0.366666667	
QDMR_8004	chr6	31815095	31817413	0.880	0.738173849	0.02957325	0.386973131	0.642300449	
QDMR_13062	chrX	48521509	48522249	0.880	0.011928708	0.011862703	0.341072874	0.017533384	
QDMR_13421	chrX	126165262	126166453	0.880	0.812134886	0.388157791	0.85936165	0.904623811	
QDMR_18077	chr13	113001802	113002065	0.880	0.077182288	0.409890873	0.594647776	0.778023932	
QDMR_19737	chr15	99732696	99733686	0.880	0.028785104	0.07744715	0.018327337	0.482638889	
QDMR_20262	chr16	12900717	12903833	0.880	0.138193549	0.121807134	0.681797024	0.232385191	
QDMR_23160	chr18	47263371	47264307	0.880	0.608898568	0.203254972	0.804490467	0.887074954	
QDMR_8297	chr6	69867082	69867680	0.881	0.050901876	0.016721267	0.017880132	0.406000502	
QDMR_9879	chr7	98470570	98470977	0.881	0.956884467	0.340923157	0.698122014	0.73253655	
QDMR_14790	chr10	126387586	126388913	0.881	0.048187949	0.052613924	0.021945341	0.400331615	
QDMR_25123	chr19	40613125	40614488	0.881	0.562700624	0.911439412	0.928547834	0.942452012	
QDMR_3062	chr2	74120146	74120650	0.882	0.0	0.080547256	0.497290575	0.03226817	
QDMR_7550	chr5	178994224	178995336	0.882	0.584294862	0.166498067	0.825894754	0.842287514	
QDMR_16281	chr11	124868816	124869115	0.882	0.651987439	0.254983594	0.881534824	0.948162683	
QDMR_23122	chr18	37274284	37275200	0.882	0.794223381	0.36238849	0.787503842	0.860774127	
QDMR_26115	chr20	22568329	22569082	0.882	0.73637864	0.143330182	0.806067555	0.561698561	
QDMR_1553	chr1	143729711	143729995	0.883	0.409469697	0.0	0.722222222	0.0	
QDMR_10550	chr8	1493204	1493415	0.883	0.323129252	0.659225094	0.123809524	0.848471098	
QDMR_11027	chr8	79612697	79613530	0.883	0.177638339	0.179417537	0.855865117	0.439538832	
QDMR_22375	chr17	60139432	60140154	0.883	0.8569332	0.450475424	0.879422695	0.922490341	
QDMR_26008	chr20	3749714	3750434	0.883	0.853219612	0.425520658	0.884778183	0.956658945	
QDMR_11522	chr9	841374	843364	0.884	0.610942782	0.19055753	0.777855776	0.844753867	
QDMR_14712	chr10	117553255	117554052	0.884	0.767153381	0.199502567	0.6320764	0.673203524	
QDMR_18300	chr14	24398820	24399384	0.884	0.042181357	0.286107956	0.087319649	0.706610045	
QDMR_291	chr1	3543310	3543705	0.885	0.033265593	0.01774176	0.044901845	0.381925411	
QDMR_5562	chr4	2817772	2818702	0.885	0.095712321	0.287611226	0.21344479	0.700952381	
QDMR_7796	chr6	18277186	18277831	0.885	0.609259259	0.200089574	0.873808218	0.508921922	
QDMR_15311	chr11	15073411	15074326	0.885	0.418134079	0.085166392	0.7897872	0.63001166	
QDMR_3297	chr2	109031499	109031774	0.886	0.03949024	0.138176675	0.680479089	0.773065863	
QDMR_15519	chr11	47715187	47715554	0.886	0.024553225	0.012961133	0.020585794	0.343035056	
QDMR_19176	chr15	40873649	40874373	0.886	0.048443468	0.052083333	0.056437216	0.377193896	
QDMR_19925	chr16	1089732	1089937	0.886	0.0	0.533333333	0.077695321	0.73015873	
QDMR_1253	chr1	75134989	75135730	0.887	0.688696779	0.248249162	0.851249762	0.875182787	
QDMR_10533	chr8	1379165	1379381	0.887	0.379228526	0.84064173	0.779680092	0.805224636	
QDMR_28779	chr6_GL000254v2_alt	2257903	2258666	0.887	0.070155993	0.681818182	0.198222222	0.801912902	
QDMR_1576	chr1	144560844	144561241	0.888	0.545502646	0.0	0.725757576	0.177248677	
QDMR_9448	chr7	35253374	35255063	0.888	0.700996714	0.305382648	0.919871542	0.702335939	
QDMR_15175	chr11	2137721	2141254	0.888	0.662242119	0.23478734	0.701872262	0.771174538	
QDMR_12916	chrX	18353777	18355028	0.889	0.019642796	0.033603538	0.348348414	0.022195419	
QDMR_14396	chr10	86535448	86535835	0.889	0.129572686	0.766446867	0.219670093	0.862672587	
QDMR_25069	chr19	39824286	39824504	0.889	0.538065413	0.478103718	0.065078943	0.673321064	
QDMR_25785	chr19	55587020	55587566	0.889	0.015072625	0.057278998	0.015823786	0.435962245	
QDMR_29888	chr17_KI270857v1_alt	2607714	2608350	0.889	0.633333333	0.383928571	0.296428571	1.0	
QDMR_24764	chr19	23070994	23071580	0.890	0.700763898	0.26683003	0.841161701	0.885644488	
QDMR_3181	chr2	95159057	95159976	0.891	0.051983726	0.003399123	0.110040809	0.534785313	
QDMR_4220	chr3	2098345	2100100	0.891	0.231621305	0.086076242	0.754350591	0.817697934	
QDMR_17721	chr13	29514421	29514635	0.891	0.946795485	0.969249038	0.943146527	0.604497354	
QDMR_843	chr1	32886085	32886796	0.892	0.496825397	0.116525858	0.522321429	0.544274591	
QDMR_4428	chr3	39809269	39810329	0.892	0.449069246	0.018311582	0.566494965	0.524821182	
QDMR_6266	chr4	163343669	163344620	0.892	0.525536283	0.070594437	0.732020598	0.434596935	
QDMR_7439	chr5	173283762	173284059	0.892	0.009243697	0.039699018	0.377780276	0.722219041	
QDMR_14579	chr10	101310534	101310747	0.892	0.290203875	0.717725932	0.760648093	0.850177024	
QDMR_27762	chr22	45413017	45414072	0.892	0.273959307	0.424532966	0.284512604	0.876558275	
QDMR_2027	chr1	182390562	182392428	0.893	0.028622814	0.17875127	0.031249891	0.632992318	
QDMR_3375	chr2	119156550	119159006	0.893	0.714203168	0.295349696	0.752662693	0.801636077	
QDMR_10965	chr8	64373510	64374102	0.893	0.557531099	0.102426858	0.702479159	0.700567574	
QDMR_17603	chr13	19957408	19959490	0.893	0.011527221	0.416725051	0.611992362	0.690068292	
QDMR_2958	chr2	63047340	63052295	0.894	0.211144636	0.589356114	0.576568192	0.808299211	
QDMR_8256	chr6	50850467	50850718	0.894	0.824306086	0.43425617	0.878040048	0.867200726	
QDMR_15994	chr11	75525144	75526736	0.894	0.083605845	0.048186423	0.108892974	0.507208158	
QDMR_22207	chr17	48492612	48493143	0.894	0.122051685	0.348012015	0.239139104	0.756110779	
QDMR_29518	chr11_KI270927v1_alt	157527	157751	0.894	0.146147639	0.830609784	0.504030876	0.650064273	
QDMR_13289	chrX	102516409	102516745	0.895	0.021121352	0.43540532	0.735155543	0.014755078	
QDMR_5887	chr4	56655455	56656537	0.896	0.890382293	0.2783331	0.452187561	0.31412037	
QDMR_14832	chr10	131519765	131520061	0.896	0.39810701	0.818064574	0.191481481	0.449327684	
QDMR_29768	chr16_KI270856v1_alt	47928	49099	0.896	0.043650794	0.70103387	0.140537241	0.28994709	
QDMR_4311	chr3	13655127	13655627	0.897	0.204739515	0.778110161	0.636734694	0.728730159	
QDMR_9743	chr7	74453457	74454649	0.897	0.0	0.325643655	0.0	0.008403361	
QDMR_14068	chr10	28722124	28722524	0.897	0.226901422	0.370544865	0.613212596	0.933791639	
QDMR_17496	chr12	132286000	132286370	0.897	0.328997696	0.742417428	0.185091613	0.911367243	
QDMR_19411	chr15	67820903	67821256	0.897	0.826354895	0.332047967	0.759456259	0.846731796	
QDMR_25831	chr19	56838629	56839102	0.897	0.868941712	0.447898053	0.833367153	0.885823667	
QDMR_14428	chr10	91632910	91633390	0.898	0.333825478	0.010429649	0.013288807	0.008517364	
QDMR_6237	chr4	153788360	153789675	0.899	0.875524425	0.173798546	0.836693664	0.546998769	
QDMR_10824	chr8	37964968	37966490	0.899	0.755669988	0.33057457	0.896825007	0.839484012	
QDMR_21850	chr17	34578946	34581852	0.899	0.619695278	0.056016068	0.767682491	0.350133817	
QDMR_3788	chr2	199603828	199604235	0.900	0.78199945	0.323167903	0.894306144	0.77182569	
QDMR_4087	chr2	238203040	238203878	0.900	0.342857143	0.022219025	0.028450071	0.01010101	
