chr	start	end	5637_value	SV_HUC_1_value	T24_value	UM_UC_3_value
chr16	912817	913531	0.796311936	0.904735485	0.659582021	0.939996066
chr16	921429	921825	0.822409792	0.838662668	0.73293304	0.938717701
chr16	922586	923087	0.848240729	0.881566113	0.775965134	0.959409281
chr16	929422	929663	0.773736852	0.778744139	0.692211077	0.897338333
chr16	929785	930198	0.85019784	0.869874142	0.679087918	0.948282492
chr16	955902	956281	0.876997622	0.884626387	0.614565214	0.957349266
chr16	960335	962198	0.988888889	0.86978022	0.730826118	0.9
chr16	964739	964976	0.513849357	0.847549791	0.748124667	0.970141446
chr16	970219	971303	0.047229098	0.051484081	0.439066512	0.350970018
chr16	979878	985327	0.594370742	0.805066375	0.662300982	0.684923325
chr16	986820	987448	0.59348076	0.809510257	0.487651939	0.724379871
chr16	990965	991365	0.647670392	0.820099166	0.668410195	0.780462693
chr16	997494	998070	0.027523354	0.450639249	0.051197291	0.668496836
chr16	1006845	1007053	0.757822621	0.972878583	0.606787387	0.835486648
chr16	1010490	1010799	0.528968254	0.64890238	0.400270548	0.589245135
chr16	1011196	1011481	0	0	0	0
chr16	1019294	1020214	0.454404514	0.215891602	0.092256109	0.659133976
chr16	1020956	1021221	0.504814233	0.934325631	0.646065745	0.773233139
chr16	1022638	1023068	0	0	0	0
chr16	1027527	1027772	0.749207706	0.61730633	0.632937527	0.660303922
chr16	1028688	1029008	0.390234654	0.343976988	0.239966555	0.430488715
chr16	1030267	1030732	0.757475549	0.721377269	0.294298517	0.856936297
chr16	1038437	1038780	0.691359869	0.83844657	0.615597685	0.823180291
chr16	1050626	1050848	0.848557261	0.762576011	0.746843722	0.845111941
chr16	1057607	1057865	0	0.233766234	0.133333333	0
chr16	1060905	1061227	0.48240807	0.823903128	0.56685499	0.836633973
chr16	1065368	1066468	0.851994786	0.722554187	0.690707685	0.666666667
chr16	1070153	1070441	0.370768752	0.619778927	0.425152208	0.664864857
chr16	1072764	1073009	0	0	0	0
chr16	1078223	1080394	0.68633264	0.772538438	0.670606352	0.791151382
chr16	1089732	1089937	0	0.533333333	0.077695321	0.73015873
chr16	1092315	1094087	0.934227297	0.569516714	0.829383573	0.883484109
chr16	1102947	1103355	0.104166667	0.072262387	0.06641604	0.264230769
chr16	1104940	1105319	0.55487906	0.854988181	0.428033072	0.695178402
chr16	1129618	1129942	0.981481481	0.987071752	0.816258818	0.883333333
chr16	1148521	1148803	0.731355555	0.922539948	0.734381261	0.91702414
chr16	1149824	1150098	0.897086382	0.880754183	0.819338431	0.959132125
chr16	1152414	1154624	0.811870998	0.914060125	0.736357401	0.908841159
chr16	1157042	1157948	0.661530578	0.909865683	0.591107783	0.921797934
chr16	1167128	1167406	0	0.97008547	0.693264351	0.977696217
chr16	1169429	1169641	0.458333333	0.949433107	0.378000967	0.868131868
chr16	1171808	1172208	0.513524384	0.826883977	0.350688201	0.79023199
chr16	1177260	1177476	0.240384615	0.96031746	0.210114885	0.948318869
chr16	1180112	1180317	0.784343434	0.951002911	0.585089774	0.909471789
chr16	1185566	1187262	0.799262944	0.836890662	0.803591578	0.860180244
chr16	1194669	1195128	0.513698849	0.315720048	0.121013198	0.357476399
chr16	1198853	1199446	0	0	0	0
chr16	1200277	1200687	0.864167925	0.940829079	0.745278244	0.94441195
chr16	1201565	1202155	0.763863278	0.941276866	0.695976008	0.929375254
chr16	1204108	1204375	0.720857574	0.881356482	0.612075317	0.951020408
chr16	1204801	1205081	0.040816327	0.436684271	0.058783069	0.218903319
chr16	1215151	1215661	0.766531385	0.897121375	0.698110077	0.93452381
chr16	1217865	1218605	0.523280423	0.866398997	0.416578362	0.893284756
chr16	1258003	1258307	0.493805787	0.82049626	0.457551164	0.833248299
chr16	1259156	1259414	0.044210549	0.235408395	0.044718988	0.102143282
chr16	1260221	1260905	0.385883813	0.915026887	0.530645041	0.755126257
chr16	1261335	1261757	0.129112554	0.104712995	0.053418803	0
chr16	1308728	1310231	0.017466266	0.00595087	0.012373471	0.019743928
chr16	1313812	1314495	0.960551021	0.965867259	0.971720636	0.917699363
chr16	1319052	1319524	0.88130398	0.973867712	0.943363128	0.955502227
chr16	1332915	1334734	0.471428571	0.203520896	0.349672878	0.632897603
chr16	1342543	1342752	0.117003367	0.091262904	0.154601143	0.270421245
chr16	1343033	1343240	0	0	0	0
chr16	1343572	1343877	0.205393603	0.77246602	0.531714789	0.8
chr16	1347679	1348244	0.8687186	0.936734941	0.923578856	0.916259455
chr16	1351333	1352347	0.009166667	0.032678734	0.020006061	0.076219111
chr16	1354832	1355235	0.860393045	0.938612886	0.924361392	0.965838512
chr16	1361891	1362367	0.965390655	0.96389881	0.928043026	0.961853039
chr16	1364416	1364850	0.843814945	0.898357723	0.895138552	0.93331229
chr16	1370169	1370441	1	0.963888889	0.902932099	0.984848485
chr16	1375046	1375603	0.928616776	0.946732803	0.958117386	0.960364405
chr16	1379049	1380103	0.070231051	0.116929309	0.343917749	0.286231361
chr16	1385192	1385582	0.95997295	0.942356461	0.954373146	0.934087036
chr16	1390473	1390688	0.93269367	0.955859024	0.96173686	0.946312692
chr16	1399294	1399544	0.962418301	0.97765174	0.913180588	0.964433142
chr16	1408142	1408434	0	0	0	0
chr16	1413761	1414772	0.025278219	0.178364638	0.130546314	0.666235725
chr16	1420501	1421163	0.0192996	0.015597307	0.020325522	0.022808492
chr16	1428220	1428811	0.607917151	0.854584736	0.739957939	0.915850803
chr16	1430843	1431044	0.06162465	0.653488964	0.377164024	0.75571454
chr16	1432550	1433200	0.750744207	0.87608796	0.685056534	0.818842314
chr16	1437016	1437259	0.926666667	0.905916247	0.819703285	0.95375
chr16	1443498	1443717	0	0	0.4	0
chr16	1445038	1445365	0.87543573	0.883670986	0.711730691	0.912902302
chr16	1447449	1447936	0.917754262	0.97135395	0.901186806	0.968253968
chr16	1448348	1448609	0.980013094	0.960331025	0.811159065	0.930691335
chr16	1450248	1450599	0.988898138	0.958099729	0.795146926	0.987016517
chr16	1452627	1452857	0.949277823	0.988906089	0.869999864	0.994815234
chr16	1455975	1456201	0.941358025	0.971670043	0.740089804	0.939810617
chr16	1457354	1457652	0.967344881	0.958887561	0.919795554	0.946126368
chr16	1460881	1461422	0.936297036	0.938988561	0.876944553	0.966994063
chr16	1464411	1464858	0.977482874	0.958552216	0.865245342	0.942073773
chr16	1474519	1475533	0.171550734	0.054396368	0.596856007	0.322097414
chr16	1485924	1486575	0.73284416	0.816749304	0.739805272	0.856218543
chr16	1487698	1487926	0.804242919	0.879304922	0.770618906	0.938321761
chr16	1493097	1494425	0.087428808	0.043372845	0.048363247	0.296355358
chr16	1500143	1500828	0.955650387	0.965333984	0.959135145	0.985076327
chr16	1505056	1505258	0.973214286	0.941426864	0.949102908	0.974339133
chr16	1509964	1510193	0	0.950505051	0.964699074	0.942857143
chr16	1524514	1524985	0.903349774	0.961193872	0.945856307	0.966127263
chr16	1533808	1534640	0.477149982	0.914376879	0.9338009	0.964286178
chr16	1537682	1537898	0.904863539	0.939476961	0.926515579	0.957409508
chr16	1541812	1542106	0.927579365	0.897051487	0.95600698	0.990196078
chr16	1548951	1549156	0.934377058	0.857622545	0.940945645	0.954383138
chr16	1554963	1555344	0.944709612	0.958554277	0.961502703	0.965390819
chr16	1610053	1615094	0.034549088	0.022137009	0.03800095	0.049891791
chr16	1626041	1626296	0.887416038	0.938834726	0.95049725	0.962797612
chr16	1655865	1656243	0.939589169	0.953385265	0.940508265	0.96993007
chr16	1656694	1656940	1	0.955555556	0.92	1
chr16	1677938	1678841	0.005405405	0.007983853	0	0.006578947
chr16	1705823	1706678	0.01291736	0.011639871	0.006904764	0.060516361
chr16	1740292	1740707	0.944264248	0.958302037	0.947100857	0.966544881
chr16	1746809	1747228	0.005434783	0.428984177	0.270647621	0.949475021
chr16	1764083	1764481	0.949836601	0.956171289	0.93444	1
chr16	1768551	1768915	0.931539375	0.958312943	0.954571204	1
chr16	1770310	1773953	0.098905662	0.371601129	0.157597062	0.581894688
chr16	1777103	1777404	0.99609375	0.950494529	0.953704888	0.972352941
chr16	1781720	1783567	0.015919456	0.016082252	0.017834854	0.170853774
chr16	1786679	1787011	0.905961262	0.943458182	0.948625928	0.988239422
chr16	1790622	1792687	0.95998709	0.93872131	0.947610626	0.958789259
chr16	1819076	1819296	0.927603361	0.909713701	0.927335245	0.928098842
chr16	1826112	1827632	0.017521633	0.019551644	0.0193529	0.062457391
chr16	1871896	1872425	0	0.2	0	0
chr16	1911525	1912145	0.859705254	0.935566545	0.863278786	0.889745268
chr16	1917798	1918969	0.244907407	0.257579606	0.369038591	0.497724868
chr16	1929487	1930291	0.473511905	0.388801106	0.381473317	0.592727273
chr16	1942667	1943645	0.038771033	0.039795042	0.045875009	0.122127002
chr16	1959402	1960082	0.032967033	0.016262169	0.007181677	0.013559814
chr16	1964163	1965450	0.008331802	0.014319115	0.009584289	0.012344107
chr16	1968518	1968790	0	1	0.970995671	0.988888889
chr16	1971738	1972589	0.012463159	0.026284675	0.005442077	0.168544658
chr16	1974778	1975082	0.932999165	0.971340542	0.97332129	0.984126984
chr16	1978198	1978446	0.983663392	0.954201184	0.974911474	0.997607656
chr16	1978986	1980709	0.29486008	0.857682689	0.89991529	0.954126513
chr16	1983491	1984799	0.017707258	0.024619294	0.029187236	0.17311592
chr16	1989856	1993025	0.644494161	0.712868364	0.802427385	0.866022285
chr16	1998193	1998753	0.95682685	0.956648824	0.937899447	0.983643725
chr16	2002208	2002717	0.958038632	0.966227279	0.974920632	0.968999479
chr16	2004010	2004287	0.758304728	0.740900285	0.31941612	0.376361561
chr16	2009325	2010031	0	0.014583333	0.008028846	0.018287657
chr16	2019717	2020864	0.183032022	0.789613457	0.310313895	0.93563399
chr16	2026890	2027469	0.042857143	0	0	0
chr16	2036419	2036891	0.957193939	0.958304372	0.976579641	0.968299663
chr16	2038752	2038997	0.976034858	0.940362812	0.951298701	0.96957672
chr16	2047464	2048364	0.007297195	0.008820219	0.009410664	0.013571314
chr16	2055013	2055389	0.965370757	0.905516224	0.969224035	0.956029945
chr16	2062867	2063170	0.949339637	0.916233089	0.931267935	0.947639145
chr16	2064024	2064243	0.943254989	0.938182372	0.959639663	0.947518654
chr16	2075658	2075994	0.973633404	0.979231712	0.94679174	0.96460757
chr16	2078726	2078951	0.960778303	0.962387345	0.967410964	0.933395102
chr16	2079158	2079668	0.970294045	0.958850245	0.950827468	0.983311667
chr16	2084258	2084631	0.935344733	0.959808622	0.948990084	0.932912805
chr16	2090586	2092169	0.789307445	0.947848094	0.957926891	0.976917886
chr16	2099841	2100522	0	0	0	0
chr16	2103238	2103871	0	0	0	0
chr16	2105866	2106883	0	0	0	0
chr16	2107861	2112138	0	0	0	0
chr16	2115377	2115619	0	0	0	0
chr16	2127127	2127328	0.972210807	0.977683947	0.963805942	0.954896025
chr16	2135138	2136405	0	0	0	0
chr16	2148454	2149128	0	0	0	0.857142857
chr16	2155206	2155882	0.020123536	0.01818323	0.014018069	0.009624328
chr16	2164221	2165918	0.968623181	0.933062408	0.966553571	0.942304415
chr16	2176078	2176350	0.929477978	0.965419007	0.967265281	0.971545544
chr16	2178189	2181169	0.959130508	0.945125176	0.958987984	0.989427648
chr16	2183796	2184125	0.514323507	0.893279397	0.388451555	0.981481481
chr16	2186711	2186938	0.634012493	0.894636944	0.699275485	0.893552874
chr16	2195865	2197099	0.322058824	0.598778999	0.269444444	0.96
chr16	2205167	2205827	0	0.007683983	0.015804013	0.014707857
chr16	2213911	2215427	0.017577289	0.014032766	0.007644212	0.092441368
chr16	2223218	2224080	0.012085137	0.010147937	0.008673089	0.010125607
chr16	2234115	2234345	0.949945841	0.98132512	0.988685878	0.974350649
chr16	2234625	2235597	0.952286152	0.945876719	0.939633724	0.949445502
chr16	2236599	2238072	0.227183665	0.944213568	0.940695734	0.967013131
chr16	2251156	2251968	0.013419913	0.067872779	0.015889379	0.014760967
chr16	2267444	2268999	0.018442781	0.016821293	0.013182098	0.028703731
chr16	2284107	2284346	0.364231693	0.816348805	0.513664163	0.916412087
chr16	2287990	2288481	0.796061439	0.920798541	0.777568787	0.948477161
chr16	2289258	2289551	0.748342537	0.932260523	0.916335037	0.920385828
chr16	2297281	2297635	0.75005818	0.946436695	0.879926501	0.969390507
chr16	2339705	2342163	0.542601211	0.305599062	0.387436664	0.447448363
chr16	2428685	2429967	0.063163144	0.031293743	0.019709924	0.135012283
chr16	2459815	2460611	0.006753839	0.01325836	0.029503529	0.103967424
chr16	2467606	2468609	0.01010101	0.024010264	0.046822955	0.814814815
chr16	2471085	2475928	0.677175898	0.355979126	0.400561062	0.487332808
chr16	2496263	2497038	0.946471201	0.941452457	0.944446645	0.955985275
chr16	2500046	2500507	0	0.957022487	0.918375661	0.886666667
chr16	2513429	2514902	0.055647131	0.102821576	0.140677458	0.165359654
chr16	2519558	2521070	0.349217854	0.303705788	0.34553024	0.653814246
chr16	2527801	2528366	1	0.975711951	0.918350386	0.953790551
chr16	2531725	2532647	0.027647762	0.142106534	0.059984125	0.127274549
chr16	2537776	2538555	0	0.02	0.008333333	0.010526316
chr16	2564919	2565172	0	0	0	0
chr16	2577133	2577398	0.938492063	0.979102564	0.943287037	0.98757764
chr16	2583478	2583919	0	0	0	0
chr16	2603220	2603846	0.019440594	0.012693696	0.005886215	0.008531958
chr16	2610771	2610977	0	0	0	1
chr16	2614551	2614818	0.972222222	0.970469222	0.966985681	0.957545518
chr16	2616265	2616706	0	0	0	0
chr16	2622791	2623056	0.981837607	0.972222222	0.994505495	0.978346215
chr16	2635019	2635272	0	0	0	0
chr16	2672922	2673673	0	0.016666667	0.003787879	0.2
chr16	2682271	2682939	0.015717485	0.00965731	0.013993882	0.028293482
chr16	2696526	2696793	1	0.883692547	0.917137814	0.907020757
chr16	2696894	2697110	1	0.922499795	0.977394593	0.983534357
chr16	2707534	2707910	0.949305556	0.949089732	0.947509118	0.97169341
chr16	2715618	2715854	0	0.604081254	0.376551227	0
chr16	2720136	2720499	0.610905123	0.474858228	0.583725751	0.957854406
chr16	2720837	2721404	0.006578947	0.022222222	0	0
chr16	2756310	2756578	0.949032738	0.964506409	0.926543583	0.968508616
chr16	2762265	2762573	0.966956761	0.978249081	0.971392656	0.972939022
chr16	2765574	2766794	0.968494038	0.969134201	0.966331989	0.974259285
chr16	2776760	2777794	0	0.006841035	0.029269717	0.008333333
chr16	2785062	2785957	0.595880314	0.833363032	0.665226458	0.873875236
chr16	2798425	2799144	0.957967033	0.952719466	0.928001651	0.895680931
chr16	2817191	2818001	0.868407066	0.658977759	0.720985546	0.890938587
chr16	2842578	2842809	0.937385997	0.87174094	0.792797277	0.916198692
chr16	2852828	2853361	0.936796537	0.991851286	0.879092262	0.885809524
chr16	2868178	2868679	0.009880849	0.019942345	0.010019421	0.012596182
chr16	2894284	2894677	0.891239316	0.934065552	0.857226759	0.957402812
chr16	2904190	2905513	0.017484769	0.014370009	0.016355886	0.009496206
chr16	2911640	2912531	0.005681818	0.017645628	0.014112844	0.003720191
chr16	2963650	2970325	0.338963418	0.331533814	0.27458975	0.405852731
chr16	2979751	2980953	0.013178629	0.00785327	0.012229566	0.322187257
chr16	3003829	3004928	0	0.035909303	0.009388528	0.01552795
chr16	3013678	3013980	0.815087146	0.840969216	0.80774114	0.914285714
chr16	3017520	3018357	0.935601893	0.923031302	0.852138014	0.961045943
chr16	3020094	3021304	0.001111111	0.00340555	0.011826536	0.011025433
chr16	3023877	3024442	0.022947981	0.009149277	0.011001101	0.012197396
chr16	3028229	3028552	1	0.02037037	0.364197531	0.8
chr16	3029535	3029953	0.936692198	0.949581089	0.934210663	0.958379319
chr16	3035221	3035468	0.740740741	0.927819865	0.684608601	0.813607876
chr16	3036282	3037055	0	0.171670829	0.184611993	0.38020313
chr16	3045599	3047032	0.00617284	0.066037736	0.201922055	0.397864701
chr16	3058194	3059604	0.066195324	0.033549784	0.148827266	0.796327058
chr16	3089032	3090535	0.913604946	0.908409494	0.825227749	0.888768429
chr16	3106248	3106888	0.009247449	0.025551298	0.022292921	0.051870748
chr16	3119352	3120289	0.953474543	0.962808705	0.964409092	0.960673032
chr16	3124117	3124886	0.010586017	0.018533998	0.014025535	0.007417827
chr16	3134275	3135311	0.025141822	0.009884069	0.009474552	0.0671613
chr16	3140764	3141388	0.976765145	0.96507581	0.965853831	0.971395387
chr16	3142180	3142668	0.9509086	0.95455994	0.953732521	0.970866208
chr16	3149651	3149936	0.048071625	0.064843481	0.164276459	0.191947634
chr16	3150383	3150618	0.002083333	0.015074669	0.011446886	0.05
chr16	3157596	3159412	0.402183724	0.021994955	0.01920704	0.031944088
chr16	3170437	3171355	0.404464781	0.832675593	0.836231271	0.896834656
chr16	3175353	3175593	0.748839947	0.551087052	0.074564768	0.224629518
chr16	3182835	3184048	0.449876924	0.058767278	0.811181198	0.026704885
chr16	3188805	3189492	0.854964168	0.155575778	0.836928104	0.060429363
chr16	3192622	3192912	0.950846993	0.730668534	0.881122131	0.9367344
chr16	3193303	3193583	0.85819422	0.864134316	0.945182435	0.959262477
chr16	3234639	3235558	0.00791186	0.019573295	0.021926724	0.048015873
chr16	3254351	3254696	0.878461538	0.697569444	0.700831287	0.824257661
chr16	3263946	3264789	0.00457178	0.017271006	0.013050498	0.016743062
chr16	3282472	3283847	0.014511257	0.007206351	0.017185611	0.0168436
chr16	3295145	3295605	0.987997623	0.966397194	0.967476284	0.99380805
chr16	3305020	3306012	0.960638132	0.14264256	0.451198604	0.297486487
chr16	3364964	3365167	0.923527302	0.41703079	0.921629821	0.67393878
chr16	3400716	3401667	0.01340657	0.011891411	0.00824223	0.035592621
chr16	3443098	3443569	0.913235776	0.577779842	0.904921587	0.69914754
chr16	3457545	3458606	0.009895923	0.06395305	0.014390459	0.028295033
