	CHR	START	END	X0	X1	MeanDecreaseAccuracy	MeanDecreaseGini	Symbol	V1	V2	V3	V4	V5	V6	V7
cg23260993	chr2	56149314	56149615	0	0	0	0	EFEMP1	chr2	56149464	56149465	cg23260993	EFEMP1	N_Shore	II
cg17361163	chr7	101005869	101006170	0	0	0	0	EMID2	chr7	101006019	101006020	cg17361163	EMID2	Island	II
cg20693209	chr11	13983917	13984218	0	0	0	0	SPON1	chr11	13984067	13984068	cg20693209	SPON1	Island	II
cg26507427	chr6	100054398	100054699	0	0	0	0	PRDM13	chr6	100054548	100054549	cg26507427	PRDM13	N_Shore	II
cg24852548	chr4	57522482	57522783	0	0	0	0	HOPX	chr4	57522632	57522633	cg24852548	HOPX	Island	II
cg16180353	chr11	31819069	31819370	0	0	0	0	PAX6	chr11	31819219	31819220	cg16180353	PAX6	N_Shore	II
cg00034468	chr1	229567927	229568228	0	0	0	0	ACTA1	chr1	229568077	229568078	cg00034468	ACTA1	Island	II
cg10024583	chr17	45772650	45772951	0	0	0	0	TBKBP1	chr17	45772800	45772801	cg10024583	TBKBP1	Island	II
cg10542584	chr3	62356073	62356374	0	0	0	0	FEZF2	chr3	62356223	62356224	cg10542584	FEZF2	Island	I
cg10617784	chr2	71134436	71134737	0	0	0	0	VAX2	chr2	71134586	71134587	cg10617784	VAX2	Island	II
cg08718490	chr4	52942949	52943250	0	0	0	0	SPATA18	chr4	52943099	52943100	cg08718490	SPATA18	Island	I
cg09359114	chr7	96649946	96650247	0	0	0	0	DLX5	chr7	96650096	96650097	cg09359114	DLX5	N_Shore	I
cg01382864	chr2	220174101	220174402	0	0	0	0	PTPRN	chr2	220174251	220174252	cg01382864	PTPRN	Island	I
cg14855519	chr8	25898041	25898342	0	0	0	0	EBF2	chr8	25898191	25898192	cg14855519	EBF2	N_Shore	I
cg04508701	chr6	137813728	137814029	0	0	0	0	OLIG3	chr6	137813878	137813879	cg04508701	OLIG3	N_Shore	II
cg08231710	chr1	1566537	1566838	0	0	0	0	MMP23A	chr1	1566687	1566688	cg08231710	MMP23A	Island	I
cg14489474	chr18	905461	905762	0	0	0	0	ADCYAP1	chr18	905611	905612	cg14489474	ADCYAP1	Island	I
cg22829917	chr12	54357258	54357559	0	0	0	0	HOTAIR	chr12	54357408	54357409	cg22829917	HOTAIR	S_Shore	II
cg02084669	chr14	74707210	74707511	0	0	0	0	VSX2	chr14	74707360	74707361	cg02084669	VSX2	Island	II
cg21057587	chr14	74705912	74706213	0	0	0	0	VSX2	chr14	74706062	74706063	cg21057587	VSX2	N_Shore	II
cg20969194	chr2	223163025	223163326	0	0	0	0	PAX3	chr2	223163175	223163176	cg20969194	PAX3	Island	II
cg18736063	chr20	21378410	21378711	0	0	0	0	NKX2-4	chr20	21378560	21378561	cg18736063	NKX2-4	S_Shore	II
cg22534145	chr20	23015786	23016087	0	0	0	0	SSTR4	chr20	23015936	23015937	cg22534145	SSTR4	Island	I
cg11471772	chr6	100911537	100911838	0	0	0	0	SIM1	chr6	100911687	100911688	cg11471772	SIM1	N_Shore	I
cg01287975	chr7	97361091	97361392	0	0	0	0	TAC1	chr7	97361241	97361242	cg01287975	TAC1	Island	II
cg05918002	chr17	5019302	5019603	0	0	0	0	ZNF232	chr17	5019452	5019453	cg05918002	ZNF232	Island	I
cg15991405	chr2	176988330	176988631	0	0	0	0	HOXD9	chr2	176988480	176988481	cg15991405	HOXD9	N_Shore	II
cg04543289	chr16	24267409	24267710	0	0	0	0	CACNG3	chr16	24267559	24267560	cg04543289	CACNG3	S_Shore	II
cg13917662	chr13	100548363	100548664	0	0	0	0	CLYBL	chr13	100548513	100548514	cg13917662	CLYBL	Island	I
cg19457477	chr19	39108459	39108760	0	0	0	0	MAP4K1	chr19	39108609	39108610	cg19457477	MAP4K1	N_Shore	I
cg27546066	chr1	228248449	228248750	0	0	0	0	WNT3A	chr1	228248599	228248600	cg27546066	WNT3A	S_Shore	I
cg23676151	chr6	108491222	108491523	0	0	0	0	NR2E1	chr6	108491372	108491373	cg23676151	NR2E1	Island	II
cg17787084	chr1	165323746	165324047	0	0	0	0	LMX1A	chr1	165323896	165323897	cg17787084	LMX1A	N_Shore	II
cg24595606	chr6	108492208	108492509	0	0	0	0	NR2E1	chr6	108492358	108492359	cg24595606	NR2E1	S_Shore	I
cg26597242	chr5	161274390	161274691	0	0	0	0	GABRA1	chr5	161274540	161274541	cg26597242	GABRA1	CpG_Ocean	II
cg00018606	chr2	208989275	208989576	0	0	0	0	CRYGD	chr2	208989425	208989426	cg00018606	CRYGD	S_Shore	II
cg22190437	chr2	229045267	229045568	0	0	0	0	SPHKAP	chr2	229045417	229045418	cg22190437	SPHKAP	N_Shore	I
cg22639011	chr11	30037725	30038026	0	0	0	0	KCNA4	chr11	30037875	30037876	cg22639011	KCNA4	Island	II
cg13767755	chr2	223162650	223162951	0	0	0	0	PAX3	chr2	223162800	223162801	cg13767755	PAX3	N_Shore	II
cg02530022	chr7	96642558	96642859	0	0	0	0	DLX6AS	chr7	96642708	96642709	cg02530022	DLX6AS	N_Shelf	II
cg15503722	chr11	122850372	122850673	0	0	0	0	BSX	chr11	122850522	122850523	cg15503722	BSX	N_Shore	II
cg04927004	chr20	61809198	61809499	0	0	0	0	MIR124-3	chr20	61809348	61809349	cg04927004	MIR124-3	Island	I
cg23326689	chr8	80523311	80523612	0	0	0	0	STMN2	chr8	80523461	80523462	cg23326689	STMN2	N_Shore	II
cg10767141	chr7	27224993	27225294	0	0	0	0	HOXA11AS	chr7	27225143	27225144	cg10767141	HOXA11AS	Island	II
cg26690075	chr7	120968769	120969070	0	0	0	0	WNT16	chr7	120968919	120968920	cg26690075	WNT16	N_Shore	I
cg10050900	chr1	9712778	9713079	0	0	0	0	C1orf200	chr1	9712928	9712929	cg10050900	C1orf200	Island	II
cg05678749	chr15	27216669	27216970	0	0	0	0	GABRG3	chr15	27216819	27216820	cg05678749	GABRG3	Island	I
cg01649773	chr11	27015841	27016142	0	0	0	0	FIBIN	chr11	27015991	27015992	cg01649773	FIBIN	CpG_Ocean	II
cg02992546	chr18	14748289	14748590	0	0	0	0	ANKRD30B	chr18	14748439	14748440	cg02992546	ANKRD30B	S_Shore	II
cg23340017	chr10	102894983	102895284	0	0	0	0	TLX1	chr10	102895133	102895134	cg23340017	TLX1	N_Shore	II
cg20029745	chr18	28621835	28622136	0	0	0	0	DSC3	chr18	28621985	28621986	cg20029745	DSC3	Island	II
cg10205928	chr7	96642644	96642945	0	0	0	0	DLX6AS	chr7	96642794	96642795	cg10205928	DLX6AS	N_Shelf	II
cg26717554	chr19	853184	853485	0	0	0	0	ELANE	chr19	853334	853335	cg26717554	ELANE	Island	I
cg15431544	chr7	27225326	27225627	0	0	0	0	HOXA11AS	chr7	27225476	27225477	cg15431544	HOXA11AS	Island	II
cg03711485	chr10	101295886	101296187	0	0	0	0	NKX2-3	chr10	101296036	101296037	cg03711485	NKX2-3	Island	I
cg15892784	chr1	200842606	200842907	0	0	0	0	GPR25	chr1	200842756	200842757	cg15892784	GPR25	Island	II
cg16262614	chr3	133464821	133465122	0	0	0	0	TF	chr3	133464971	133464972	cg16262614	TF	Island	I
cg01474257	chr17	42030692	42030993	0	0	0	0	PYY	chr17	42030842	42030843	cg01474257	PYY	Island	II
cg12164596	chr7	156799074	156799375	0	0	0	0	MNX1	chr7	156799224	156799225	cg12164596	MNX1	Island	II
cg18242103	chr14	52734103	52734404	0	0	0	0	PTGDR	chr14	52734253	52734254	cg18242103	PTGDR	Island	II
cg13654588	chr10	120353931	120354232	0	0	0	0	PRLHR	chr10	120354081	120354082	cg13654588	PRLHR	Island	II
cg01971160	chr1	75593654	75593955	0	0	0	0	LHX8	chr1	75593804	75593805	cg01971160	LHX8	N_Shelf	II
cg08423533	chr10	28030478	28030779	0	0	0	0	MKX	chr10	28030628	28030629	cg08423533	MKX	Island	II
cg16935980	chr7	155255160	155255461	0	0	0	0	EN2	chr7	155255310	155255311	cg16935980	EN2	Island	II
cg10836392	chr22	44257982	44258283	0	0	0	0	SULT4A1	chr22	44258132	44258133	cg10836392	SULT4A1	Island	I
cg27513935	chr13	28552460	28552761	0	0	0	0	PRHOXNB	chr13	28552610	28552611	cg27513935	PRHOXNB	Island	I
cg01295392	chr12	108169419	108169720	0	0	0	0	ASCL4	chr12	108169569	108169570	cg01295392	ASCL4	Island	II
cg16006349	chr12	54360310	54360611	0	0	0	0	HOTAIR	chr12	54360460	54360461	cg16006349	HOTAIR	Island	II
cg14644001	chr6	32116503	32116804	0	0	0	0	PRRT1	chr6	32116653	32116654	cg14644001	PRRT1	Island	I
cg15199678	chr7	96642360	96642661	0	0	0	0	DLX6AS	chr7	96642510	96642511	cg15199678	DLX6AS	N_Shelf	II
cg10439765	chr20	44657688	44657989	0	0	0	0	SLC12A5	chr20	44657838	44657839	cg10439765	SLC12A5	Island	I
cg02025583	chr17	10632711	10633012	0	0	0	0	TMEM220	chr17	10632861	10632862	cg02025583	TMEM220	Island	II
cg22711792	chr1	50883179	50883480	0	0	0	0	DMRTA2	chr1	50883329	50883330	cg22711792	DMRTA2	Island	I
cg05730368	chr6	42145902	42146203	0	0	0	0	GUCA1A	chr6	42146052	42146053	cg05730368	GUCA1A	Island	II
cg12821804	chr11	2890555	2890856	0	0	0	0	KCNQ1DN	chr11	2890705	2890706	cg12821804	KCNQ1DN	Island	I
cg24115032	chr20	57089803	57090104	0	0	0	0	APCDD1L	chr20	57089953	57089954	cg24115032	APCDD1L	Island	II
cg11433622	chr2	66667399	66667700	0	0	0	0	MEIS1	chr2	66667549	66667550	cg11433622	MEIS1	CpG_Ocean	I
cg20557801	chr15	68121027	68121328	0	0	0	0	LBXCOR1	chr15	68121177	68121178	cg20557801	LBXCOR1	Island	II
cg13466456	chr1	29586938	29587239	0	0	0	0	PTPRU	chr1	29587088	29587089	cg13466456	PTPRU	Island	II
cg14691529	chr12	54357621	54357922	0	0	0	0	HOTAIR	chr12	54357771	54357772	cg14691529	HOTAIR	N_Shore	I
cg18322569	chr1	91182627	91182928	0	0	0	0	BARHL2	chr1	91182777	91182778	cg18322569	BARHL2	Island	I
cg05940231	chr1	119532039	119532340	0	0	0	0	TBX15	chr1	119532189	119532190	cg05940231	TBX15	Island	I
cg23368787	chr19	36049192	36049493	0	0	0	0	ATP4A	chr19	36049342	36049343	cg23368787	ATP4A	Island	I
cg17098147	chr10	22633992	22634293	0	0	0	0	SPAG6	chr10	22634142	22634143	cg17098147	SPAG6	Island	I
cg03129884	chr2	95692577	95692878	0	0	0	0	MAL	chr2	95692727	95692728	cg03129884	MAL	S_Shore	I
cg18930354	chr3	147109479	147109780	0	0	0	0	ZIC4	chr3	147109629	147109630	cg18930354	ZIC4	Island	II
cg06226630	chr4	48493270	48493571	0	0	0	0	ZAR1	chr4	48493420	48493421	cg06226630	ZAR1	Island	II
cg24621972	chr2	223160025	223160326	0	0	0	0	PAX3	chr2	223160175	223160176	cg24621972	PAX3	Island	II
cg18646365	chr15	78631931	78632232	0	0	0	0	CRABP1	chr15	78632081	78632082	cg18646365	CRABP1	N_Shore	II
cg03338754	chr13	113765247	113765548	0	0	0	0	F7	chr13	113765397	113765398	cg03338754	F7	Island	II
cg18954541	chr20	45279835	45280136	0	0	0	0	SLC13A3	chr20	45279985	45279986	cg18954541	SLC13A3	Island	I
cg20653075	chr8	65291532	65291833	0	0	0	0	MIR124-2	chr8	65291682	65291683	cg20653075	MIR124-2	S_Shore	II
cg17165841	chr2	207506851	207507152	0	0	0	0	LOC200726	chr2	207507001	207507002	cg17165841	LOC200726	Island	II
cg04142323	chr5	87981299	87981600	0	0	0	0	LOC645323	chr5	87981449	87981450	cg04142323	LOC645323	S_Shore	II
cg03337093	chr9	135463021	135463322	0	0	0	0	BARHL1	chr9	135463171	135463172	cg03337093	BARHL1	N_Shore	II
cg11382963	chr8	72754319	72754620	0	0	0	0	MSC	chr8	72754469	72754470	cg11382963	MSC	Island	I
cg04553690	chr5	140777351	140777652	0	0	0	0	PCDHGA4	chr5	140777501	140777502	cg04553690	PCDHGA4	Island	II
cg24646414	chr8	11565575	11565876	0	0	0	0	GATA4	chr8	11565725	11565726	cg24646414	GATA4	Island	II
cg02336762	chr12	118313840	118314141	0	0	0	0	KSR2	chr12	118313990	118313991	cg02336762	KSR2	CpG_Ocean	I
cg00184376	chr13	28498895	28499196	0	0	0	0	PDX1	chr13	28499045	28499046	cg00184376	PDX1	Island	II
cg18239431	chr8	25898070	25898371	0	0	0	0	EBF2	chr8	25898220	25898221	cg18239431	EBF2	N_Shore	I
cg23845450	chr1	75597737	75598038	0	0	0	0	LHX8	chr1	75597887	75597888	cg23845450	LHX8	S_Shore	II
cg21635870	chr6	101846908	101847209	0	0	0	0	GRIK2	chr6	101847058	101847059	cg21635870	GRIK2	Island	I
cg11128216	chr11	31825683	31825984	0	0	0	0	PAX6	chr11	31825833	31825834	cg11128216	PAX6	Island	II
cg04606861	chr12	132905585	132905886	0	0	0	0	GALNT9	chr12	132905735	132905736	cg04606861	GALNT9	Island	II
cg18920097	chr15	35045545	35045846	0	0	0	0	GJD2	chr15	35045695	35045696	cg18920097	GJD2	N_Shore	II
cg02241330	chr19	15121992	15122293	0	0	0	0	CCDC105	chr19	15122142	15122143	cg02241330	CCDC105	Island	II
cg04098339	chr4	48485937	48486238	0	0	0	0	SLC10A4	chr4	48486087	48486088	cg04098339	SLC10A4	Island	I
cg10012059	chr19	4326956	4327257	0	0	0	0	STAP2	chr19	4327106	4327107	cg10012059	STAP2	Island	I
cg12136772	chr16	68481663	68481964	0	0	0	0	SMPD3	chr16	68481813	68481814	cg12136772	SMPD3	Island	II
cg27456468	chr2	200333851	200334152	0	0	0	0	FLJ32063	chr2	200334001	200334002	cg27456468	FLJ32063	Island	II
cg19556774	chr12	8025490	8025791	0	0	0	0	SLC2A14	chr12	8025640	8025641	cg19556774	SLC2A14	Island	I
cg07137606	chr1	242686868	242687169	0	0	0	0	PLD5	chr1	242687018	242687019	cg07137606	PLD5	Island	II
cg05353133	chr1	229567764	229568065	0	0	0	0	ACTA1	chr1	229567914	229567915	cg05353133	ACTA1	Island	I
cg13851904	chr1	47899080	47899381	0	0	0	0	MGC12982	chr1	47899230	47899231	cg13851904	MGC12982	Island	II
cg00691830	chr15	37388390	37388691	0	0	0	0	MEIS2	chr15	37388540	37388541	cg00691830	MEIS2	N_Shore	I
cg10911990	chr14	37128991	37129292	0	0	0	0	PAX9	chr14	37129141	37129142	cg10911990	PAX9	S_Shore	II
cg01071966	chr5	76248773	76249074	0	0	0	0	CRHBP	chr5	76248923	76248924	cg01071966	CRHBP	N_Shore	II
cg08829841	chr10	129535198	129535499	0	0	0	0	FOXI2	chr10	129535348	129535349	cg08829841	FOXI2	Island	II
cg21185686	chr5	140810283	140810584	0	0	0	0	PCDHGA4	chr5	140810433	140810434	cg21185686	PCDHGA4	N_Shore	II
cg25603636	chr5	140613848	140614149	0	0	0	0	PCDHB18	chr5	140613998	140613999	cg25603636	PCDHB18	N_Shore	II
cg09396704	chr1	203045079	203045380	0	0	0	0	PPFIA4	chr1	203045229	203045230	cg09396704	PPFIA4	Island	II
cg17557766	chr6	10420546	10420847	0	0	0	0	TFAP2A	chr6	10420696	10420697	cg17557766	TFAP2A	N_Shore	II
cg14959729	chr6	166580543	166580844	0	0	0	0	T	chr6	166580693	166580694	cg14959729	T	Island	II
cg16419354	chr1	179713199	179713500	0	0	0	0	FAM163A	chr1	179713349	179713350	cg16419354	FAM163A	Island	I
cg04251368	chr11	2890437	2890738	0	0	0	0	KCNQ1DN	chr11	2890587	2890588	cg04251368	KCNQ1DN	Island	I
cg20303399	chr8	26722815	26723116	0	0	0	0	ADRA1A	chr8	26722965	26722966	cg20303399	ADRA1A	Island	II
cg08739188	chr5	75377710	75378011	0	0	0	0	SV2C	chr5	75377860	75377861	cg08739188	SV2C	N_Shore	I
cg12950441	chrX	113818387	113818688	0	0	0	0	HTR2C	chrX	113818537	113818538	cg12950441	HTR2C	Island	I
cg04556126	chr3	147106411	147106712	0	0	0	0	ZIC4	chr3	147106561	147106562	cg04556126	ZIC4	N_Shore	II
cg00181439	chr6	78172541	78172842	0	0	0	0	HTR1B	chr6	78172691	78172692	cg00181439	HTR1B	Island	II
cg21899596	chr4	57522343	57522644	0	0	0	0	HOPX	chr4	57522493	57522494	cg21899596	HOPX	Island	II
cg20553124	chr6	36253007	36253308	0	0	0	0	PNPLA1	chr6	36253157	36253158	cg20553124	PNPLA1	CpG_Ocean	II
cg23710218	chr8	72756506	72756807	0	0	0	0	MSC	chr8	72756656	72756657	cg23710218	MSC	Island	II
cg11199713	chr13	112721623	112721924	0	0	0	0	SOX1	chr13	112721773	112721774	cg11199713	SOX1	Island	II
cg06842954	chr4	111558916	111559217	0	0	0	0	PITX2	chr4	111559066	111559067	cg06842954	PITX2	N_Shore	I
cg25527090	chr10	118894030	118894331	0	0	0	0	VAX1	chr10	118894180	118894181	cg25527090	VAX1	Island	I
cg22041640	chr5	140767092	140767393	0	0	0	0	PCDHGA4	chr5	140767242	140767243	cg22041640	PCDHGA4	Island	I
cg05167251	chr2	176987315	176987616	0	0	0	0	HOXD9	chr2	176987465	176987466	cg05167251	HOXD9	Island	I
cg10552126	chr7	154001914	154002215	0	0	0	0	DPP6	chr7	154002064	154002065	cg10552126	DPP6	Island	I
cg18546622	chr11	44324879	44325180	0	0	0	0	ALX4	chr11	44325029	44325030	cg18546622	ALX4	Island	II
cg16563171	chr2	223155956	223156257	0	0	0	0	PAX3	chr2	223156106	223156107	cg16563171	PAX3	Island	II
cg07563793	chr1	75596186	75596487	0	0	0	0	LHX8	chr1	75596336	75596337	cg07563793	LHX8	N_Shore	II
cg22300957	chr4	41748707	41749008	0	0	0	0	PHOX2B	chr4	41748857	41748858	cg22300957	PHOX2B	N_Shore	II
cg11139102	chr7	100073786	100074087	0	0	0	0	TSC22D4	chr7	100073936	100073937	cg11139102	TSC22D4	N_Shore	II
cg24926361	chr22	19136772	19137073	0	0	0	0	GSC2	chr22	19136922	19136923	cg24926361	GSC2	Island	II
cg19094243	chr2	193058478	193058779	0	0	0	0	TMEFF2	chr2	193058628	193058629	cg19094243	TMEFF2	N_Shore	II
cg27508551	chr7	27195768	27196069	0	0	0	0	HOXA7	chr7	27195918	27195919	cg27508551	HOXA7	Island	II
cg11391201	chr11	44332920	44333221	0	0	0	0	ALX4	chr11	44333070	44333071	cg11391201	ALX4	S_Shore	II
cg19922137	chr1	210111411	210111712	0	0	0	0	SYT14	chr1	210111561	210111562	cg19922137	SYT14	Island	I
cg14144305	chr11	44325810	44326111	0	0	0	0	ALX4	chr11	44325960	44325961	cg14144305	ALX4	Island	II
cg27622679	chr3	181441828	181442129	0	0	0	0	SOX2OT	chr3	181441978	181441979	cg27622679	SOX2OT	N_Shelf	II
cg08044097	chr8	55370863	55371164	0	0	0	0	SOX17	chr8	55371013	55371014	cg08044097	SOX17	Island	II
cg09559189	chr8	25898262	25898563	0	0	0	0	EBF2	chr8	25898412	25898413	cg09559189	EBF2	N_Shore	I
cg04730882	chr2	176986385	176986686	0	0	0	0	HOXD9	chr2	176986535	176986536	cg04730882	HOXD9	Island	II
cg00699392	chr2	223169202	223169503	0	0	0	0	CCDC140	chr2	223169352	223169353	cg00699392	CCDC140	N_Shore	II
cg04211115	chr17	13503858	13504159	0	0	0	0	HS3ST3A1	chr17	13504008	13504009	cg04211115	HS3ST3A1	Island	II
cg04839289	chr14	24045124	24045425	0	0	0	0	JPH4	chr14	24045274	24045275	cg04839289	JPH4	Island	I
cg22967396	chr14	57283792	57284093	0	0	0	0	OTX2OS1	chr14	57283942	57283943	cg22967396	OTX2OS1	N_Shore	II
cg08107017	chr14	74706784	74707085	0	0	0	0	VSX2	chr14	74706934	74706935	cg08107017	VSX2	Island	II
cg20073686	chr11	105481713	105482014	0	0	0	0	GRIA4	chr11	105481863	105481864	cg20073686	GRIA4	S_Shore	II
cg06117072	chr6	50791235	50791536	0	0	0	0	TFAP2B	chr6	50791385	50791386	cg06117072	TFAP2B	Island	II
cg19714279	chr2	237077770	237078071	0	0	0	0	GBX2	chr2	237077920	237077921	cg19714279	GBX2	Island	I
cg20291049	chr2	105472067	105472368	0	0	0	0	POU3F3	chr2	105472217	105472218	cg20291049	POU3F3	Island	II
cg23010048	chr19	52391107	52391408	0	0	0	0	ZNF577	chr19	52391257	52391258	cg23010048	ZNF577	Island	II
cg13740815	chr19	51170206	51170507	0	0	0	0	SHANK1	chr19	51170356	51170357	cg13740815	SHANK1	Island	II
cg08938584	chr5	140797359	140797660	0	0	0	0	PCDHGA4	chr5	140797509	140797510	cg08938584	PCDHGA4	Island	I
cg19968840	chr15	45409169	45409470	0	0	0	0	DUOXA2	chr15	45409319	45409320	cg19968840	DUOXA2	Island	I
cg22274539	chr12	103696059	103696360	0	0	0	0	C12orf42	chr12	103696209	103696210	cg22274539	C12orf42	Island	I
cg24226973	chr12	14133186	14133487	0	0	0	0	GRIN2B	chr12	14133336	14133337	cg24226973	GRIN2B	N_Shore	I
cg07143083	chr7	70597771	70598072	0	0	0	0	WBSCR17	chr7	70597921	70597922	cg07143083	WBSCR17	Island	I
cg03140788	chr16	20359821	20360122	0	0	0	0	UMOD	chr16	20359971	20359972	cg03140788	UMOD	Island	II
cg22105145	chr18	5196247	5196548	0	0	0	0	LOC642597	chr18	5196397	5196398	cg22105145	LOC642597	Island	II
cg10679688	chr13	100624815	100625116	0	0	0	0	ZIC5	chr13	100624965	100624966	cg10679688	ZIC5	S_Shore	II
cg11838224	chr17	7287590	7287891	0	0	0	0	TNK1	chr17	7287740	7287741	cg11838224	TNK1	Island	II
cg15821319	chr20	37434008	37434309	0	0	0	0	PPP1R16B	chr20	37434158	37434159	cg15821319	PPP1R16B	N_Shore	II
cg05073035	chr3	147127043	147127344	0	0	0	0	ZIC1	chr3	147127193	147127194	cg05073035	ZIC1	Island	II
cg23474501	chr10	134902018	134902319	0	0	0	0	GPR123	chr10	134902168	134902169	cg23474501	GPR123	Island	I
cg10416206	chr2	223162647	223162948	0	0	0	0	PAX3	chr2	223162797	223162798	cg10416206	PAX3	N_Shore	I
cg09849405	chr16	66612805	66613106	0	0	0	0	CMTM1	chr16	66612955	66612956	cg09849405	CMTM1	Island	I
cg18528367	chr6	100912672	100912973	0	0	0	0	SIM1	chr6	100912822	100912823	cg18528367	SIM1	Island	II
cg12982322	chr11	32449671	32449972	0	0	0	0	WT1	chr11	32449821	32449822	cg12982322	WT1	S_Shore	II
cg03321133	chr2	176992965	176993266	0	0	0	0	HOXD8	chr2	176993115	176993116	cg03321133	HOXD8	Island	II
cg24454829	chr11	22362903	22363204	0	0	0	0	SLC17A6	chr11	22363053	22363054	cg24454829	SLC17A6	Island	II
cg14056644	chr4	111558955	111559256	0	0	0	0	PITX2	chr4	111559105	111559106	cg14056644	PITX2	N_Shore	II
cg03348397	chr8	54789498	54789799	0	0	0	0	RGS20	chr8	54789648	54789649	cg03348397	RGS20	Island	II
cg20429172	chr1	248020286	248020587	0	0	0	0	TRIM58	chr1	248020436	248020437	cg20429172	TRIM58	Island	II
cg11859607	chr18	909004	909305	0	0	0	0	ADCYAP1	chr18	909154	909155	cg11859607	ADCYAP1	Island	II
cg12435629	chr1	75597889	75598190	0	0	0	0	LHX8	chr1	75598039	75598040	cg12435629	LHX8	S_Shore	II
cg19161124	chr7	153583413	153583714	0	0	0	0	DPP6	chr7	153583563	153583564	cg19161124	DPP6	Island	I
cg06522288	chr8	77586289	77586590	0	0	0	0	LOC100192378	chr8	77586439	77586440	cg06522288	LOC100192378	N_Shelf	I
cg21542793	chr2	96781741	96782042	0	0	0	0	ADRA2B	chr2	96781891	96781892	cg21542793	ADRA2B	Island	II
cg07911080	chr13	28553642	28553943	0	0	0	0	PRHOXNB	chr13	28553792	28553793	cg07911080	PRHOXNB	N_Shore	II
cg01832036	chr17	48050124	48050425	0	0	0	0	DLX4	chr17	48050274	48050275	cg01832036	DLX4	Island	I
cg12766736	chr11	32460506	32460807	0	0	0	0	WIT1	chr11	32460656	32460657	cg12766736	WIT1	Island	I
cg05095591	chr3	147129034	147129335	0	0	0	0	ZIC1	chr3	147129184	147129185	cg05095591	ZIC1	N_Shore	II
cg03839794	chr14	34269391	34269692	0	0	0	0	NPAS3	chr14	34269541	34269542	cg03839794	NPAS3	Island	II
cg10305789	chr20	37434017	37434318	0	0	0	0	PPP1R16B	chr20	37434167	37434168	cg10305789	PPP1R16B	N_Shore	I
cg05920909	chr1	197889543	197889844	0	0	0	0	LHX9	chr1	197889693	197889694	cg05920909	LHX9	N_Shore	II
cg04968806	chr11	20625842	20626143	0	0	0	0	SLC6A5	chr11	20625992	20625993	cg04968806	SLC6A5	S_Shelf	I
cg21762820	chr1	166135083	166135384	0	0	0	0	FAM78B	chr1	166135233	166135234	cg21762820	FAM78B	Island	II
cg16747564	chr13	112720277	112720578	0	0	0	0	SOX1	chr13	112720427	112720428	cg16747564	SOX1	N_Shore	I
cg03347018	chr8	72756732	72757033	0	0	0	0	MSC	chr8	72756882	72756883	cg03347018	MSC	S_Shore	I
cg26932432	chr11	31830374	31830675	0	0	0	0	PAX6	chr11	31830524	31830525	cg26932432	PAX6	N_Shore	II
cg26416466	chr15	66546558	66546859	0	0	0	0	MEGF11	chr15	66546708	66546709	cg26416466	MEGF11	S_Shore	II
cg18406033	chr2	223159719	223160020	0	0	0	0	PAX3	chr2	223159869	223159870	cg18406033	PAX3	Island	I
cg21255438	chr8	70983610	70983911	0	0	0	0	PRDM14	chr8	70983760	70983761	cg21255438	PRDM14	Island	II
cg16325502	chr2	223166285	223166586	0	0	0	0	CCDC140	chr2	223166435	223166436	cg16325502	CCDC140	N_Shore	II
cg19325985	chr2	176956611	176956912	0	0	0	0	HOXD13	chr2	176956761	176956762	cg19325985	HOXD13	N_Shore	II
cg02331883	chr5	140797945	140798246	0	0	0	0	PCDHGA4	chr5	140798095	140798096	cg02331883	PCDHGA4	N_Shore	II
cg00446413	chr7	153749056	153749357	0	0	0	0	DPP6	chr7	153749206	153749207	cg00446413	DPP6	Island	II
cg26925231	chr8	15094230	15094531	0	0	0	0	SGCZ	chr8	15094380	15094381	cg26925231	SGCZ	Island	I
cg09557462	chr8	26721586	26721887	0	0	0	0	ADRA1A	chr8	26721736	26721737	cg09557462	ADRA1A	Island	II
cg03950614	chr6	108486367	108486668	0	0	0	0	NR2E1	chr6	108486517	108486518	cg03950614	NR2E1	Island	I
cg21896766	chr8	114444245	114444546	0	0	0	0	CSMD3	chr8	114444395	114444396	cg21896766	CSMD3	N_Shore	II
cg24924958	chr6	142409843	142410144	0	0	0	0	NMBR	chr6	142409993	142409994	cg24924958	NMBR	Island	II
cg04938315	chr1	152080393	152080694	0	0	0	0	TCHH	chr1	152080543	152080544	cg04938315	TCHH	Island	I
cg26998537	chr14	57277216	57277517	0	0	0	0	OTX2	chr14	57277366	57277367	cg26998537	OTX2	N_Shore	II
cg25825506	chr7	96626509	96626810	0	0	0	0	DLX6AS	chr7	96626659	96626660	cg25825506	DLX6AS	CpG_Ocean	II
cg22130262	chr8	57026352	57026653	0	0	0	0	MOS	chr8	57026502	57026503	cg22130262	MOS	Island	I
cg05452406	chr6	10881741	10882042	0	0	0	0	GCM2	chr6	10881891	10881892	cg05452406	GCM2	Island	I
cg13933080	chr10	22633995	22634296	0	0	0	0	SPAG6	chr10	22634145	22634146	cg13933080	SPAG6	Island	I
