TargetID	X611.121_mas.lungtumortissue.Signal.CY3	X611.121_mas.lungtumortissue.Signal.CY5	X611.121_mas.lungtumortissue.Detection.Pval	X612..123.lungtumortissue.Signal.CY3	X612..123.lungtumortissue.Signal.CY5	X612..123.lungtumortissue.Detection.Pval	X613.132_mas.lungtumortissue.Signal.CY3	X613.132_mas.lungtumortissue.Signal.CY5	X613.132_mas.lungtumortissue.Detection.Pval	X614.185_mas.lungtumortissue.Signal.CY3	X614.185_mas.lungtumortissue.Signal.CY5	X614.185_mas.lungtumortissue.Detection.Pval	X615.187_mas.lungtumortissue.Signal.CY3	X615.187_mas.lungtumortissue.Signal.CY5	X615.187_mas.lungtumortissue.Detection.Pval	X616..232.lungtumortissue.Signal.CY3	X616..232.lungtumortissue.Signal.CY5	X616..232.lungtumortissue.Detection.Pval	X617..234.lungtumortissue.Signal.CY3	X617..234.lungtumortissue.Signal.CY5	X617..234.lungtumortissue.Detection.Pval	X618..243.lungtumortissue.Signal.CY3	X618..243.lungtumortissue.Signal.CY5	X618..243.lungtumortissue.Detection.Pval	X619.390_mas.lungtumortissue.Signal.CY3	X619.390_mas.lungtumortissue.Signal.CY5	X619.390_mas.lungtumortissue.Detection.Pval	X620..440.lungtumortissue.Signal.CY3	X620..440.lungtumortissue.Signal.CY5	X620..440.lungtumortissue.Detection.Pval	X1146.Lung.398SCC.lungtumortissue.Signal.CY3	X1146.Lung.398SCC.lungtumortissue.Signal.CY5	X1146.Lung.398SCC.lungtumortissue.Detection.Pval	X1608.4644T.lungtumortissue.Signal.CY3	X1608.4644T.lungtumortissue.Signal.CY5	X1608.4644T.lungtumortissue.Detection.Pval	X1609.4645T.lungtumortissue.Signal.CY3	X1609.4645T.lungtumortissue.Signal.CY5	X1609.4645T.lungtumortissue.Detection.Pval	X1610.4648T.lungtumortissue.Signal.CY3	X1610.4648T.lungtumortissue.Signal.CY5	X1610.4648T.lungtumortissue.Detection.Pval	X1611.4652T.lungtumortissue.Signal.CY3	X1611.4652T.lungtumortissue.Signal.CY5	X1611.4652T.lungtumortissue.Detection.Pval	X1612.4653T.lungtumortissue.Signal.CY3	X1612.4653T.lungtumortissue.Signal.CY5	X1612.4653T.lungtumortissue.Detection.Pval	X1613.4654T.lungtumortissue.Signal.CY3	X1613.4654T.lungtumortissue.Signal.CY5	X1613.4654T.lungtumortissue.Detection.Pval	X1614.6008T.lungtumortissue.Signal.CY3	X1614.6008T.lungtumortissue.Signal.CY5	X1614.6008T.lungtumortissue.Detection.Pval	X1615.6220T.lungtumortissue.Signal.CY3	X1615.6220T.lungtumortissue.Signal.CY5	X1615.6220T.lungtumortissue.Detection.Pval	X1616.6338T.lungtumortissue.Signal.CY3	X1616.6338T.lungtumortissue.Signal.CY5	X1616.6338T.lungtumortissue.Detection.Pval	X1617.6499T.lungtumortissue.Signal.CY3	X1617.6499T.lungtumortissue.Signal.CY5	X1617.6499T.lungtumortissue.Detection.Pval	X1618.6501T.lungtumortissue.Signal.CY3	X1618.6501T.lungtumortissue.Signal.CY5	X1618.6501T.lungtumortissue.Detection.Pval	X1619.6512T.lungtumortissue.Signal.CY3	X1619.6512T.lungtumortissue.Signal.CY5	X1619.6512T.lungtumortissue.Detection.Pval	X622.H1395wt.lungcellline.Signal.CY3	X622.H1395wt.lungcellline.Signal.CY5	X622.H1395wt.lungcellline.Detection.Pval	X623.H441wt.lungcellline.Signal.CY3	X623.H441wt.lungcellline.Signal.CY5	X623.H441wt.lungcellline.Detection.Pval	X624.H1155wt.lungcellline.Signal.CY3	X624.H1155wt.lungcellline.Signal.CY5	X624.H1155wt.lungcellline.Detection.Pval	X625.CALU3wt.lungcellline.Signal.CY3	X625.CALU3wt.lungcellline.Signal.CY5	X625.CALU3wt.lungcellline.Detection.Pval	X626.H23KO.lungcellline.Signal.CY3	X626.H23KO.lungcellline.Signal.CY5	X626.H23KO.lungcellline.Detection.Pval	X627.A427KO.lungcellline.Signal.CY3	X627.A427KO.lungcellline.Signal.CY5	X627.A427KO.lungcellline.Detection.Pval	X628.H522KO.lungcellline.Signal.CY3	X628.H522KO.lungcellline.Signal.CY5	X628.H522KO.lungcellline.Detection.Pval	X629.A549KO.lungcellline.Signal.CY3	X629.A549KO.lungcellline.Signal.CY5	X629.A549KO.lungcellline.Detection.Pval	X631.H2126KO.lungcellline.Signal.CY3	X631.H2126KO.lungcellline.Signal.CY5	X631.H2126KO.lungcellline.Detection.Pval	X990.H1299.lungcellline.Signal.CY3	X990.H1299.lungcellline.Signal.CY5	X990.H1299.lungcellline.Detection.Pval	X1657.normal_lung.lungnormaltissue.Signal.CY3	X1657.normal_lung.lungnormaltissue.Signal.CY5	X1657.normal_lung.lungnormaltissue.Detection.Pval	X1686.Nlung.571.lungnormaltissue.Signal.CY3	X1686.Nlung.571.lungnormaltissue.Signal.CY5	X1686.Nlung.571.lungnormaltissue.Detection.Pval	X1688.Nlung.593.lungnormaltissue.Signal.CY3	X1688.Nlung.593.lungnormaltissue.Signal.CY5	X1688.Nlung.593.lungnormaltissue.Detection.Pval
IL2_P607_R	1129	2648	0	1384	4731	0	821	9672	0	1364	7381	0	858	2082	0	713	1866	0	627	2675	0	1668	1024	0	881	3952	0	2882	2303	0	1802	11464	0	1877	11878	0	2582	5811	0	3949	5195	0	2379	10110	0	2375	10172	0	3432	6766	0	2758	9737	0	2165	11934	0	1917	13971	0	2704	9494	0	2099	10809	0	5882	6079	0	4409	1191	0	1485	509	1e-05	2211	1001	0	1402	3763	0	2032	1713	0	1499	361	4e-05	1016	153	0.00117	1082	270	0	2204	801	0	1795	1607	0	1872	10891	0	1218	3819	0	1337	3579	0
IL3_P556_F	408	10546	0	560	11363	0	406	13099	0	355	7749	0	527	8970	0	580	9257	0	448	8006	0	539	11906	0	484	10348	0	711	5763	0	821	26863	0	899	28356	0	1350	24802	0	1009	26994	0	1353	28153	0	1067	28369	0	2856	23908	0	1021	28761	0	859	26353	0	1164	26967	0	1153	27945	0	1141	27005	0	1371	27819	0	707	10059	0	486	5352	0	466	8999	0	464	12303	0	423	7067	0	524	12169	0	455	9921	0	795	12940	0	1196	6248	0	553	8078	0	1054	28535	0	608	5572	0	680	3813	0
IL4_P262_R	683	9372	0	1116	9172	0	671	9610	0	877	8119	0	1227	7721	0	1389	6833	0	1141	6147	0	589	7365	0	858	7169	0	1077	3767	0	2057	30641	0	2978	28909	0	3576	24550	0	2518	25322	0	2885	25752	0	2200	27438	0	7226	20160	0	4822	23953	0	3245	26826	0	4411	28600	0	4184	26208	0	3493	29382	0	3089	27410	0	1993	8091	0	1236	4223	0	1355	8721	0	770	11976	0	3776	3700	0	3732	8934	0	2276	5199	0	2381	5834	0	1340	4500	0	4368	5110	0	2956	27089	0	1515	6364	0	2234	4167	0
IL6_E168_F	6875	585	0	6603	1321	0	8701	1408	0	9537	582	0	8383	913	0	8615	702	0	2194	4828	0	5862	1237	0	4302	2904	0	5033	583	0	20996	618	0	22243	4223	0	8010	18944	0	24582	3102	0	28404	2568	0	19104	3911	0	12834	11846	0	19191	4711	0	21893	3413	0	18799	5987	0	21235	5063	0	17816	8680	0	16244	12996	0	6926	1391	0	12112	862	0	14607	422	0	12699	404	0	569	9861	0	873	15006	0	3770	6243	0	958	9278	0	731	6389	0	562	5713	0	24356	2638	0	6575	575	0	5413	640	0
IL6_P213_R	9235	608	0	6959	1297	0	10528	764	0	8362	464	0	6162	243	0	6222	262	0	6643	594	0	5188	629	0	5610	1445	0	6072	888	0	19017	1480	0	22884	1687	0	18943	2621	0	23278	1247	0	30043	1374	0	21219	2010	0	23365	763	0	18630	2414	0	20318	1678	0	20763	2501	0	19739	1064	0	21047	3457	0	4808	24979	0	5646	1738	0	8833	341	0	8116	2214	0	8630	343	0	1176	6750	0	419	13162	0	1518	7135	0	4625	1170	0	2782	2902	0	277	8342	0	21374	1378	0	10896	1107	0	9868	729	0
IL6_P611_F	8245	915	0	8797	779	0	12943	530	0	9675	358	0	11034	901	0	9862	246	0	8509	352	0	5653	542	0	7461	445	0	7318	495	0	20017	1914	0	26620	1546	0	13127	13568	0	27697	773	0	34315	987	0	25781	1602	0	27011	1203	0	28417	991	0	22164	1672	0	26999	1342	0	19946	883	0	26076	1126	0	31695	4361	0	11126	421	0	13268	256	0	17630	462	0	15874	239	0	10152	472	0	14099	451	0	10021	725	0	7562	288	0	4636	772	0	3124	5941	0	26571	2384	0	14356	1157	0	9939	318	0
IL8_E118_R	2972	436	0	4410	1400	0	6225	723	0	5112	1444	0	2694	235	0	3967	412	0	3784	136	0	3213	830	0	3968	923	0	5674	183	0	9127	880	0	8915	2007	0	4862	10989	0	15946	1051	0	9101	1489	0	10494	1050	0	10172	869	0	7844	3570	0	9574	721	0	10216	1614	0	9867	894	0	8803	1757	0	14187	723	0	3856	252	0	2683	235	0	4398	307	0	3754	145	0	3134	152	0	1682	476	0	919	96	0.01114	809	106	0.00645	1911	197	0	1404	2284	0	10774	1324	0	4527	238	0	5800	610	0
IL8_P83_F	1134	563	9e-05	1343	1504	0	2154	1283	0	2332	92	0	1111	462	4e-05	1632	93	0.0084	1213	72	0	916	701	0	1384	833	0	1912	96	0	2597	4047	0	4040	4133	0	2471	9732	0	9287	796	0	4118	3995	0.00023	4524	2445	0	4741	2398	0	3922	3516	0	4751	2038	0	5593	2499	0	5151	2112	0	4274	2474	0	6892	1455	8e-05	1732	122	0.01227	1389	109	0.00264	2292	203	0	1485	198	0.00628	1314	204	0.00039	633	1072	0.00026	603	69	0.27669	371	62	0.61713	712	171	0.02857	643	3806	0	5204	2993	0	2237	795	0	2039	688	0
IMPACT_P186_F	4018	106	0	4044	118	0	4030	211	0	2632	111	0	2288	96	0	2229	103	6e-05	2527	104	0	2921	121	0	3456	146	0	3063	138	0	7121	138	0	7855	168	0	9094	152	0	11502	136	0	10187	150	0	9268	207	0	6882	131	0	7348	132	0	7090	154	0	7112	164	0	6949	105	0	6845	170	0	14397	209	0	3739	86	0	2524	84	0	2991	75	0	2539	82	0	1949	69	0	2569	78	0	2405	95	0	1158	76	1e-05	2151	95	0	1838	87	0	7110	167	0	2479	137	1e-05	1979	94	0
IMPACT_P234_R	5777	295	0	5735	1451	0	5984	325	0	4455	245	0	4157	245	0	5383	158	0	4366	142	0	4164	445	0	5154	380	0	3483	144	0	13122	284	0	14681	1278	0	16531	1497	0	19809	1051	0	17795	2878	0	15553	1230	0	16226	1186	0	13976	1817	0	11605	1415	0	12726	2887	0	11820	3027	0	12702	2099	0	23514	628	0	5944	163	0	3948	407	0	5464	157	0	4681	128	0	3500	121	0	5078	155	0	3600	138	0	2504	109	0	2912	153	0	3366	111	0	14746	870	0	2716	209	0	1900	370	0
INHA_P1144_R	10524	635	0	7257	1092	0	7366	557	0	12243	755	0	9070	628	0	10456	477	0	8646	602	0	6150	899	0	6891	774	0	6673	441	0	27114	1824	0	34858	2775	0	37369	1874	0	36793	1225	0	35351	3904	0	29680	1427	0	38134	1449	0	34083	2155	0	33341	2125	0	34469	2048	0	34524	2323	0	33542	2129	0	43666	1344	0	9865	558	0	15894	564	0	11881	551	0	11844	415	0	12426	500	0	16079	926	0	12221	531	0	11607	477	0	4739	247	0	10842	302	0	41091	1114	0	11914	244	0	8363	328	0
INHA_P1189_F	12850	916	0	9378	2077	0	9467	705	0	11640	745	0	10851	665	0	15516	536	0	11999	468	0	8583	679	0	8660	1119	0	7944	1129	0	35497	1287	0	44598	2789	0	42849	2947	0	44450	1587	0	42755	4156	0	44514	2174	0	46055	2085	0	35230	3131	0	39751	2949	0	47297	3095	0	47835	3086	0	43070	2711	0	55594	1426	0	12729	668	0	16813	658	0	15080	677	0	14924	755	0	12048	446	0	21106	770	0	13150	616	0	12927	633	0	7930	650	0	12781	349	0	49127	1455	0	13772	283	0	10036	406	0
INS_P248_F	1879	4244	0	1028	6220	0	926	5141	0	682	5169	0	1629	2820	0	1573	4429	0	642	4456	0	1603	3238	0	1202	3788	0	1737	1328	0	1988	8990	0	2955	16632	0	5021	10386	0	10170	5300	0	3368	14922	0	2823	11606	0	3992	11087	0	4506	9549	0	2503	12938	0	2745	13344	0	4686	11158	0	3379	13743	0	2205	10489	0	2290	2640	0	566	3520	0	1054	3972	0	2844	2852	0	1297	2875	0	1438	4544	0	2119	2694	0	4566	229	0	1274	2225	0	2524	1734	0	2979	13513	0	2362	3292	0	1804	3764	0
INS_P804_R	427	8849	0	561	9021	0	418	9670	0	627	10147	0	564	4823	0	386	6281	0	421	5019	0	849	5729	0	512	6754	0	348	3410	0	1249	14690	0	1392	17034	0	2148	15391	0	6440	7123	0	1734	16873	0	2763	15316	0	1584	17146	0	2556	14074	0	1607	17207	0	1692	15961	0	2519	15802	0	2010	13961	0	1455	12097	0	1285	7278	0	558	6280	0	508	4293	0	1541	8065	0	436	6380	0	1542	11262	0	1268	8591	0	2898	3387	0	404	5562	0	2762	1816	0	1485	14728	0	877	4070	0	1075	2568	0
INSR_E97_F	2691	995	0	2375	549	0	2259	772	0	1744	442	0	3805	678	0	3534	400	0	3413	299	0	3025	635	0	2355	761	0	1634	395	0	11385	1065	0	9288	1141	0	9370	1906	0	11077	1558	0	8678	2129	0	8125	964	0	9844	1159	0	9838	1172	0	9106	960	0	9421	948	0	9159	1292	0	9969	993	0	13987	1219	0	4298	707	0	5094	554	0	3937	718	0	3464	532	0	3650	493	0	4732	651	0	3351	427	0	2418	446	0	1780	315	0	2580	192	0	8288	1221	0	3062	189	0	2602	168	0
INSR_P1063_R	4902	317	0	4553	318	0	4161	548	0	3915	169	0	5619	419	0	3904	133	0	3992	143	0	3559	150	0	3415	311	0	3639	287	0	12010	2244	0	12459	1046	0	14942	1013	0	20172	601	0	12992	3520	0	9951	393	0	14500	604	0	13576	1671	0	10778	2061	0	11697	1574	0	11377	1333	0	11899	1526	0	17149	2679	0	5733	646	0	3734	1488	0	4964	406	0	3113	228	0	3546	347	0	5325	434	0	3675	365	0	2847	424	0	2550	277	0	1373	2415	0	12199	1229	0	3812	228	0	2753	176	0
IPF1_P234_F	984	12182	0	3545	2697	0	4462	1586	0	6351	366	0	4149	774	0	3995	949	0	2043	4784	0	3311	1474	0	2281	3901	0	4136	1092	0	7346	2480	0	6500	6286	0	5838	6530	0	8279	3422	0	8595	4800	0	6363	3401	0	9857	2868	0	6228	4357	0	5476	6689	0	6498	7756	0	5320	6874	0	6576	5881	0	5200	19367	0	818	9875	0	914	7659	0	6409	631	0	4413	434	0	4684	409	0	4745	1166	0	3278	1383	0	3488	191	0	3025	483	0	1474	713	0	8083	4081	0	2370	777	0	2580	1249	0
IPF1_P750_F	745	11912	0	1522	8312	0	3602	4517	0	906	11560	0	1684	5980	0	3715	3058	0	1550	5297	0	3290	2075	0	1170	6848	0	969	5356	0	2693	13973	0	5279	11149	0	2853	22554	0	1044	34975	0	2698	26692	0	6139	10394	0	6528	12072	0	3622	20939	0	4185	17674	0	5390	16766	0	3910	19349	0	3956	19926	0	12079	6983	0	946	10771	0	487	10487	0	499	14141	0	398	11338	0	404	8595	0	473	11997	0	517	10429	0	413	8258	0	580	10029	0	419	10705	0	6902	7292	0	2345	2733	0	1701	2731	0
IRAK1_P312_F	8488	455	0	7011	426	0	6743	455	0	7216	452	0	6150	2294	0	9546	428	0	7014	309	0	6598	458	0	6929	481	0	5323	265	0	7160	16311	0	22815	766	0	24341	855	0	24847	656	0	27755	964	0	20643	806	0	8319	23630	0	20788	810	0	19390	779	0	20683	784	0	20852	964	0	21159	765	0	30913	1213	0	6710	523	0	10319	363	0	9307	535	0	7862	522	0	7555	421	0	10199	579	0	7529	531	0	7651	339	0	4865	225	0	5087	233	0	22838	668	0	6784	158	0	5181	180	0
IRAK1_P455_R	11024	388	0	11410	379	0	11717	345	0	8187	5284	0	11187	2139	0	12545	271	0	10324	291	0	8645	370	0	10017	381	0	7652	252	0	25597	7574	0	41808	766	0	45507	909	0	45258	662	0	46666	883	0	40722	825	0	19449	19708	0	43000	769	0	38013	697	0	37585	756	0	39391	843	0	36765	689	0	49444	903	0	10005	312	0	15631	311	0	16034	395	0	15408	363	0	11154	285	0	16868	365	0	9219	591	0	14222	325	0	7720	263	0	9318	195	0	40751	772	0	9439	164	0	6480	147	0
IRAK3_E130_F	4856	2047	0	8119	626	0	8974	475	0	7525	2151	0	9182	316	0	13529	505	0	4869	4137	0	8521	508	0	3721	5035	0	7010	855	0	23558	2912	0	35540	1800	0	28342	9517	0	35476	833	0	36965	1772	0	37857	1187	0	34903	1207	0	35323	1381	0	33445	1736	0	34544	1973	0	33650	1100	0	35540	1267	0	26864	8268	0	7940	1016	0	461	11001	0	13662	463	0	13032	490	0	1871	6180	0	483	15205	0	1494	3949	0	5207	255	0	4887	266	0	457	14059	0	37471	773	0	11623	226	0	10234	266	0
IRAK3_P13_F	4359	1335	0	5105	1119	0	5762	347	0	3945	5409	0	6339	319	0	10643	432	0	3799	4385	0	6343	410	0	1984	5185	0	3681	1460	0	17143	3772	0	24856	1085	0	19417	9205	0	26419	723	0	27370	1396	0	22461	814	0	24982	1001	0	25074	1298	0	24362	1564	0	26311	1059	0	23989	918	0	24070	859	0	29701	1243	0	6920	833	0	392	13729	0	9867	381	0	11019	392	0	3423	2549	0	1506	9229	0	1076	3743	0	3346	192	0	4306	190	0	369	17345	0	28662	714	0	9714	222	0	8860	405	0
IRAK3_P185_F	3187	9735	0	9498	925	0	9593	956	0	5413	5157	0	9128	416	0	10374	503	0	5185	3412	0	9535	1059	0	3934	6135	0	6863	343	0	18469	8926	0	30996	3139	0	20797	12671	0	32325	890	0	28177	7168	0	32600	1931	0	35093	1402	0	30208	2350	0	29900	2117	0	29203	2524	0	25483	7793	0	32939	1602	0	39654	2092	0	4181	7914	0	638	13506	0	9313	2467	0	10858	778	0	886	11148	0	691	16951	0	664	8508	0	2778	5100	0	6509	603	0	365	16016	0	31659	1663	0	12757	447	0	10556	304	0
IRF5_E101_F	9511	4912	0	9278	3016	0	9581	1598	0	7144	7160	0	9049	1024	0	14037	1293	0	10907	1243	0	6462	3105	0	7920	2063	0	7062	791	0	27326	5292	0	41126	3847	0	40427	7032	0	33696	10631	0	41691	7165	0	24666	5343	0	38608	5875	0	34105	8306	0	35890	6344	0	34736	5258	0	38801	5130	0	34394	4319	0	43480	7547	0	9732	6156	0	15204	5310	0	9941	3154	0	10193	5905	0	8978	3592	0	14881	6809	0	6908	6626	0	9134	5425	0	6611	4189	0	6108	10326	0	43374	2108	0	21658	620	0	15969	425	0
IRF5_P123_F	9542	845	0	8189	831	0	11019	903	0	8750	569	0	8338	312	0	11698	500	0	9001	647	0	8423	585	0	7632	766	0	7491	362	0	26253	976	0	38569	1098	0	37820	1505	0	35312	1016	0	39664	1332	0	31488	1261	0	36156	1411	0	32939	1070	0	30750	1244	0	33965	1261	0	33664	1219	0	32662	1148	0	42872	1573	0	11086	655	0	18480	667	0	11581	588	0	11966	765	0	10103	1071	0	18816	976	0	9513	843	0	7199	427	0	6912	326	0	10866	3044	0	36011	910	0	14015	333	0	11220	320	0
IRF7_E236_R	5346	369	0	5954	780	0	6140	665	0	4013	337	0	4631	509	0	4941	343	0	4862	213	0	2012	3613	0	3814	1165	0	3785	203	0	11122	218	0	13321	475	0	12569	1068	0	14709	441	0	16093	380	0	14838	287	0	14214	279	0	11378	381	0	12407	580	0	11939	219	0	14269	204	0	11384	372	0	15463	348	0	4762	1203	0	5273	261	0	3726	408	0	4541	218	0	3669	392	0	2484	6512	0	1975	5472	0	6784	258	0	2201	1452	0	4324	119	0	12657	314	0	5612	138	0	4205	109	0
IRF7_P277_R	11188	450	0	13800	589	0	11078	366	0	12250	536	0	13589	452	0	14919	492	0	12239	394	0	2530	6176	0	7944	1287	0	5582	362	0	34851	949	0	40769	748	0	43330	1875	0	44950	2018	0	46186	699	0	45391	759	0	44956	718	0	39026	686	0	37760	749	0	42655	722	0	42428	671	0	39185	687	0	48430	669	0	12137	2352	0	15611	298	0	12597	379	0	16595	635	0	11389	321	0	8562	11981	0	2998	10653	0	13470	476	0	4089	2906	0	13448	232	0	41452	736	0	21416	285	0	20585	243	0
ISL1_E87_R	5924	1101	0	4273	1927	0	6542	1015	0	926	14412	0	4331	1017	0	4946	1830	0	2452	5548	0	4730	740	0	3796	2896	0	5408	618	0	15703	1616	0	15800	3386	0	17026	3269	0	18227	796	0	18806	5108	0	19099	2190	0	19195	1530	0	16373	2108	0	12187	5406	0	14393	4199	0	15240	2763	0	17660	2478	0	30116	1467	0	618	11115	0	1189	11189	0	7691	357	0	6265	431	0	5541	293	0	9023	474	0	5073	338	0	5179	442	0	3898	184	0	1461	6085	0	18827	1597	0	7181	254	0	5128	449	0
ISL1_P379_F	6412	6593	0	6225	2663	0	6383	4018	0	1987	16193	0	5083	6081	0	12020	2538	0	5050	6263	0	6784	638	0	4984	4583	0	6179	241	0	30567	1333	0	31450	5850	0	31190	5226	0	31264	1749	0	29384	8212	0	29914	4937	0	35268	2203	0	29169	4884	0	23063	7821	0	26221	8897	0	23386	8239	0	27709	6578	0	46081	1460	0	8164	4874	0	987	12990	0	16334	359	0	13938	380	0	8755	309	0	18107	406	0	8194	244	0	5916	1162	0	861	3827	0	2052	9179	0	37710	2339	0	10184	532	0	5996	999	0
ISL1_P554_F	2159	3952	0	3297	844	0	3033	1445	0	1029	7077	0	2612	689	0	2902	1054	0	1758	2310	0	2344	1035	0	3506	1524	0	4192	352	0	8260	807	0	10772	1731	0	9585	1537	0	9674	627	0	11643	1044	0	8457	1094	0	12099	732	0	6614	5961	0	8873	2742	0	8199	3147	0	8828	1843	0	9983	2136	0	17799	629	0	1107	4689	0	471	6904	0	5173	579	0	3866	94	0	3062	199	0	5065	159	0	3288	181	0	2202	338	0	2211	205	0	780	4108	0	12447	990	0	4278	425	0	2644	389	0
ITGA2_E120_F	9740	531	0	9507	1011	0	10599	515	0	13779	804	0	9960	448	0	13658	659	0	6491	2841	0	6349	435	0	7252	503	0	6985	320	0	27424	805	0	36963	1575	0	36856	2236	0	30874	1027	0	35075	2484	0	35158	1403	0	37265	1406	0	34706	1601	0	32486	1554	0	32926	2242	0	32649	1409	0	35116	1915	0	47107	1099	0	10707	380	0	14015	408	0	13833	455	0	13353	435	0	9263	294	0	16623	558	0	7324	447	0	7444	367	0	5169	269	0	14415	401	0	38607	878	0	17344	345	0	13191	374	0
ITGA2_P26_R	5127	375	0	4819	312	0	5060	167	0	5411	176	0	4555	155	0	5038	234	0	4185	139	0	2768	146	0	3716	174	0	4582	158	0	9038	260	0	13113	441	0	12896	441	0	11305	279	0	14005	328	0	10219	283	0	12362	424	0	11836	459	0	11136	322	0	12095	293	0	11197	965	0	12025	398	0	18097	393	0	4426	198	0	6282	181	0	5948	169	0	4720	168	0	4063	140	0	6320	158	0	3285	134	0	2651	233	0	2446	180	0	5853	173	0	13319	246	0	6370	257	0	5421	198	0
ITGA6_P298_R	5831	244	0	6280	209	0	5852	243	0	4240	185	0	5712	191	0	5660	331	0	4941	159	0	5417	245	0	5811	246	0	4841	176	0	10155	224	0	13739	492	0	14725	285	0	16113	270	0	18306	540	0	14028	512	0	13736	324	0	11982	235	0	12860	399	0	13363	421	0	13258	219	0	12536	234	0	16523	1525	0	5520	194	0	1020	12023	0	6420	189	0	5532	155	0	5739	241	0	6278	312	0	5469	178	0	4583	219	0	3305	173	0	4990	196	0	14458	313	0	6331	122	0	7301	250	0
ITGA6_P718_R	508	18302	0	500	20627	0	1001	16301	0	434	12135	0	2045	7545	0	636	12478	0	610	7829	0	675	12610	0	489	16664	0	1220	6058	0	864	28906	0	1034	29438	0	1033	30762	0	4864	25071	0	1304	34537	0	722	22901	0	1727	26688	0	901	29928	0	867	29517	0	1083	30346	0	1590	26708	0	871	28715	0	1272	32623	0	638	12863	0	525	11119	0	549	14174	0	480	14549	0	501	13621	0	542	14619	0	471	12263	0	440	10466	0	596	9023	0	335	12320	0	1244	27769	0	984	10500	0	864	7289	0
ITGB1_P451_F	7059	338	0	12142	542	0	11682	431	0	8796	470	0	10051	388	0	8588	384	0	7701	992	0	6653	383	0	7050	378	0	7585	398	0	21453	619	0	23434	548	0	22905	625	0	30572	595	0	31672	773	0	28906	655	0	20906	607	0	22107	650	0	21894	508	0	24431	588	0	23264	715	0	23560	629	0	36433	658	0	9334	398	0	8543	383	0	5882	338	0	7571	411	0	5616	290	0	7838	320	0	3708	240	0	7454	316	0	4123	271	0	6045	184	0	26228	495	0	9324	231	0	8033	207	0
ITGB4_E144_F	11430	666	0	7104	444	0	8585	447	0	10387	707	0	10023	385	0	10523	353	0	9905	440	0	7171	560	0	6524	527	0	5291	269	0	22616	793	0	31285	1280	0	31894	1196	0	36186	1022	0	34202	1332	0	30241	1192	0	31721	1145	0	27392	1227	0	27944	1148	0	29877	1203	0	29315	1139	0	29591	1157	0	29394	2202	0	10795	490	0	14473	485	0	7190	777	0	12064	496	0	8420	313	0	18018	708	0	12670	626	0	10369	479	0	5307	256	0	4301	3056	0	33126	1075	0	12859	275	0	7800	257	0
ITGB4_P517_F	5305	606	0	2912	1338	0	3796	378	0	3661	1163	0	3999	375	0	3852	136	0	3082	163	0	2825	659	0	2209	825	0	2331	111	0	7939	1101	0	12417	1547	0	13940	2059	0	15914	1600	0	15293	2074	0	11662	2199	0	12085	958	0	10964	1526	0	10920	2136	0	11292	3079	0	11569	1558	0	9530	3002	0	12724	5170	0	4819	357	0	5582	1242	0	2664	3193	0	5262	482	0	2518	1429	0	7215	1453	0	3205	5139	0	3252	3071	0	1582	880	0	642	9348	0	14000	1077	0	4869	374	0	3281	589	0
ITK_E166_R	906	9512	0	1909	10766	0	1378	14767	0	854	14044	0	2446	5760	0	1490	8674	0	2032	6699	0	1657	5878	0	2295	8015	0	1136	8861	0	2464	28089	0	2575	26391	0	4032	20089	0	1894	26965	0	6023	21754	0	1377	18259	0	2122	22182	0	4761	25320	0	2704	28956	0	4067	25791	0	3815	24697	0	7228	19338	0	2947	24099	0	3270	4876	0	469	6640	0	716	9449	0	421	13168	0	1426	3858	0	6032	292	0	3301	176	0	510	1813	0	4615	179	0	1129	10700	0	2562	27502	0	1240	9277	0	2473	5736	0
ITK_P114_F	2281	5674	0	3314	10351	0	4876	10532	0	3887	7265	0	3873	4741	0	2578	5474	0	3617	3700	0	2729	4188	0	3058	8831	0	1825	9210	0	4693	21512	0	3364	23657	0	7084	15479	0	4868	18584	0	6860	19670	0	6310	19966	0	6753	16488	0	9559	12916	0	3315	21818	0	5176	21968	0	4321	19465	0	7887	15029	0	6941	18938	0	4416	5652	0	8080	889	0	3871	5453	0	5276	4219	0	4668	1716	0	6998	342	0	3389	287	0	2597	1830	0	4815	176	0	8053	1344	0	3603	21539	0	1802	8949	0	2855	5157	0
ITPR2_P804_F	4633	521	0	6993	835	0	4963	537	0	6182	523	0	5766	439	0	5645	337	0	4288	907	0	3843	354	0	4024	411	0	3232	293	0	15211	683	0	13369	1788	0	12121	4964	0	19833	693	0	15380	1097	0	14831	635	0	13423	649	0	10519	2393	0	13618	703	0	15772	664	0	16853	803	0	13934	814	0	7624	5343	0	5183	468	0	5624	1205	0	5882	643	0	5712	590	0	6021	483	0	6898	540	0	3828	730	0	4382	493	0	1723	255	0	2831	1808	0	16394	575	0	7061	161	0	5289	170	0
ITPR3_E86_R	9781	259	0	9765	245	0	9538	226	0	8000	291	0	7543	181	0	7455	197	0	7986	207	0	5784	223	0	6794	230	0	6015	197	0	21322	329	0	22085	319	0	23196	345	0	29538	320	0	30784	407	0	16302	288	0	23125	314	0	20822	336	0	20932	282	0	21494	309	0	21242	274	0	22745	326	0	21649	4480	0	10534	174	0	10275	171	0	6592	135	0	6075	177	0	6662	163	0	8019	180	0	6248	410	0	5258	132	0	3950	180	0	4279	1750	0	23255	254	0	7859	108	0	7156	139	0
