Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
4.160343e-07	0.205	0.275	0.07	0.223	0.045	3.048483e-06	2.284878e-25	0.142	0.211	0.069	0.206	0.044	1.078579e-24	chr11	18727774	18727775	cg12670477	IGSF22	S_Shore	II
1.604123e-06	0.152	0.637	0.485	0.159	0.102	9.893749e-06	3.35512e-05	0.079	0.56	0.482	0.204	0.101	6.046391e-05	chr2	109647956	109647957	cg12671030	cg12671030	Island	II
4.697794e-09	0.289	0.378	0.088	0.26	0.054	6.937479e-08	2.526364e-47	0.261	0.349	0.088	0.255	0.053	3.171488e-46	chr15	55880894	55880895	cg12686317	PYGO1	Island	I
5.620309e-08	0.3	0.331	0.031	0.31	0.014	5.481268e-07	3.335331e-59	0.293	0.324	0.031	0.285	0.014	8.587453e-58	chr1	63788429	63788430	cg12690148	FOXD3	Island	I
4.286176e-09	0.27	0.595	0.325	0.219	0.112	6.437379e-08	1.691929e-19	0.228	0.548	0.319	0.235	0.113	6.301142e-19	chr12	3862497	3862498	cg12710510	EFCAB4B	Island	II
9.817177e-10	0.262	0.432	0.17	0.197	0.113	1.946553e-08	2.694153e-19	0.222	0.39	0.168	0.183	0.112	9.952708e-19	chr10	74008773	74008774	cg12710800	cg12710800	NA	II
1.501896e-05	0.217	0.537	0.32	0.283	0.157	7.13761e-05	1.790231e-08	0.166	0.487	0.321	0.278	0.154	3.963021e-08	chr3	183542914	183542915	cg12727374	MAP6D1	Island	II
8.582749e-05	0.218	0.281	0.063	0.321	0.045	0.0003382717	5.422563e-24	0.17	0.232	0.062	0.275	0.044	2.42534e-23	chr1	108742820	108742821	cg12727462	SLC25A24	Island	I
2.714072e-07	0.274	0.329	0.055	0.304	0.028	2.104598e-06	2.175048e-37	0.217	0.272	0.056	0.282	0.027	1.687186e-36	chr6	27342632	27342633	cg12728578	ZNF204P	Island	I
5.866213e-11	0.225	0.419	0.194	0.165	0.07	2.063412e-09	6.758968e-26	0.188	0.384	0.196	0.184	0.074	3.258027e-25	chr3	170137321	170137322	cg12741994	CLDN11	Island	II
1.955433e-13	0.348	0.634	0.286	0.211	0.132	2.41647e-11	1.226069e-23	0.31	0.596	0.286	0.227	0.131	5.406643e-23	chr21	26934576	26934577	cg12749863	MIR155HG	Island	I
3.366769e-06	0.178	0.243	0.065	0.22	0.033	1.898811e-05	3.10489e-21	0.105	0.169	0.063	0.179	0.033	1.243617e-20	chr7	151078750	151078751	cg12775656	WDR86	Island	I
6.129083e-05	0.168	0.208	0.04	0.247	0.038	0.0002503858	1.768108e-26	0.141	0.184	0.043	0.204	0.041	8.726628e-26	chr2	1746846	1746847	cg12780678	PXDN	Island	I
4.541232e-12	0.393	0.452	0.059	0.279	0.032	2.764136e-10	1.499648e-96	0.387	0.447	0.06	0.25	0.033	1.481192e-93	chr17	42733729	42733730	cg12781700	C17orf104	Island	I
1.318897e-07	0.159	0.5	0.341	0.155	0.116	1.13195e-06	1.183476e-07	0.11	0.455	0.345	0.154	0.116	2.498592e-07	chr3	124860616	124860617	cg12788878	SLC12A8	Island	II
2.192963e-06	0.202	0.258	0.056	0.238	0.033	1.300779e-05	3.364768e-37	0.159	0.214	0.055	0.195	0.032	2.589311e-36	chr17	15166031	15166032	cg12798118	PMP22	Island	I
6.412639e-08	0.179	0.226	0.047	0.186	0.025	6.119758e-07	6.233939e-43	0.153	0.2	0.047	0.177	0.024	6.272821e-42	chr15	74537963	74537964	cg12799119	CCDC33	Island	I
8.480486e-07	0.213	0.343	0.13	0.242	0.036	5.657252e-06	2.451235e-38	0.197	0.329	0.132	0.237	0.039	1.98193e-37	chr17	46655836	46655837	cg12806763	HOXB4	S_Shore	II
1.007705e-11	0.332	0.408	0.075	0.245	0.044	5.157213e-10	1.086775e-83	0.34	0.416	0.076	0.223	0.043	2.365019e-81	chr10	134598927	134598928	cg12816961	NKX6-2	Island	I
1.582179e-06	0.213	0.309	0.096	0.257	0.035	9.774315e-06	2.081632e-38	0.197	0.293	0.096	0.244	0.034	1.689367e-37	chr7	155166290	155166291	cg12820681	cg12820681	Island	II
3.256474e-07	0.224	0.298	0.074	0.252	0.027	2.46342e-06	2.438929e-41	0.198	0.273	0.074	0.24	0.027	2.268824e-40	chr14	77227570	77227571	cg12825804	VASH1	Island	I
4.077578e-08	0.245	0.361	0.117	0.233	0.043	4.178056e-07	5.765872e-66	0.274	0.389	0.115	0.213	0.043	2.411977e-64	chr11	15136150	15136151	cg12828075	INSC	Island	I
5.202055e-08	0.26	0.384	0.124	0.276	0.054	5.134684e-07	1.038088e-44	0.246	0.37	0.124	0.246	0.053	1.138826e-43	chr7	87936190	87936191	cg12833207	STEAP4	NA	I
1.816122e-07	0.196	0.257	0.061	0.22	0.028	1.48816e-06	1.093846e-50	0.208	0.268	0.06	0.217	0.028	1.653439e-49	chr22	30116919	30116920	cg12840502	CABP7	Island	I
2.789927e-09	0.269	0.346	0.077	0.261	0.081	4.53628e-08	9.875739e-32	0.245	0.32	0.074	0.244	0.08	6.020648e-31	chr17	30846586	30846587	cg12855166	MYO1D	Island	I
5.237111e-06	0.164	0.265	0.101	0.205	0.034	2.80469e-05	2.834287e-19	0.103	0.204	0.102	0.184	0.034	1.046044e-18	chr3	27763737	27763738	cg12858460	EOMES	Island	II
7.667488e-05	0.157	0.197	0.039	0.242	0.024	0.0003057862	1.084676e-25	0.125	0.165	0.04	0.202	0.024	5.185864e-25	chr11	124735105	124735106	cg12859211	ROBO3	Island	I
1.053489e-05	0.211	0.273	0.061	0.289	0.093	5.20951e-05	1.405367e-13	0.15	0.211	0.061	0.247	0.091	4.036818e-13	chr4	165878085	165878086	cg12861945	C4orf39	Island	I
6.021415e-08	0.236	0.424	0.188	0.235	0.071	5.805715e-07	1.649705e-30	0.213	0.402	0.188	0.229	0.07	9.577275e-30	chr17	8869136	8869137	cg12863545	PIK3R5	Island	I
9.398993e-11	0.291	0.315	0.024	0.233	0.021	2.985804e-09	4.544958e-68	0.269	0.293	0.024	0.234	0.02	2.250686e-66	chr10	17271519	17271520	cg12874092	VIM	Island	I
4.959654e-06	0.211	0.33	0.119	0.266	0.033	2.672579e-05	9.2061e-41	0.213	0.332	0.119	0.255	0.034	8.33287e-40	chr3	138679347	138679348	cg12879143	cg12879143	Island	II
7.29539e-07	0.189	0.25	0.062	0.213	0.033	4.96358e-06	4.824443e-27	0.13	0.191	0.061	0.194	0.032	2.437049e-26	chr6	27782658	27782659	cg12879909	HIST1H2BM	S_Shore	II
3.109449e-06	0.155	0.662	0.507	0.181	0.081	1.770299e-05	2.201932e-11	0.118	0.619	0.501	0.195	0.084	5.692166e-11	chr7	151330217	151330218	cg12889538	PRKAG2	NA	II
2.590323e-05	0.167	0.262	0.096	0.234	0.037	0.0001160296	2.562255e-16	0.096	0.191	0.095	0.189	0.036	8.328569e-16	chr17	2952096	2952097	cg12895747	cg12895747	Island	II
2.007035e-07	0.222	0.321	0.1	0.239	0.025	1.621123e-06	1.61072e-57	0.237	0.337	0.1	0.231	0.024	3.704057e-56	chr12	105477934	105477935	cg12910175	ALDH1L2	N_Shore	II
7.242141e-05	0.16	0.221	0.06	0.245	0.03	0.000290661	5.358372e-34	0.171	0.231	0.061	0.231	0.029	3.592004e-33	chr8	93114150	93114151	cg12926938	cg12926938	Island	I
2.839852e-08	0.281	0.355	0.073	0.275	0.052	3.083747e-07	9.008625e-52	0.279	0.352	0.072	0.262	0.052	1.449582e-50	chr5	141031122	141031123	cg12927498	FCHSD1	Island	I
2.068792e-07	0.297	0.361	0.063	0.342	0.058	1.663839e-06	2.200733e-41	0.278	0.341	0.063	0.311	0.057	2.052254e-40	chr11	637175	637176	cg12928379	DRD4	Island	I
1.074854e-05	0.159	0.189	0.03	0.215	0.009	5.302973e-05	2.153765e-29	0.129	0.16	0.031	0.2	0.009	1.195642e-28	chr6	74020018	74020019	cg12938565	C6orf147	Island	I
1.894425e-07	0.212	0.268	0.055	0.234	0.046	1.543192e-06	6.227847e-45	0.228	0.283	0.056	0.24	0.045	6.910495e-44	chr5	127873397	127873398	cg12940822	FBN2	Island	I
1.245818e-06	0.185	0.254	0.069	0.226	0.032	7.924722e-06	2.872964e-37	0.162	0.231	0.069	0.201	0.031	2.217269e-36	chr3	127347978	127347979	cg12943155	PODXL2	Island	I
1.606656e-07	0.153	0.314	0.161	0.165	0.051	1.340647e-06	2.614431e-20	0.11	0.271	0.161	0.144	0.05	1.007643e-19	chr6	33872364	33872365	cg12949461	cg12949461	NA	II
4.740547e-12	0.222	0.567	0.345	0.145	0.057	2.859349e-10	1.21269e-32	0.176	0.52	0.345	0.129	0.057	7.676145e-32	chr3	50378407	50378408	cg12966367	RASSF1	Island	II
3.534192e-05	0.159	0.2	0.041	0.232	0.018	0.0001532214	1.246276e-31	0.143	0.185	0.042	0.208	0.018	7.566819e-31	chr7	93519473	93519474	cg12973591	TFPI2	Island	I
4.78984e-07	0.243	0.277	0.035	0.276	0.014	3.446055e-06	2.560255e-60	0.263	0.298	0.035	0.253	0.014	7.113985e-59	chr2	237072998	237072999	cg12974388	cg12974388	Island	I
4.097406e-07	0.263	0.298	0.036	0.291	0.026	3.008019e-06	2.394541e-43	0.231	0.266	0.035	0.274	0.025	2.457297e-42	chr18	73167671	73167672	cg12975230	cg12975230	Island	I
1.401514e-08	0.214	0.337	0.122	0.206	0.048	1.709971e-07	9.600575e-44	0.205	0.327	0.122	0.197	0.048	1.004266e-42	chr20	52789956	52789957	cg12978433	CYP24A1	Island	I
7.606347e-10	0.279	0.327	0.047	0.239	0.043	1.58719e-08	3.134626e-66	0.298	0.345	0.046	0.245	0.042	1.341599e-64	chr17	75370611	75370612	cg12985929	SEPT9	S_Shore	I
6.862018e-06	0.2	0.261	0.062	0.23	0.108	3.561439e-05	4.227041e-15	0.176	0.237	0.061	0.216	0.106	1.301448e-14	chr19	31841559	31841560	cg12986271	TSHZ3	Island	I
9.00909e-06	0.211	0.272	0.061	0.278	0.025	4.531374e-05	1.926396e-42	0.204	0.264	0.061	0.244	0.025	1.892917e-41	chr19	19738592	19738593	cg12992720	LPAR2	Island	II
8.713904e-05	0.154	0.236	0.082	0.231	0.034	0.0003428623	1.820044e-30	0.159	0.243	0.084	0.225	0.035	1.055163e-29	chr3	157821407	157821408	cg12993163	SHOX2	Island	I
4.543938e-11	0.348	0.488	0.14	0.276	0.066	1.685739e-09	1.817796e-48	0.304	0.445	0.142	0.269	0.066	2.427068e-47	chr7	27225058	27225059	cg12997720	HOXA11AS	Island	I
4.867707e-08	0.234	0.387	0.153	0.228	0.091	4.850632e-07	7.839594e-24	0.215	0.367	0.151	0.228	0.089	3.484171e-23	chr9	134152531	134152532	cg12998491	FAM78A	Island	I
3.421536e-08	0.331	0.387	0.056	0.332	0.048	3.601216e-07	8.299024e-53	0.318	0.374	0.056	0.316	0.047	1.419421e-51	chr17	43339223	43339224	cg13001868	C17orf46	Island	I
2.040404e-07	0.158	0.395	0.236	0.152	0.07	1.644243e-06	3.890729e-21	0.149	0.385	0.236	0.152	0.069	1.552204e-20	chr11	71350975	71350976	cg13009111	cg13009111	Island	I
1.063127e-07	0.235	0.471	0.237	0.257	0.085	9.413324e-07	1.518662e-20	0.199	0.44	0.241	0.251	0.09	5.915392e-20	chr15	37173017	37173018	cg13020870	LOC145845	Island	II
6.26331e-07	0.192	0.22	0.028	0.221	0.009	4.348633e-06	2.94921e-45	0.166	0.194	0.028	0.195	0.009	3.329188e-44	chr5	77268734	77268735	cg13031251	cg13031251	Island	I
3.232317e-07	0.222	0.24	0.018	0.247	0.006	2.44819e-06	1.916142e-37	0.162	0.18	0.018	0.216	0.006	1.489503e-36	chr15	33487120	33487121	cg13038216	cg13038216	Island	I
2.421957e-07	0.179	0.249	0.07	0.197	0.02	1.906721e-06	2.46548e-51	0.195	0.265	0.07	0.207	0.02	3.872042e-50	chr7	134143249	134143250	cg13056495	AKR1B1	Island	II
4.560816e-05	0.183	0.252	0.069	0.27	0.028	0.0001923358	1.775505e-27	0.148	0.217	0.069	0.229	0.028	9.12994e-27	chr13	37006611	37006612	cg13060997	CCNA1	S_Shore	II
6.789553e-16	0.31	0.627	0.317	0.153	0.07	3.552317e-13	9.62802e-42	0.263	0.578	0.315	0.179	0.069	9.125617e-41	chr14	24808987	24808988	cg13066043	RIPK3	Island	II
7.152452e-07	0.255	0.398	0.143	0.304	0.091	4.878732e-06	8.377358e-19	0.198	0.338	0.14	0.297	0.09	3.031418e-18	chr3	160823231	160823232	cg13072057	B3GALNT1	Island	I
1.080562e-08	0.176	0.239	0.063	0.169	0.038	1.379271e-07	9.720175e-50	0.183	0.245	0.062	0.168	0.037	1.390681e-48	chr20	42544716	42544717	cg13088368	TOX2	Island	I
1.03928e-08	0.35	0.445	0.095	0.33	0.043	1.335179e-07	3.360147e-63	0.348	0.444	0.095	0.308	0.043	1.140489e-61	chr2	177043255	177043256	cg13092806	cg13092806	Island	I
1.742509e-07	0.244	0.339	0.095	0.26	0.042	1.436821e-06	1.621368e-53	0.254	0.35	0.096	0.239	0.044	2.889131e-52	chr1	46632811	46632812	cg13104713	cg13104713	Island	I
3.443405e-06	0.169	0.229	0.06	0.208	0.016	1.936628e-05	2.219663e-44	0.196	0.255	0.06	0.231	0.016	2.395191e-43	chr1	228646224	228646225	cg13111733	HIST3H2BB	Island	II
4.976886e-05	0.205	0.26	0.055	0.295	0.065	0.0002079162	5.121606e-24	NA	NA	0.056	NA	0.064	2.292855e-23	chr11	63258739	63258740	cg13112361	HRASLS5	Island	I
2.278539e-08	0.171	0.677	0.505	0.155	0.08	2.563704e-07	2.187147e-14	0.133	0.637	0.504	0.173	0.083	6.519156e-14	chr4	54960232	54960233	cg13117164	cg13117164	S_Shore	I
1.253697e-06	0.204	0.353	0.149	0.235	0.057	7.968314e-06	1.593819e-35	0.209	0.359	0.151	0.229	0.056	1.139842e-34	chr4	107957430	107957431	cg13139972	DKK2	Island	I
4.385869e-07	0.216	0.262	0.047	0.24	0.025	3.192005e-06	2.033786e-45	0.217	0.263	0.046	0.248	0.025	2.31409e-44	chr20	44540827	44540828	cg13140564	PLTP	Island	I
1.038276e-06	0.179	0.206	0.028	0.215	0.02	6.756787e-06	6.542416e-30	0.126	0.153	0.027	0.188	0.019	3.709323e-29	chr6	150285168	150285169	cg13158344	ULBP1	Island	I
1.386071e-05	0.22	0.303	0.083	0.3	0.042	6.648109e-05	4.227494e-34	0.214	0.295	0.082	0.283	0.042	2.847846e-33	chr22	38808908	38808909	cg13168407	cg13168407	Island	I
1.609187e-05	0.228	0.333	0.104	0.312	0.067	7.588497e-05	6.69233e-25	0.205	0.308	0.103	0.297	0.066	3.101239e-24	chr11	10472099	10472100	cg13177786	AMPD3	Island	I
1.629168e-07	0.305	0.363	0.058	0.338	0.055	1.356607e-06	2.835939e-43	0.309	0.367	0.058	0.348	0.054	2.899071e-42	chr14	55595949	55595950	cg13185030	LGALS3	Island	I
1.364426e-09	0.31	0.363	0.054	0.28	0.052	2.542706e-08	9.096317e-39	0.229	0.282	0.053	0.262	0.051	7.504912e-38	chr15	58357891	58357892	cg13198321	ALDH1A2	Island	I
5.216076e-16	0.448	0.506	0.058	0.251	0.046	2.942147e-13	8.197732e-89	0.422	0.479	0.057	0.282	0.045	3.224265e-86	chr17	29298184	29298185	cg13204512	RNF135	Island	I
3.478939e-06	0.267	0.369	0.103	0.324	0.098	1.953922e-05	1.65364e-20	NA	NA	0.102	NA	0.096	6.430272e-20	chr18	77793342	77793343	cg13216267	C18orf22	Island	I
5.203734e-06	0.166	0.202	0.035	0.211	0.026	2.788663e-05	3.090085e-42	0.166	0.201	0.035	0.195	0.026	3.003594e-41	chr20	57465775	57465776	cg13231951	GNAS	Island	I
2.171431e-05	0.214	0.294	0.081	0.292	0.054	9.912037e-05	1.150317e-35	0.218	0.3	0.082	0.258	0.053	8.274158e-35	chr7	112726538	112726539	cg13251269	GPR85	NA	I
1.796755e-07	0.252	0.289	0.037	0.272	0.014	1.474627e-06	3.753998e-38	0.196	0.232	0.037	0.256	0.014	3.008188e-37	chr17	72969043	72969044	cg13258989	C17orf28	Island	I
4.265193e-05	0.184	0.431	0.247	0.248	0.061	0.0001811789	3.354943e-29	0.186	0.434	0.248	0.217	0.061	1.84814e-28	chr2	45231226	45231227	cg13261971	cg13261971	Island	I
7.425611e-11	0.222	0.648	0.427	0.14	0.101	2.482925e-09	5.02786e-17	0.182	0.604	0.423	0.153	0.101	1.686749e-16	chr2	121334614	121334615	cg13274077	cg13274077	Island	I
1.414601e-08	0.303	0.336	0.033	0.299	0.063	1.723602e-07	1.272553e-38	0.254	0.286	0.033	0.277	0.062	1.04288e-37	chr6	137243382	137243383	cg13280283	SLC35D3	Island	I
1.658035e-05	0.16	0.215	0.056	0.217	0.029	7.791946e-05	2.617567e-33	0.157	0.213	0.056	0.214	0.029	1.70419e-32	chr6	80657415	80657416	cg13297865	ELOVL4	Island	I
5.366304e-09	0.246	0.388	0.142	0.235	0.048	7.747622e-08	1.532938e-47	0.225	0.366	0.141	0.214	0.047	1.946658e-46	chr22	22862802	22862803	cg13304665	ZNF280B	Island	II
8.069924e-07	0.242	0.285	0.043	0.285	0.016	5.417496e-06	1.504204e-57	0.272	0.316	0.044	0.269	0.017	3.464944e-56	chr7	98246001	98246002	cg13314145	NPTX2	Island	I
3.905969e-07	0.193	0.25	0.057	0.22	0.035	2.885419e-06	7.457667e-43	0.193	0.25	0.057	0.217	0.035	7.476071e-42	chr6	118228508	118228509	cg13323701	SLC35F1	Island	I
5.388857e-06	0.163	0.206	0.044	0.205	0.028	2.876194e-05	4.412323e-39	0.157	0.202	0.044	0.192	0.028	3.692692e-38	chr8	23564031	23564032	cg13324546	NKX2-6	Island	I
6.523745e-10	0.351	0.414	0.063	0.309	0.033	1.405782e-08	7.818677e-50	0.268	0.33	0.063	0.286	0.033	1.12452e-48	chr10	104001240	104001241	cg13325154	PITX3	Island	I
4.04968e-07	0.248	0.27	0.023	0.28	0.015	2.978681e-06	9.054387e-53	0.251	0.273	0.022	0.264	0.015	1.545544e-51	chr20	20349168	20349169	cg13326227	INSM1	Island	I
6.334535e-05	0.152	0.19	0.038	0.229	0.016	0.0002578666	5.628243e-38	0.171	0.209	0.038	0.223	0.016	4.475756e-37	chr11	2292625	2292626	cg13330341	ASCL2	Island	I
1.761347e-05	0.236	0.434	0.199	0.327	0.132	8.225682e-05	4.428914e-15	0.223	0.422	0.199	0.318	0.13	1.362331e-14	chr11	6440065	6440066	cg13334650	APBB1	Island	I
5.317088e-07	0.21	0.526	0.316	0.187	0.132	3.769241e-06	4.381157e-12	0.179	0.49	0.311	0.212	0.131	1.171506e-11	chr19	6740888	6740889	cg13341720	TRIP10	Island	I
2.664408e-08	0.219	0.283	0.064	0.209	0.047	2.922519e-07	3.04094e-44	0.213	0.279	0.066	0.213	0.047	3.259038e-43	chr7	27225123	27225124	cg13352750	HOXA11AS	Island	I
7.708805e-10	0.378	0.489	0.111	0.329	0.073	1.604323e-08	1.057399e-48	0.341	0.45	0.11	0.309	0.072	1.430079e-47	chr19	4304554	4304555	cg13355047	FSD1	Island	I
3.67214e-05	0.181	0.293	0.112	0.265	0.04	0.0001585892	1.741305e-24	0.148	0.261	0.113	0.235	0.04	7.935176e-24	chr1	92950125	92950126	cg13359699	GFI1	Island	I
4.483338e-09	0.274	0.516	0.242	0.219	0.093	6.676989e-08	1.87537e-24	0.23	0.475	0.245	0.231	0.094	8.537568e-24	chr6	1379065	1379066	cg13368923	cg13368923	Island	I
1.641675e-05	0.158	0.269	0.112	0.208	0.042	7.724686e-05	3.507721e-25	0.131	0.243	0.113	0.189	0.042	1.643716e-24	chr5	76934693	76934694	cg13378628	OTP	Island	I
7.482833e-06	0.172	0.202	0.03	0.228	0.022	3.845101e-05	1.599563e-37	0.165	0.195	0.03	0.214	0.021	1.24787e-36	chr12	4382181	4382182	cg13404421	CCND2	Island	I
2.785994e-05	0.181	0.237	0.055	0.264	0.043	0.0001237958	2.238712e-22	0.144	0.199	0.054	0.24	0.042	9.388969e-22	chr2	172378969	172378970	cg13405293	CYBRD1	Island	I
7.653099e-08	0.292	0.348	0.057	0.317	0.057	7.109308e-07	2.244122e-47	0.297	0.355	0.058	0.298	0.057	2.824245e-46	chr17	19483367	19483368	cg13405332	cg13405332	Island	I
2.536798e-08	0.294	0.353	0.059	0.306	0.05	2.80692e-07	1.394719e-50	0.277	0.336	0.059	0.27	0.049	2.095915e-49	chr3	40428643	40428644	cg13409248	ENTPD3	N_Shore	I
1.044791e-05	0.164	0.233	0.068	0.212	0.037	5.172241e-05	3.747792e-36	0.162	0.231	0.068	0.198	0.036	2.753779e-35	chr10	8097354	8097355	cg13409449	GATA3	Island	I
2.970353e-05	0.195	0.301	0.106	0.282	0.037	0.0001311469	1.235711e-17	0.12	0.224	0.104	0.236	0.037	4.255953e-17	chr9	36037340	36037341	cg13412498	RECK	Island	II
4.408655e-05	0.162	0.22	0.059	0.24	0.011	0.0001866065	3.276039e-23	0.119	0.178	0.059	0.213	0.011	1.420652e-22	chr1	197888894	197888895	cg13420848	LHX9	N_Shore	I
4.367763e-05	0.17	0.223	0.054	0.248	0.045	0.0001850397	1.406726e-34	0.19	0.244	0.054	0.238	0.044	9.666955e-34	chr18	21199515	21199516	cg13421439	ANKRD29	Island	I
5.484406e-11	0.272	0.443	0.17	0.217	0.066	1.95692e-09	6.554382e-32	0.211	0.379	0.167	0.228	0.066	4.023998e-31	chr9	135116388	135116389	cg13422850	NTNG2	Island	I
3.165066e-12	0.37	0.581	0.211	0.251	0.116	2.082345e-10	5.284637e-33	0.359	0.567	0.208	0.259	0.115	3.395013e-32	chr1	160370208	160370209	cg13428480	VANGL2	Island	I
8.490366e-05	0.163	0.202	0.039	0.254	0.018	0.0003349807	8.943623e-27	0.146	0.185	0.039	0.237	0.017	4.46916e-26	chr11	43600779	43600780	cg13442432	cg13442432	Island	I
1.77144e-06	0.168	0.225	0.057	0.207	0.024	1.079493e-05	2.029823e-39	0.157	0.214	0.057	0.194	0.024	1.724642e-38	chr1	228646392	228646393	cg13449295	HIST3H2A	Island	I
2.218395e-09	0.222	0.273	0.05	0.203	0.028	3.771424e-08	8.679532e-42	0.177	0.228	0.05	0.209	0.028	8.243589e-41	chr1	179712298	179712299	cg13449778	FAM163A	Island	I
2.581537e-07	0.211	0.242	0.031	0.231	0.015	2.015566e-06	1.840447e-38	0.146	0.177	0.031	0.188	0.015	1.497405e-37	chr4	111544271	111544272	cg13458645	PITX2	Island	I
4.672436e-08	0.241	0.34	0.1	0.232	0.07	4.687526e-07	5.785317e-39	0.253	0.354	0.101	0.222	0.07	4.816213e-38	chr20	42544792	42544793	cg13459498	TOX2	Island	I
1.867765e-06	0.188	0.33	0.142	0.222	0.094	1.130849e-05	1.880329e-17	0.172	0.314	0.142	0.2	0.092	6.424428e-17	chr18	9708009	9708010	cg13462028	RAB31	Island	II
3.431671e-18	0.368	0.61	0.242	0.151	0.09	8.49478e-15	3.793379e-37	0.337	0.579	0.242	0.155	0.089	2.911732e-36	chr1	41350014	41350015	cg13472192	cg13472192	Island	I
1.625636e-06	0.198	0.313	0.115	0.238	0.05	1.000664e-05	6.959154e-45	0.225	0.34	0.114	0.221	0.049	7.700389e-44	chr3	179754613	179754614	cg13473356	PEX5L	Island	I
9.682204e-16	0.291	0.613	0.322	0.13	0.09	4.591321e-13	2.78984e-27	0.238	0.557	0.318	0.18	0.089	1.42353e-26	chr3	65582925	65582926	cg13475665	MAGI1	NA	I
2.378414e-11	0.299	0.363	0.064	0.223	0.022	1.016298e-09	5.591191e-78	0.26	0.324	0.064	0.203	0.022	6.674126e-76	chr1	119549263	119549264	cg13476854	cg13476854	Island	II
1.851293e-05	0.192	0.236	0.044	0.264	0.025	8.596529e-05	4.360376e-39	0.197	0.241	0.044	0.249	0.025	3.650143e-38	chr9	37002685	37002686	cg13482308	PAX5	Island	I
8.316916e-06	0.167	0.248	0.081	0.225	0.024	4.221287e-05	4.075469e-32	0.147	0.227	0.08	0.208	0.024	2.524753e-31	chr2	174220086	174220087	cg13484295	CDCA7	Island	II
1.267308e-09	0.158	0.537	0.378	0.126	0.054	2.393136e-08	1.932772e-30	0.155	0.532	0.377	0.135	0.053	1.119468e-29	chr2	20068484	20068485	cg13491250	cg13491250	Island	I
7.100861e-08	0.236	0.334	0.097	0.231	0.037	6.668095e-07	8.816847e-63	0.247	0.347	0.1	0.205	0.038	2.903987e-61	chr9	126777673	126777674	cg13492692	LHX2	Island	I
5.159921e-11	0.272	0.678	0.406	0.164	0.141	1.861939e-09	2.213538e-16	0.249	0.649	0.401	0.187	0.143	7.21277e-16	chr19	54369556	54369557	cg13499300	MYADM	Island	I
1.443049e-05	0.211	0.294	0.083	0.276	0.093	6.887698e-05	1.155946e-22	0.219	0.304	0.085	0.27	0.092	4.903918e-22	chr9	37036494	37036495	cg13516820	cg13516820	Island	I
1.315426e-07	0.242	0.498	0.256	0.232	0.088	1.129484e-06	3.766777e-15	0.161	0.416	0.255	0.265	0.087	1.162486e-14	chr9	2157942	2157943	cg13529335	SMARCA2	NA	II
6.075721e-08	0.277	0.451	0.174	0.29	0.096	5.8474e-07	2.029077e-38	0.341	0.516	0.174	0.243	0.096	1.647796e-37	chr2	239140190	239140191	cg13530938	LOC151174	Island	I
3.856852e-11	0.349	0.423	0.073	0.27	0.024	1.480341e-09	1.429774e-57	0.261	0.335	0.074	0.256	0.024	3.298098e-56	chr19	19739414	19739415	cg13556491	LPAR2	Island	II
7.736016e-07	0.241	0.315	0.074	0.283	0.054	5.22349e-06	1.984182e-39	0.242	0.315	0.073	0.274	0.053	1.686876e-38	chr3	71803339	71803340	cg13562542	GPR27	Island	I
8.06725e-14	0.463	0.53	0.068	0.287	0.044	1.234127e-11	3.387077e-99	0.442	0.51	0.067	0.269	0.043	4.774031e-96	chr19	38747201	38747202	cg13564825	PPP1R14A	Island	I
6.722221e-06	0.17	0.326	0.156	0.219	0.031	3.497178e-05	1.793215e-31	0.15	0.305	0.155	0.208	0.031	1.081991e-30	chr12	48397568	48397569	cg13565575	COL2A1	N_Shore	II
8.23726e-05	0.156	0.207	0.051	0.237	0.018	0.000326073	3.814584e-36	0.159	0.21	0.051	0.214	0.018	2.80218e-35	chr5	172661859	172661860	cg13570101	NKX2-5	Island	I
1.295071e-07	0.254	0.285	0.031	0.277	0.025	1.114682e-06	1.049414e-46	0.246	0.278	0.031	0.279	0.024	1.276249e-45	chr14	55596240	55596241	cg13570982	LGALS3	Island	I
3.008315e-05	0.163	0.593	0.431	0.25	0.115	0.0001326485	3.289823e-09	0.139	0.568	0.429	0.257	0.117	7.582187e-09	chr15	75081572	75081573	cg13578134	CSK	NA	I
1.841249e-08	0.166	0.634	0.468	0.159	0.081	2.148214e-07	4.929753e-13	0.122	0.588	0.466	0.176	0.081	1.379315e-12	chr15	65341868	65341869	cg13580008	OSTBETA	NA	II
2.271308e-06	0.205	0.233	0.028	0.25	0.027	1.342064e-05	4.034645e-52	0.242	0.271	0.029	0.253	0.026	6.624033e-51	chr14	52535758	52535759	cg13592399	NID2	Island	I
1.457605e-06	0.261	0.38	0.12	0.31	0.073	9.097885e-06	8.380422e-33	0.246	0.365	0.119	0.279	0.072	5.339755e-32	chr9	120507431	120507432	cg13601435	cg13601435	Island	I
4.238804e-07	0.306	0.339	0.034	0.346	0.013	3.098523e-06	4.210438e-57	0.342	0.376	0.034	0.341	0.013	9.426302e-56	chr9	21974704	21974705	cg13601799	CDKN2A	Island	I
