Pvalue.pair	Statistic.pair	mean1.pair	mean2.pair	SD1.pair	SD2.pair	FDR.pair	Pvalue.single	Statistic.single	mean1.single	mean2.single	SD1.single	SD2.single	FDR.single	V1	V2	V3	V4	V5	V6	V7
7.633236e-24	0.353	0.554	0.201	0.113	0.065	3.507259e-21	9.88765e-47	0.355	0.556	0.201	0.116	0.065	1.486939e-45	chr6	29521228	29521229	cg15814717	cg15814717	Island	I
6.477274e-22	0.398	0.545	0.146	0.148	0.065	1.429135e-19	4.76002e-55	0.413	0.56	0.146	0.133	0.065	1.008385e-53	chr6	29521430	29521431	cg15818307	cg15818307	Island	I
3.735714e-06	0.202	0.292	0.091	0.261	0.063	1.709535e-05	1.540694e-30	0.205	0.296	0.091	0.249	0.063	1.182152e-29	chr22	44208535	44208536	cg15819171	EFCAB6	S_Shore	II
2.143672e-06	0.187	0.244	0.057	0.23	0.024	1.028234e-05	2.397121e-39	0.183	0.24	0.057	0.246	0.024	2.657344e-38	chr8	23584404	23584405	cg15820062	cg15820062	Island	I
1.362213e-10	0.194	0.34	0.146	0.152	0.06	1.44905e-09	3.741967e-37	0.212	0.358	0.146	0.173	0.06	3.788115e-36	chr2	223169586	223169587	cg15825116	CCDC140	N_Shore	I
3.132887e-06	0.159	0.302	0.144	0.204	0.058	1.454833e-05	7.783345e-27	0.166	0.309	0.144	0.207	0.058	5.116617e-26	chr1	224805753	224805754	cg15825731	CNIH3	Island	I
2.448297e-18	0.55	0.602	0.052	0.249	0.032	1.636599e-16	8.828563e-106	0.458	0.51	0.052	0.304	0.032	1.678677e-103	chr10	134901297	134901298	cg15825786	GPR123	Island	I
5.535164e-08	0.216	0.324	0.108	0.216	0.034	3.595855e-07	1.784998e-42	0.181	0.29	0.108	0.215	0.034	2.251513e-41	chr7	154862030	154862031	cg15835825	HTR5A	Island	II
3.607984e-16	0.436	0.648	0.212	0.195	0.115	1.317654e-14	7.199208e-35	0.457	0.669	0.212	0.173	0.115	6.628128e-34	chr8	57025662	57025663	cg15836635	MOS	Island	I
8.064342e-12	0.238	0.533	0.295	0.144	0.089	1.09055e-10	4.845007e-25	0.238	0.533	0.295	0.145	0.089	2.947179e-24	chr13	78493128	78493129	cg15836660	EDNRB	Island	II
1.134169e-17	0.264	0.536	0.272	0.107	0.084	6.190803e-16	5.008057e-28	0.271	0.543	0.272	0.103	0.084	3.459943e-27	chr8	41166530	41166531	cg15839448	SFRP1	Island	I
2.086084e-06	0.21	0.299	0.089	0.267	0.05	1.003248e-05	8.897034e-33	0.194	0.282	0.089	0.255	0.05	7.487737e-32	chr1	63789500	63789501	cg15841063	FOXD3	Island	I
1.228929e-07	0.26	0.28	0.02	0.278	0.01	7.480762e-07	2.4082e-53	0.235	0.255	0.02	0.265	0.01	4.767112e-52	chr11	106889318	106889319	cg15847198	GUCY1A2	Island	I
4.816308e-05	0.155	0.198	0.043	0.231	0.014	0.0001768201	3.33509e-27	0.123	0.167	0.043	0.212	0.014	2.226119e-26	chr4	180979320	180979321	cg15847963	cg15847963	Island	II
5.47902e-07	0.256	0.343	0.087	0.289	0.095	2.946982e-06	9.791685e-28	0.269	0.356	0.087	0.29	0.095	6.684035e-27	chrX	8700409	8700410	cg15847989	KAL1	Island	I
1.281091e-13	0.296	0.315	0.018	0.188	0.003	2.53776e-12	2.359295e-95	0.292	0.31	0.018	0.214	0.003	2.76378e-93	chr3	142682288	142682289	cg15852572	PAQR9	Island	I
1.293097e-10	0.211	0.316	0.105	0.176	0.041	1.381167e-09	5.010176e-60	0.224	0.329	0.105	0.171	0.041	1.30782e-58	chr5	76934946	76934947	cg15852891	OTP	Island	II
1.164912e-09	0.258	0.412	0.154	0.2	0.07	1.036485e-08	7.592182e-34	0.229	0.384	0.154	0.212	0.07	6.683554e-33	chr21	32932267	32932268	cg15853125	TIAM1	S_Shore	II
1.701233e-05	0.209	0.225	0.016	0.29	0.006	6.844628e-05	4.933778e-38	0.188	0.204	0.016	0.266	0.006	5.176964e-37	chr20	3388269	3388270	cg15863924	C20orf194	Island	I
3.213288e-18	0.322	0.365	0.043	0.152	0.018	2.076875e-16	1.282369e-124	0.3	0.342	0.043	0.173	0.018	6.046446e-122	chr3	140770523	140770524	cg15867939	SPSB4	Island	I
6.720956e-11	0.21	0.321	0.111	0.159	0.037	7.588301e-10	8.935995e-65	0.215	0.326	0.111	0.162	0.037	2.848937e-63	chr4	5891982	5891983	cg15870334	CRMP1	Island	II
1.092754e-08	0.212	0.267	0.055	0.2	0.026	8.113864e-08	2.168197e-67	0.231	0.286	0.055	0.212	0.026	7.715606e-66	chr20	44642682	44642683	cg15876464	MMP9	Island	I
1.133431e-17	0.319	0.608	0.289	0.105	0.119	6.18848e-16	1.713909e-24	0.337	0.625	0.289	0.118	0.119	1.017278e-23	chr11	132813819	132813820	cg15885337	OPCML	Island	I
5.43087e-05	0.156	0.232	0.075	0.227	0.032	0.0001972505	9.666746e-38	0.173	0.248	0.075	0.228	0.032	1.002424e-36	chr15	28344718	28344719	cg15885628	OCA2	S_Shore	I
3.329284e-15	0.371	0.494	0.123	0.219	0.061	9.491886e-14	5.659734e-72	0.398	0.521	0.123	0.207	0.061	2.456303e-70	chr14	77736904	77736905	cg15890143	NGB	Island	I
2.614035e-07	0.223	0.242	0.019	0.245	0.01	1.496376e-06	5.692012e-71	0.267	0.286	0.019	0.247	0.009	2.362119e-69	chr11	65601265	65601266	cg15890274	SNX32	Island	I
6.371156e-05	0.16	0.177	0.017	0.24	0.011	0.000228095	7.866863e-35	0.152	0.17	0.017	0.227	0.011	7.228706e-34	chr17	43045386	43045387	cg15891422	C1QL1	Island	I
6.451099e-05	0.151	0.193	0.042	0.231	0.019	0.0002307255	8.499488e-21	0.106	0.149	0.042	0.212	0.019	4.306006e-20	chr4	85419547	85419548	cg15897645	NKX6-1	Island	I
1.35657e-11	0.23	0.319	0.089	0.177	0.058	1.754779e-10	3.487122e-42	0.228	0.317	0.089	0.177	0.058	4.344533e-41	chr14	62583962	62583963	cg15897970	FLJ43390	Island	I
1.427669e-06	0.267	0.309	0.042	0.324	0.03	7.088146e-06	5.118174e-37	0.21	0.252	0.042	0.291	0.03	5.151144e-36	chr7	45960834	45960835	cg15898840	IGFBP3	Island	I
2.229195e-15	0.419	0.7	0.28	0.243	0.094	6.629303e-14	3.7095e-44	0.406	0.686	0.28	0.229	0.094	5.015886e-43	chr15	37387438	37387439	cg15902390	MEIS2	Island	I
4.739265e-06	0.159	0.229	0.07	0.206	0.033	2.125917e-05	4.588578e-66	0.238	0.308	0.07	0.212	0.033	1.543156e-64	chr17	77776587	77776588	cg15908921	cg15908921	Island	I
5.58088e-07	0.203	0.275	0.072	0.236	0.025	2.996507e-06	6.05675e-49	0.215	0.287	0.072	0.25	0.025	9.992363e-48	chr17	14201063	14201064	cg15909319	cg15909319	N_Shore	I
4.451569e-06	0.201	0.227	0.026	0.258	0.005	2.007207e-05	9.276896e-58	0.241	0.267	0.026	0.258	0.005	2.195682e-56	chr10	72201008	72201009	cg15909933	NODAL	Island	I
7.258702e-17	0.382	0.521	0.139	0.208	0.062	3.190454e-15	5.079889e-69	0.384	0.523	0.139	0.212	0.062	1.926617e-67	chr14	97685576	97685577	cg15911806	cg15911806	Island	II
1.306255e-07	0.179	0.219	0.04	0.19	0.01	7.906622e-07	8.186731e-57	0.19	0.231	0.04	0.206	0.01	1.860819e-55	chr11	47615898	47615899	cg15914011	C1QTNF4	Island	II
3.689107e-10	0.213	0.234	0.021	0.176	0.011	3.612089e-09	3.408101e-107	0.255	0.276	0.021	0.17	0.011	6.936431e-105	chr4	17783240	17783241	cg15917116	FAM184B	Island	I
2.379408e-05	0.191	0.236	0.045	0.27	0.016	9.298748e-05	8.256943e-45	0.235	0.281	0.045	0.297	0.016	1.146544e-43	chr7	108097187	108097188	cg15919396	NRCAM	Island	I
3.465662e-07	0.221	0.343	0.122	0.24	0.061	1.936797e-06	4.111959e-21	0.152	0.274	0.122	0.232	0.061	2.111422e-20	chr6	30449081	30449082	cg15921779	cg15921779	NA	I
1.543216e-12	0.307	0.362	0.055	0.213	0.024	2.419403e-11	1.400553e-103	0.316	0.371	0.055	0.211	0.024	2.399265e-101	chr12	54943545	54943546	cg15927682	PDE1B	NA	I
2.600754e-21	0.468	0.61	0.142	0.167	0.087	4.592366e-19	7.641588e-51	0.459	0.601	0.142	0.198	0.087	1.359887e-49	chr5	168728149	168728150	cg15927720	SLIT3	Island	I
1.252853e-08	0.217	0.435	0.218	0.196	0.084	9.198968e-08	4.337689e-27	0.228	0.447	0.218	0.198	0.084	2.881836e-26	chr12	130647213	130647214	cg15928093	FZD10	Island	I
1.633351e-10	0.247	0.291	0.044	0.202	0.017	1.711637e-09	3.056489e-70	0.217	0.261	0.044	0.2	0.017	1.226265e-68	chr7	140773578	140773579	cg15928538	cg15928538	Island	I
1.797481e-12	0.333	0.38	0.047	0.227	0.025	2.777788e-11	4.613338e-100	0.353	0.4	0.047	0.246	0.025	6.683181e-98	chr2	119916571	119916572	cg15931721	C1QL2	Island	I
5.263898e-10	0.32	0.39	0.069	0.273	0.015	5.005392e-09	7.008874e-79	0.321	0.391	0.069	0.274	0.015	4.051328e-77	chr7	37488835	37488836	cg15947096	ELMO1	S_Shore	II
2.057772e-06	0.207	0.262	0.055	0.254	0.009	9.905943e-06	5.177591e-46	0.201	0.256	0.055	0.25	0.009	7.554476e-45	chr5	137610421	137610422	cg15951557	GFRA3	S_Shore	II
4.844979e-16	0.264	0.48	0.216	0.132	0.078	1.707534e-14	1.300083e-30	0.254	0.47	0.216	0.135	0.078	1.000539e-29	chr8	75896720	75896721	cg15953602	CRISPLD1	Island	I
1.063965e-06	0.171	0.257	0.085	0.213	0.049	5.414356e-06	8.786105e-34	0.178	0.263	0.085	0.214	0.049	7.714869e-33	chr7	97362308	97362309	cg15954041	TAC1	Island	II
6.042502e-06	0.182	0.313	0.131	0.257	0.098	2.656215e-05	2.091318e-22	0.233	0.364	0.131	0.278	0.098	1.135308e-21	chr1	43613440	43613441	cg15961211	FAM183A	N_Shore	I
5.518743e-13	0.28	0.368	0.088	0.19	0.048	9.488544e-12	2.049672e-69	0.292	0.38	0.088	0.184	0.048	7.907689e-68	chr19	15090746	15090747	cg15967847	cg15967847	Island	I
3.539789e-06	0.234	0.273	0.04	0.295	0.013	1.62702e-05	8.293799e-46	0.247	0.287	0.04	0.309	0.013	1.200659e-44	chr8	67089599	67089600	cg15971888	CRH	Island	I
2.509827e-17	0.383	0.585	0.202	0.174	0.086	1.242879e-15	3.450611e-41	0.364	0.566	0.202	0.182	0.086	4.131148e-40	chr13	102569894	102569895	cg15972331	FGF14	S_Shore	I
2.605743e-20	0.383	0.641	0.257	0.111	0.115	3.229173e-18	1.502007e-28	0.39	0.647	0.257	0.121	0.115	1.061398e-27	chr2	127413831	127413832	cg15975865	GYPC	Island	I
1.125612e-10	0.325	0.492	0.168	0.249	0.067	1.215717e-09	7.626154e-51	0.317	0.484	0.168	0.263	0.067	1.357202e-49	chr19	19323330	19323331	cg15976079	NCAN	S_Shore	I
7.98023e-15	0.204	0.541	0.337	0.117	0.09	2.085534e-13	1.940103e-22	0.224	0.561	0.337	0.106	0.09	1.05449e-21	chr6	152128865	152128866	cg15980539	ESR1	Island	I
2.092768e-14	0.251	0.371	0.12	0.143	0.05	4.952038e-13	1.103969e-58	0.271	0.391	0.12	0.153	0.05	2.715292e-57	chr3	172166234	172166235	cg15987088	GHSR	Island	I
6.814091e-16	0.426	0.463	0.036	0.236	0.019	2.309055e-14	9.328857e-124	0.415	0.451	0.036	0.244	0.019	4.213037e-121	chr7	32110650	32110651	cg15988350	PDE1C	Island	I
2.310289e-05	0.172	0.199	0.027	0.242	0.01	9.049895e-05	5.23523e-42	0.177	0.204	0.027	0.233	0.01	6.480876e-41	chr5	139228150	139228151	cg15992535	NRG2	Island	I
6.924943e-09	0.312	0.368	0.056	0.296	0.027	5.337188e-08	1.250798e-73	0.303	0.359	0.056	0.267	0.027	5.818593e-72	chr3	123167507	123167508	cg15993383	ADCY5	Island	I
1.255348e-09	0.374	0.425	0.051	0.321	0.044	1.109694e-08	9.81306e-84	0.394	0.445	0.051	0.298	0.044	6.971497e-82	chr4	15780306	15780307	cg15994026	CD38	Island	I
4.291384e-12	0.273	0.306	0.033	0.201	0.022	6.149969e-11	1.294581e-68	0.268	0.301	0.033	0.25	0.022	4.823502e-67	chr14	70346221	70346222	cg15996043	SMOC1	Island	I
8.440964e-07	0.229	0.347	0.118	0.29	0.095	4.38035e-06	3.910593e-29	0.282	0.401	0.118	0.317	0.095	2.832466e-28	chr1	43613433	43613434	cg15997906	FAM183A	N_Shore	I
8.716744e-08	0.152	0.175	0.023	0.159	0.008	5.459785e-07	3.533107e-52	0.152	0.174	0.023	0.173	0.008	6.667652e-51	chr18	14132440	14132441	cg15999899	ZNF519	Island	I
8.068257e-23	0.397	0.552	0.156	0.125	0.066	2.484879e-20	2.228337e-52	0.388	0.543	0.156	0.135	0.066	4.235979e-51	chr21	38080526	38080527	cg16001495	SIM2	Island	I
7.576752e-07	0.198	0.222	0.025	0.23	0.005	3.967694e-06	1.010434e-45	0.176	0.201	0.025	0.221	0.005	1.457649e-44	chr2	241759414	241759415	cg16002507	KIF1A	Island	I
3.373406e-17	0.293	0.612	0.319	0.12	0.11	1.610715e-15	1.186326e-23	0.287	0.606	0.319	0.141	0.11	6.785308e-23	chr1	101004638	101004639	cg16007456	GPR88	Island	I
6.865829e-08	0.228	0.33	0.101	0.237	0.035	4.383163e-07	3.124727e-47	0.201	0.303	0.101	0.225	0.035	4.80321e-46	chr6	76645016	76645017	cg16007619	IMPG1	NA	II
2.248108e-07	0.192	0.24	0.048	0.209	0.015	1.303446e-06	3.233029e-46	0.148	0.196	0.048	0.181	0.015	4.759654e-45	chr19	20163138	20163139	cg16008616	cg16008616	S_Shore	II
3.158288e-07	0.229	0.275	0.046	0.252	0.024	1.779179e-06	1.337007e-54	0.23	0.276	0.046	0.25	0.024	2.785302e-53	chr8	11550445	11550446	cg16015276	cg16015276	Island	I
1.96018e-09	0.211	0.53	0.319	0.178	0.107	1.670487e-08	5.257835e-19	0.22	0.538	0.319	0.154	0.107	2.465452e-18	chr1	53308597	53308598	cg16015712	ZYG11A	Island	I
6.431921e-15	0.354	0.496	0.142	0.202	0.046	1.716616e-13	5.259981e-79	0.323	0.465	0.142	0.21	0.046	3.054684e-77	chr6	30418900	30418901	cg16019142	cg16019142	Island	II
1.079482e-07	0.287	0.334	0.047	0.277	0.124	6.637764e-07	1.091778e-18	0.248	0.296	0.047	0.256	0.124	5.050575e-18	chr10	126138593	126138594	cg16019809	NKX1-2	Island	I
1.1404e-06	0.208	0.337	0.129	0.242	0.029	5.769592e-06	3.373759e-46	NA	NA	0.129	NA	0.029	4.963699e-45	chr17	40224395	40224396	cg16024729	cg16024729	Island	I
5.456237e-16	0.278	0.486	0.209	0.13	0.057	1.8968e-14	3.60798e-49	0.293	0.502	0.209	0.129	0.057	6.001909e-48	chr12	129338484	129338485	cg16025847	GLT1D1	Island	II
3.146686e-12	0.29	0.502	0.212	0.189	0.081	4.633401e-11	7.76973e-36	0.291	0.503	0.212	0.178	0.081	7.444104e-35	chr10	28034794	28034795	cg16033053	MKX	Island	I
6.901518e-12	0.313	0.344	0.031	0.231	0.036	9.469444e-11	2.248476e-77	0.298	0.329	0.031	0.238	0.036	1.222266e-75	chr12	42983360	42983361	cg16041660	PRICKLE1	Island	I
2.574097e-18	0.282	0.536	0.254	0.108	0.094	1.711448e-16	9.250564e-28	0.292	0.546	0.254	0.126	0.094	6.322608e-27	chr6	29521695	29521696	cg16044251	cg16044251	Island	I
6.790578e-11	0.228	0.252	0.025	0.182	0.018	7.659367e-10	5.546912e-77	0.237	0.261	0.025	0.203	0.018	2.960035e-75	chr5	11904442	11904443	cg16048517	CTNND2	Island	I
1.069614e-15	0.284	0.377	0.092	0.157	0.049	3.451778e-14	1.010166e-62	0.274	0.366	0.092	0.174	0.049	2.958818e-61	chr1	244080978	244080979	cg16049364	cg16049364	Island	I
2.541943e-17	0.287	0.515	0.228	0.143	0.061	1.25674e-15	1.812585e-48	0.28	0.508	0.228	0.165	0.061	2.931766e-47	chr5	87974547	87974548	cg16055026	LOC645323	N_Shore	I
2.762738e-16	0.305	0.426	0.121	0.148	0.073	1.038163e-14	4.223185e-41	0.31	0.431	0.121	0.151	0.073	5.039486e-40	chr2	182322699	182322700	cg16057262	ITGA4	Island	II
1.448233e-06	0.168	0.249	0.081	0.19	0.04	7.181151e-06	1.837316e-45	NA	NA	0.081	NA	0.04	2.623275e-44	chr21	47062279	47062280	cg16059957	cg16059957	Island	I
2.661316e-07	0.159	0.208	0.049	0.18	0.023	1.521331e-06	1.345053e-44	0.152	0.202	0.049	0.184	0.023	1.850908e-43	chr10	119294173	119294174	cg16063747	EMX2OS	Island	I
3.767783e-06	0.202	0.23	0.028	0.257	0.006	1.722917e-05	1.235699e-34	0.157	0.185	0.028	0.235	0.005	1.126262e-33	chr5	71404742	71404743	cg16079958	MAP1B	Island	I
1.27975e-11	0.257	0.296	0.039	0.191	0.018	1.664305e-10	2.760071e-97	0.262	0.302	0.039	0.187	0.018	3.566615e-95	chr18	5890838	5890839	cg16086373	TMEM200C	Island	I
4.21821e-08	0.194	0.615	0.421	0.207	0.119	2.801612e-07	1.198945e-11	0.163	0.584	0.421	0.211	0.119	3.970569e-11	chr14	93389557	93389558	cg16086620	CHGA	Island	I
2.400285e-07	0.204	0.242	0.038	0.227	0.024	1.383455e-06	1.292811e-58	0.228	0.266	0.038	0.235	0.024	3.16992e-57	chr12	42983805	42983806	cg16087447	PRICKLE1	Island	I
9.595973e-11	0.285	0.327	0.041	0.229	0.02	1.050101e-09	1.523312e-90	0.295	0.336	0.041	0.224	0.02	1.444411e-88	chr10	119001250	119001251	cg16099210	SLC18A2	Island	I
5.572669e-08	0.229	0.254	0.025	0.236	0.007	3.618024e-07	3.642508e-58	0.219	0.244	0.025	0.233	0.007	8.767898e-57	chr21	47518068	47518069	cg16099707	COL6A2	Island	I
1.760201e-09	0.265	0.328	0.063	0.239	0.026	1.514367e-08	4.414006e-83	0.312	0.374	0.063	0.251	0.026	3.052083e-81	chr5	83680253	83680254	cg16099804	EDIL3	Island	I
5.329592e-09	0.246	0.334	0.089	0.236	0.034	4.193212e-08	2.312459e-51	0.219	0.307	0.089	0.235	0.034	4.199954e-50	chr7	119912874	119912875	cg16105558	KCND2	Island	I
2.127621e-09	0.172	0.477	0.305	0.149	0.043	1.801244e-08	1.084193e-51	0.201	0.506	0.305	0.151	0.043	1.99726e-50	chr12	50297588	50297589	cg16115588	FAIM2	Island	II
4.351747e-22	0.421	0.566	0.145	0.145	0.065	1.0235e-19	7.33582e-57	0.393	0.538	0.145	0.152	0.065	1.671054e-55	chr1	208084415	208084416	cg16115720	CD34	Island	I
4.356969e-06	0.174	0.27	0.096	0.226	0.025	1.967913e-05	7.45429e-40	0.169	0.265	0.096	0.222	0.025	8.444066e-39	chr2	107502023	107502024	cg16115841	ST6GAL2	N_Shore	I
6.272892e-05	0.19	0.211	0.021	0.288	0.008	0.000224888	7.326541e-32	0.174	0.194	0.02	0.274	0.008	5.934488e-31	chr5	158527573	158527574	cg16126280	EBF1	Island	I
1.258327e-17	0.403	0.433	0.03	0.197	0.026	6.770274e-16	1.421094e-119	0.373	0.403	0.03	0.22	0.026	5.22605e-117	chr7	134143906	134143907	cg16132520	AKR1B1	Island	I
1.146768e-14	0.356	0.484	0.128	0.208	0.045	2.881397e-13	1.111522e-85	0.344	0.471	0.128	0.212	0.046	8.564883e-84	chr1	107683532	107683533	cg16136098	NTNG1	Island	II
1.438694e-13	0.252	0.418	0.166	0.147	0.071	2.81669e-12	8.109129e-36	0.256	0.423	0.166	0.154	0.071	7.762144e-35	chr8	35094053	35094054	cg16137995	UNC5D	Island	I
8.643924e-13	0.211	0.306	0.095	0.143	0.055	1.426541e-11	1.090302e-50	0.259	0.354	0.095	0.157	0.055	1.928589e-49	chr4	41883608	41883609	cg16146177	cg16146177	Island	I
3.136108e-06	0.167	0.182	0.015	0.209	0.006	1.456124e-05	1.955948e-40	0.146	0.161	0.015	0.198	0.006	2.269268e-39	chr5	139283876	139283877	cg16148259	NRG2	Island	I
2.140525e-15	0.374	0.614	0.24	0.183	0.119	6.395497e-14	3.264729e-30	0.404	0.644	0.24	0.169	0.119	2.471322e-29	chr5	16180072	16180073	cg16150752	cg16150752	Island	I
4.400715e-10	0.187	0.258	0.071	0.16	0.032	4.246794e-09	3.199101e-61	0.197	0.268	0.071	0.174	0.032	8.779462e-60	chr12	104852047	104852048	cg16162324	CHST11	Island	II
1.367325e-08	0.226	0.593	0.367	0.189	0.118	9.969066e-08	4.47648e-18	0.231	0.598	0.367	0.179	0.118	2.015113e-17	chr2	220174201	220174202	cg16166796	PTPRN	Island	I
3.617837e-10	0.238	0.279	0.041	0.197	0.011	3.548008e-09	1.836578e-81	0.239	0.28	0.041	0.199	0.011	1.175318e-79	chr7	88388622	88388623	cg16172408	ZNF804B	Island	II
2.134459e-10	0.257	0.291	0.034	0.209	0.012	2.188131e-09	1.872377e-66	0.216	0.25	0.034	0.209	0.012	6.400682e-65	chr6	73973008	73973009	cg16172657	KHDC1	Island	I
2.143464e-08	0.311	0.37	0.059	0.31	0.023	1.503367e-07	7.324059e-67	0.324	0.384	0.059	0.311	0.023	2.543672e-65	chr12	15374577	15374578	cg16173736	RERG	S_Shore	II
6.840524e-08	0.223	0.237	0.013	0.231	0.013	4.368135e-07	1.269401e-57	0.22	0.233	0.013	0.235	0.013	2.986606e-56	chr8	41504078	41504079	cg16174680	NKX6-3	Island	I
4.780269e-08	0.219	0.487	0.268	0.204	0.122	3.142767e-07	2.445675e-18	0.242	0.509	0.268	0.186	0.122	1.114296e-17	chr2	66667101	66667102	cg16178603	MEIS1	NA	I
1.864846e-13	0.196	0.293	0.098	0.119	0.049	3.562781e-12	3.101634e-41	0.194	0.292	0.098	0.127	0.049	3.72167e-40	chr6	31239175	31239176	cg16181043	HLA-C	Island	I
6.419828e-08	0.223	0.273	0.05	0.232	0.014	4.121153e-07	2.994187e-55	0.231	0.282	0.05	0.254	0.014	6.393297e-54	chr6	28555324	28555325	cg16186938	SCAND3	S_Shore	II
1.691285e-13	0.402	0.523	0.121	0.24	0.111	3.259178e-12	9.0887e-36	0.401	0.523	0.121	0.239	0.111	8.684059e-35	chr19	34113010	34113011	cg16190732	CHST8	Island	I
6.475141e-06	0.182	0.284	0.103	0.24	0.04	2.829566e-05	3.492307e-45	0.206	0.309	0.103	0.229	0.04	4.926559e-44	chr5	167000745	167000746	cg16190746	ODZ2	NA	II
4.084994e-12	0.176	0.571	0.395	0.1	0.072	5.879936e-11	6.404233e-21	0.166	0.561	0.395	0.09	0.072	3.262034e-20	chr17	76227996	76227997	cg16195091	LOC283999	N_Shore	I
3.10386e-11	0.206	0.294	0.087	0.15	0.032	3.745674e-10	1.819584e-75	0.229	0.316	0.087	0.169	0.032	9.15141e-74	chr10	57390536	57390537	cg16195569	cg16195569	Island	II
7.936139e-05	0.172	0.386	0.214	0.302	0.208	0.0002785635	2.755337e-07	0.196	0.41	0.214	0.292	0.208	7.023921e-07	chr13	28544760	28544761	cg16201038	CDX2	Island	I
1.012477e-25	0.491	0.534	0.043	0.146	0.023	1.101667e-22	4.933961e-174	0.456	0.499	0.043	0.186	0.023	3.151886e-170	chr17	8907213	8907214	cg16202470	cg16202470	Island	I
3.812964e-06	0.236	0.264	0.028	0.299	0.016	1.741948e-05	8.445763e-43	0.213	0.242	0.028	0.277	0.016	1.079438e-41	chr6	99283201	99283202	cg16202970	POU3F2	Island	I
2.746192e-14	0.318	0.447	0.129	0.188	0.057	6.328081e-13	2.255101e-57	0.293	0.422	0.129	0.194	0.057	5.248056e-56	chr15	53079445	53079446	cg16203125	ONECUT1	Island	I
1.361818e-20	0.45	0.732	0.282	0.132	0.111	1.864391e-18	1.598811e-33	0.423	0.705	0.282	0.164	0.111	1.38806e-32	chr19	15580700	15580701	cg16206460	PGLYRP2	Island	I
1.501495e-12	0.43	0.51	0.081	0.29	0.051	2.359692e-11	4.031984e-87	0.414	0.494	0.081	0.278	0.051	3.3049e-85	chr14	24803917	24803918	cg16215203	ADCY4	Island	I
2.571494e-08	0.224	0.287	0.063	0.22	0.015	1.777605e-07	1.223609e-67	0.235	0.298	0.063	0.224	0.015	4.391742e-66	chr15	93631991	93631992	cg16218980	RGMA	Island	II
6.318955e-12	0.188	0.341	0.153	0.13	0.062	8.745254e-11	8.843515e-31	0.192	0.345	0.153	0.133	0.062	6.849323e-30	chr6	73332885	73332886	cg16221634	KCNQ5	Island	II
1.388469e-13	0.33	0.382	0.052	0.217	0.032	2.727743e-12	2.314873e-104	0.339	0.39	0.052	0.214	0.032	4.137365e-102	chr7	37488162	37488163	cg16230141	ELMO1	Island	I
1.29188e-13	0.394	0.512	0.117	0.243	0.06	2.556553e-12	1.586782e-81	0.43	0.547	0.117	0.243	0.06	1.018588e-79	chr13	96204854	96204855	cg16232183	CLDN10	Island	II
3.098005e-07	0.196	0.237	0.04	0.216	0.019	1.747705e-06	1.597884e-44	0.161	0.201	0.04	0.2	0.019	2.191819e-43	chr18	9708438	9708439	cg16234029	RAB31	Island	II
4.374928e-10	0.344	0.406	0.062	0.289	0.028	4.224688e-09	1.579122e-76	0.326	0.388	0.062	0.279	0.028	8.281713e-75	chr10	119292062	119292063	cg16234557	EMX2OS	N_Shore	I
2.587658e-06	0.187	0.227	0.04	0.232	0.007	1.220561e-05	7.192201e-58	0.234	0.274	0.04	0.25	0.008	1.710262e-56	chr11	14995233	14995234	cg16245265	CALCA	Island	II
1.346219e-09	0.246	0.264	0.019	0.212	0.022	1.183106e-08	2.064106e-72	0.233	0.252	0.019	0.207	0.022	9.122073e-71	chr19	58459139	58459140	cg16246961	ZNF256	Island	I
2.681918e-13	0.351	0.458	0.107	0.229	0.043	4.942139e-12	7.893315e-103	0.39	0.497	0.107	0.212	0.043	1.299903e-100	chr2	144695179	144695180	cg16263943	cg16263943	Island	II
2.649619e-10	0.259	0.314	0.055	0.215	0.01	2.670215e-09	1.327986e-96	0.324	0.379	0.055	0.236	0.01	1.661304e-94	chr13	96204860	96204861	cg16275739	CLDN10	Island	I
1.161253e-05	0.185	0.224	0.04	0.249	0.006	4.828223e-05	1.714049e-33	0.149	0.189	0.04	0.228	0.006	1.486381e-32	chr19	58070951	58070952	cg16276070	cg16276070	Island	II
3.958944e-13	0.33	0.538	0.208	0.193	0.1	7.01754e-12	2.057901e-32	0.323	0.531	0.208	0.222	0.1	1.705758e-31	chr1	13910209	13910210	cg16277479	PDPN	Island	I
2.197277e-07	0.233	0.28	0.048	0.255	0.023	1.276744e-06	3.280369e-52	0.223	0.271	0.048	0.251	0.023	6.200436e-51	chr7	12443529	12443530	cg16278512	VWDE	Island	I
2.070194e-05	0.204	0.29	0.086	0.271	0.079	8.18965e-05	7.451491e-20	0.176	0.261	0.086	0.242	0.079	3.624621e-19	chr6	166400665	166400666	cg16289417	C6orf176	N_Shore	I
5.57818e-10	0.175	0.734	0.558	0.122	0.07	5.277631e-09	6.781096e-21	0.156	0.714	0.558	0.123	0.07	3.44991e-20	chr1	208084071	208084072	cg16291276	CD34	N_Shore	II
4.483085e-05	0.173	0.292	0.119	0.261	0.053	0.0001656661	4.214113e-19	0.144	0.263	0.119	0.263	0.053	1.984121e-18	chr5	42424356	42424357	cg16292016	GHR	Island	I
1.32515e-07	0.219	0.276	0.056	0.233	0.013	8.011197e-07	1.805757e-63	0.241	0.298	0.057	0.241	0.013	5.463691e-62	chr8	143530749	143530750	cg16296826	cg16296826	Island	II
