	Case_to_Control.logFC	Case_to_Control.AveExpr	Case_to_Control.t	Case_to_Control.P.Value	Case_to_Control.adj.P.Val	Case_to_Control.B	Case_to_Control.Case_AVG	Case_to_Control.Control_AVG	Case_to_Control.deltaBeta	Case_to_Control.CHR	Case_to_Control.MAPINFO	Case_to_Control.Strand	Case_to_Control.Type	Case_to_Control.gene	Case_to_Control.feature	Case_to_Control.cgi	Case_to_Control.feat.cgi	Case_to_Control.UCSC_Islands_Name	Case_to_Control.SNP_ID	Case_to_Control.SNP_DISTANCE
cg15438478	0.0312038428651489	0.415837889851479	3.79480870069597	0.000408545640166722	0.0326664751203577	-1.20678416227831	0.400235968418905	0.431439811284054	0.0312038428651491	2	65684215	R	II		IGR	opensea	IGR-opensea			
cg11167789	0.0348697575442781	0.765645115867449	3.79468571000873	0.000408701746826019	0.0326754526442582	-1.20715080514138	0.748210237095311	0.783079994639588	0.0348697575442779	1	48483670	R	II		IGR	opensea	IGR-opensea		rs538166348	1
cg24522254	0.0187921415981361	0.797828008947423	3.79464504688008	0.000408753371372138	0.0326760758580664	-1.20727202302967	0.788431938148355	0.807224079746491	0.0187921415981361	2	174878113	F	I		IGR	shore	IGR-shore	chr2:174877565-174877778	rs13024463	13
cg07893916	0.0250532451573335	0.775546346651276	3.79451770131129	0.000408915085654598	0.0326854986574355	-1.20765163905831	0.763019724072609	0.788072969229942	0.0250532451573335	2	203155462	F	II	SNORD11B	TSS1500	opensea	TSS1500-opensea		rs547768429	0
cg19354937	0.0173707621995103	0.910169295836425	3.7943567278431	0.000409119591646023	0.0326943610909842	-1.20813148966394	0.901483914736669	0.91885467693618	0.0173707621995103	1	208155800	R	II		IGR	opensea	IGR-opensea		rs140951427;rs145784823	15;1
cg02807220	0.0289740140432941	0.457346322968627	3.79432469219828	0.00040916030252802	0.0326943610909842	-1.20822698435307	0.44285931594698	0.471833329990274	0.0289740140432942	20	45986862	R	II	ZMYND8	TSS1500	opensea	TSS1500-opensea		rs537832779;rs556547748	45;13
cg18144647	0.0379317002548052	0.677270494599516	3.79429685339902	0.000409195683227406	0.0326943610909842	-1.20830996835751	0.658304644472113	0.696236344726918	0.0379317002548051	8	41113257	F	II		IGR	opensea	IGR-opensea		rs569794180;rs532346458	1;4
cg11586089	0.0341690560227427	0.737836774866595	3.79429237445086	0.000409201375857075	0.0326943610909842	-1.20832331951505	0.720752246855224	0.754921302877966	0.0341690560227427	14	66644923	F	II		IGR	opensea	IGR-opensea		rs185634681;rs528861107;rs541757252	0;9;14
cg00852924	0.0266321902656725	0.274901835254257	3.79416681919957	0.000409360984425582	0.0327036086580407	-1.20869757978418	0.26158574012142	0.288217930387093	0.0266321902656725	1	179061154	R	II	TOR3A	Body	opensea	Body-opensea		rs1570807;rs111382805	48;2
cg00966662	0.0264767438208991	0.254484198500741	3.7940498214306	0.000409509768474194	0.0327119895715235	-1.20904632550451	0.241245826590291	0.267722570411191	0.0264767438208991	11	69259631	F	II		IGR	shore	IGR-shore	chr11:69258149-69258544	rs547848311	17
cg14590560	0.0324725212869204	0.442460059702662	3.79395744140148	0.000409627283342176	0.032716540771481	-1.20932168679889	0.426223799059202	0.458696320346122	0.0324725212869203	19	3146674	F	II	GNA15	Body	opensea	Body-opensea		rs548288249;rs566536351;rs146110003;rs558480452	20;21;27;48
cg05808646	0.0271635340559009	0.496441270400297	3.79390573629144	0.000409693070591615	0.032716540771481	-1.2094758049493	0.482859503372347	0.510023037428248	0.0271635340559008	2	89035504	F	II	RPIA	Body	opensea	Body-opensea		rs151135278;rs113499565;rs144296834;rs143859562	0;1;20;31
cg10188286	0.0254968440111535	0.88122387606481	3.79389815691101	0.000409702715108002	0.032716540771481	-1.20949839681954	0.868475454059233	0.893972298070386	0.0254968440111536	16	74141666	R	II		IGR	opensea	IGR-opensea		rs74756000	16
cg05977043	0.0224474256312124	0.811444431597544	3.79381431386389	0.000409809417254289	0.032716540771481	-1.2097483062767	0.800220718781938	0.82266814441315	0.0224474256312123	3	152975564	R	II		IGR	opensea	IGR-opensea		rs539469134;rs189005530	28;2
cg20902971	0.0357862796521224	0.327384947086735	3.79379005634437	0.000409840293370607	0.032716540771481	-1.20982060966789	0.309491807260674	0.345278086912796	0.0357862796521224	11	104769158	F	II	CASP12	1stExon	opensea	1stExon-opensea		rs73629701;rs576679405	16;41
cg10588725	0.0324945134634752	0.566915754310008	3.79377421790499	0.000409860454492497	0.032716540771481	-1.20986781851755	0.55066849757827	0.583163011041745	0.0324945134634751	5	55575203	F	II		IGR	opensea	IGR-opensea		rs566736595	26
cg22771156	0.0192545824829398	0.148615789727422	3.79376363256181	0.000409873929356955	0.032716540771481	-1.20989936966459	0.138988498485953	0.158243080968892	0.0192545824829398	14	24894695	R	II		IGR	opensea	IGR-opensea		rs534455151;rs551949072	25;1
cg09925283	0.0334849112040702	0.526925387662964	3.79370632266399	0.000409946890759496	0.0327188615323997	-1.21007018927766	0.510182932060929	0.543667843264999	0.0334849112040699	21	27497020	F	II	APP	5'UTR	opensea	5'UTR-opensea		rs538776545;rs558888143	0;4
cg14370061	0.0338308260529018	0.735481179141329	3.79363595106887	0.000410036498148662	0.0327218963860339	-1.21027993906352	0.718565766114878	0.75239659216778	0.0338308260529018	7	2811345	F	II	GNA12	Body	opensea	Body-opensea		rs193138366;rs111577616;rs185211255;rs577508912;rs574814437	0;2;27;27;43
cg17504042	0.0455990259616422	0.548841192075416	3.79360752683134	0.000410072697383217	0.0327218963860339	-1.21036465983139	0.526041679094595	0.571640705056237	0.0455990259616421	16	54209282	R	II		IGR	opensea	IGR-opensea		rs557466194	2
cg02335576	0.0322567464189429	0.559545205016245	3.7935626240268	0.000410129888902382	0.032722633070886	-1.21049849561539	0.543416831806773	0.575673578225716	0.0322567464189428	1	49338938	R	II	AGBL4	Body	opensea	Body-opensea			
cg02655351	0.0184949709381756	0.192800053740091	3.79350611352647	0.000410201875749475	0.032722633070886	-1.21066692768308	0.183552568271004	0.202047539209179	0.0184949709381756	1	3498101	F	II	MEGF6	Body	shore	Body-shore	chr1:3499902-3500470	rs112759820;rs538599820;rs552296631	1;29;44
cg24552382	0.0344879351586173	0.808271506921889	3.79346526209357	0.000410253922605226	0.032722633070886	-1.210788686353	0.79102753934258	0.825515474501197	0.0344879351586175	7	22234563	F	II	RAPGEF5	Body	opensea	Body-opensea		rs3813384;rs555909569;rs576128941;rs184138724;rs538929180	3;8;17;22;27
cg09681043	0.0208463944743522	0.194240822835533	3.79346245664917	0.000410257497120929	0.032722633070886	-1.2107970480208	0.183817625598357	0.204664020072709	0.0208463944743523	2	128293239	R	II	MYO7B	TSS200	opensea	TSS200-opensea			
cg24953682	0.0118692154258352	0.930037303344748	3.79323970141352	0.00041054141313902	0.0327402638031315	-1.21146096251733	0.92410269563183	0.935971911057665	0.011869215425835	5	71512485	F	II		IGR	opensea	IGR-opensea		rs183509369;rs149285051;rs144552026;rs547196896	0;10;27;28
cg18734246	0.021041039381199	0.166087572270078	3.79317368072938	0.000410625597117201	0.0327402638031315	-1.21165773088047	0.155567052579478	0.176608091960677	0.0210410393811989	2	175709021	F	II	CHN1	Body	opensea	Body-opensea		rs145983493	0
cg16135180	0.0160332723454389	0.911675007213353	3.79315102815567	0.000410654485586913	0.0327402638031315	-1.21172524429101	0.903658371040634	0.919691643386072	0.0160332723454388	11	125033342	R	II	PKNOX2	TSS1500	shore	TSS1500-shore	chr11:125034243-125034495		
cg12440167	0.0344004687243827	0.517521166932591	3.79312727094364	0.000410684784886153	0.0327402638031315	-1.2117960497147	0.5003209325704	0.534721401294782	0.0344004687243827	15	57822016	F	II	CGNL1	Body	opensea	Body-opensea		rs143568635;rs72741508;rs555487039	1;34;47
cg11244291	0.0335055639139375	0.377711778179255	3.79310791624255	0.000410709470933871	0.0327402638031315	-1.21185373382255	0.360958996222286	0.394464560136224	0.0335055639139376	17	76819468	F	II	USP36	Body	opensea	Body-opensea		rs571123736;rs540180388;rs9890452;rs573430060	0;5;15;22
cg01622023	0.0117533519088631	0.931411505261563	3.79308238716536	0.00041074203430413	0.0327402638031315	-1.2119298195912	0.925534829307131	0.937288181215994	0.0117533519088628	3	187941818	F	II	LPP	TSS1500	opensea	TSS1500-opensea		rs374695282;rs143795117;rs547183307	1;20;48
cg23481900	0.0333074479913157	0.529076919498434	3.79291481541477	0.00041095584054972	0.0327531819747784	-1.21242923635698	0.512423195502776	0.545730643494092	0.0333074479913156	5	1685406	R	II		IGR	opensea	IGR-opensea		rs142930685;rs532087238	4;1
cg16772533	0.0301673448907085	0.797513996391851	3.79288651130167	0.000410991964586242	0.0327531819747784	-1.21251359037436	0.782430323946497	0.812597668837206	0.0301673448907085	7	76026556	F	II	SRCRB4D	Body	shore	Body-shore	chr7:76026790-76027223	rs57439183	6
cg04889691	0.0404576860921702	0.672504010548906	3.79275980452429	0.000411153715665625	0.0327604075721938	-1.21289120711932	0.652275167502821	0.692732853594991	0.04045768609217	14	75753249	F	II		IGR	opensea	IGR-opensea		rs115275656;rs148610647;rs142240296	0;1;40
cg17032081	0.0294096603055592	0.832946439709094	3.79274664556856	0.000411170517610362	0.0327604075721938	-1.21293042358716	0.818241609556315	0.847651269861874	0.0294096603055594	17	76968750	R	II	LGALS3BP	Body	opensea	Body-opensea		rs141805936;rs145050122	36;2
cg04159593	0.0336133272926225	0.503685857698893	3.79270272103512	0.00041122660720944	0.0327613752959648	-1.21306132744046	0.486879194052581	0.520492521345204	0.0336133272926226	2	120516628	F	II	PTPN4	TSS1500	shore	TSS1500-shore	chr2:120517066-120518010	rs532229873;rs186069565	1;11
cg25883027	-0.047145004303203	0.810765430884697	-3.79259398779246	0.00041136548621818	0.03276893772938	-1.21338537060535	0.834337933036299	0.787192928733096	-0.047145004303203	14	36838998	F	II		IGR	opensea	IGR-opensea		rs548608332;rs180857153	0;40
cg17573807	0.0269948968471662	0.332970182700561	3.79251675758728	0.000411464155544017	0.0327732958284637	-1.21361552640851	0.319472734276978	0.346467631124144	0.0269948968471662	15	52483573	F	II	GNB5	TSS200	opensea	TSS200-opensea		rs72734922	24
cg16174609	0.0181362631678464	0.909644296551114	3.79240066987941	0.000411612512080714	0.0327802033328081	-1.21396147770603	0.900576164967191	0.918712428135037	0.0181362631678464	20	42965428	R	II	R3HDML	TSS200	opensea	TSS200-opensea		rs6103708;rs555373748;rs78103391	37;18;2
cg21537872	0.0304016828294468	0.753249634894294	3.79238009108737	0.000411638816518964	0.0327802033328081	-1.21402280366589	0.738048793479571	0.768450476309018	0.0304016828294468	5	36403620	R	II		IGR	opensea	IGR-opensea		rs73748660;rs2937531;rs73748661	38;28;12
cg03274337	0.0308526826094905	0.534381880014778	3.79231041622024	0.000411727889068391	0.0327837946898835	-1.21423043735371	0.518955538710033	0.549808221319523	0.0308526826094904	3	13395995	F	II	NUP210	Body	opensea	Body-opensea		rs116012630;rs573864962	0;1
cg08710628	0.0266108689225871	0.256401650917454	3.79205261001031	0.000412057630613025	0.032806546479674	-1.21499869139641	0.24309621645616	0.269707085378747	0.0266108689225872	7	75253525	R	II	HIP1	Body	opensea	Body-opensea		rs587762038;rs587636776;rs587716755;rs587746527;rs140401769	36;22;21;14;3
cg17625518	0.0133492614901441	0.935173036850326	3.79182833101189	0.000412344696631705	0.0328204332727149	-1.21566701236589	0.928498406105255	0.941847667595398	0.0133492614901438	9	37727869	F	II	FRMPD1	Body	opensea	Body-opensea		rs187639273;rs73445170;rs539536965	13;26;39
cg08850169	0.0290024594855166	0.428289898806522	3.79182359348273	0.000412350762510115	0.0328204332727149	-1.215681129328	0.413788669063764	0.442791128549281	0.0290024594855167	1	161171469	F	II	NDUFS2	5'UTR	shore	5'UTR-shore	chr1:161171809-161172256	rs563239287;rs529151915	7;51
cg08926477	0.0352388501991736	0.552268038036873	3.79181316049891	0.000412364121086694	0.0328204332727149	-1.21571221765957	0.534648612937286	0.569887463136459	0.0352388501991736	3	171918983	F	II	FNDC3B	Body	opensea	Body-opensea		rs547943305	47
cg09593845	0.0313734147968562	0.404071298497931	3.79176092601873	0.000412431009300634	0.0328222227244815	-1.21586786589741	0.388384591099503	0.419758005896359	0.0313734147968563	8	19795302	F	II	LPL	TSS1500	shore	TSS1500-shore	chr8:19796843-19798006	rs577218466	3
cg23499642	0.0378221945873088	0.605978637300981	3.79170498260274	0.000412502658527993	0.0328222227244815	-1.21603456472524	0.587067540007326	0.624889734594635	0.0378221945873087	5	54990117	F	II	SLC38A9	TSS1500	opensea	TSS1500-opensea		rs182433826	1
cg01315205	0.0314415031382536	0.5791071825676	3.79169247389688	0.00041251868062419	0.0328222227244815	-1.21607183767935	0.563386430998474	0.594827934136727	0.0314415031382537	5	171534880	R	II	STK10	Body	opensea	Body-opensea		rs576494172;rs200199278;rs150705030;rs527958824	42;19;13;2
cg12430029	0.0236611037345151	0.401323726565676	3.79159759735042	0.000412640225181449	0.0328283899049275	-1.21635454493837	0.389493174698418	0.413154278432934	0.0236611037345151	17	55446979	F	II	MSI2	Body	opensea	Body-opensea		rs553385421	49
cg08220243	0.0491849384921322	0.56008990563772	3.79154024561358	0.000412713714126977	0.0328293647811558	-1.21652543622863	0.535497436391653	0.584682374883786	0.0491849384921325	22	50499398	R	II	MLC1	3'UTR	shelf	3'UTR-shelf	chr22:50496441-50497393	rs376823805;rs139148001;rs566991984	49;48;34
cg05941925	0.0279127432711362	0.421241774425941	3.79151930569413	0.000412740549105833	0.0328293647811558	-1.21658783067338	0.407285402790373	0.435198146061509	0.0279127432711362	7	97755783	R	II	LMTK2	Body	opensea	Body-opensea		rs532306019;rs185631270;rs115904822;rs529975606	50;9;2;1
cg22919537	0.0176006803892476	0.896969832109501	3.79147900265767	0.000412792203082664	0.0328299707253907	-1.21670792065505	0.888169491914877	0.905770172304124	0.0176006803892476	7	16827144	F	II		IGR	opensea	IGR-opensea		rs577105280;rs33916339;rs534298517	0;29;38
cg02459648	0.0273612958151897	0.298080347706885	3.79143056936437	0.000412854285352109	0.032831405829332	-1.21685223524838	0.28439969979929	0.31176099561448	0.0273612958151896	12	104613282	F	II	TXNRD1	Body	shelf	Body-shelf	chr12:104609397-104610172	rs537578316	14
cg10264529	0.0279166423994352	0.343313584623562	3.79118375465763	0.000413170794474939	0.032850654598815	-1.21758764281284	0.329355263423845	0.35727190582328	0.0279166423994353	14	24562064	R	II	PCK2	TSS1500	shore	TSS1500-shore	chr14:24563256-24563886	rs576533819	6
cg22747962	0.0247418830094579	0.848091258692421	3.79115985764996	0.000413201451809323	0.032850654598815	-1.21765884480655	0.835720317187692	0.86046220019715	0.0247418830094577	1	10518174	F	II		IGR	opensea	IGR-opensea		rs187565412;rs370439755;rs554491089;rs565721495	9;10;20;37
cg16263499	0.0275024130603213	0.303073591052407	3.79113875267656	0.000413228529079642	0.032850654598815	-1.21772172763089	0.289322384522246	0.316824797582567	0.0275024130603213	18	42406631	F	II	SETBP1	Body	opensea	Body-opensea		rs558007050	1
cg20272205	0.013463396922915	0.92563532318491	3.79108771406777	0.000413294017681219	0.0328523576515454	-1.21787379772414	0.918903624723453	0.932367021646368	0.013463396922915	3	112360754	F	II	CCDC80	TSS1500	opensea	TSS1500-opensea			
cg05738235	0.0209938406438303	0.181056161077819	3.79098435168826	0.000413426674502067	0.0328593989113195	-1.21818176365583	0.170559240755904	0.191553081399734	0.0209938406438303	17	60973151	R	II	MIR548W	Body	opensea	Body-opensea		rs148942621;rs76216319	48;11
cg09420254	0.0308879986722222	0.866561413794212	3.79091962722536	0.000413509763709633	0.0328621966380255	-1.21837460644272	0.851117414458101	0.882005413130324	0.0308879986722224	8	96079879	R	II		IGR	opensea	IGR-opensea		rs190122251;rs182340499;rs528077207	41;8;2
cg05446035	0.0361822691904111	0.871478880045373	3.79088826308627	0.00041355003280622	0.0328621966380255	-1.21846805343406	0.853387745450168	0.889570014640579	0.0361822691904113	12	128602780	F	II	LOC100996679	TSS200	opensea	TSS200-opensea		rs74483451;rs144526325;rs559639542	0;1;50
cg22308240	0.0326786088129434	0.849549183969311	3.79072471804629	0.000413760072983558	0.032871947208089	-1.21895531623828	0.833209879562839	0.865888488375783	0.0326786088129436	6	160888426	F	II	LPAL2	Body	opensea	Body-opensea		rs115814836;rs182218437;rs551641295	0;46;48
cg08015107	0.0312303588562478	0.408572504162433	3.79072405719148	0.00041376092192474	0.032871947208089	-1.21895728515262	0.392957324734309	0.424187683590557	0.0312303588562478	11	8618950	R	II		IGR	shelf	IGR-shelf	chr11:8615397-8615889	rs78100127;rs551338040	47;2
cg17749033	0.0207048880093546	0.197029272328157	3.79060918759182	0.000413908510121525	0.0328797075062064	-1.21929951846402	0.18667682832348	0.207381716332835	0.0207048880093547	17	80197412	F	II		IGR	shore	IGR-shore	chr17:80195043-80195866	rs549487338	43
cg10528218	0.0291382620062811	0.588129180535022	3.79057938762737	0.000413946806361737	0.0328797075062064	-1.21938830117718	0.573560049531882	0.602698311538163	0.0291382620062809	4	96361328	F	II	UNC5C	Body	opensea	Body-opensea		rs531588977;rs551366300;rs146938611	20;24;46
cg21475882	0.0273889623691537	0.55819426675596	3.79052031507956	0.00041402273118049	0.0328822348707285	-1.21956429426107	0.544499785571383	0.571888747940537	0.0273889623691536	5	5124756	F	II		IGR	opensea	IGR-opensea		rs570746892;rs533202736;rs113931132	0;19;25
cg07486927	0.0325760807172365	0.670051610385089	3.79042149127249	0.00041414977750323	0.0328860283224324	-1.21985871375502	0.653763570026471	0.686339650743707	0.0325760807172365	2	180137590	F	II		IGR	opensea	IGR-opensea		rs144315418;rs187130888	36;48
cg13051977	0.0331503526723426	0.376896786084491	3.79039809659964	0.000414179858816912	0.0328860283224324	-1.21992841140759	0.36032160974832	0.393471962420662	0.0331503526723427	1	45148001	R	I	C1orf228	5'UTR	opensea	5'UTR-opensea		rs554491442;rs112541846	10;4
cg00716753	0.0335348248530265	0.747645561735983	3.7903342777571	0.000414261928987518	0.0328860283224324	-1.22011853997751	0.73087814930947	0.764412974162496	0.0335348248530264	21	38223581	R	II	HLCS	Body	opensea	Body-opensea		rs71332555;rs561197269;rs530045538	7;4;2
cg24257098	0.0312450000311967	0.548553398880657	3.79030645385141	0.000414297715054394	0.0328860283224324	-1.22020143218332	0.532930898865059	0.564175898896256	0.0312450000311968	16	84544885	R	II		IGR	opensea	IGR-opensea		rs184883873;rs7192405	50;18
cg21553977	0.0251394706417527	0.239986312042497	3.79030233318093	0.000414303015159596	0.0328860283224324	-1.22021370834205	0.227416576721621	0.252556047363373	0.0251394706417528	6	26389754	F	II	BTN2A2	Body	opensea	Body-opensea		rs569474467;rs138911243	0;7
