	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCP	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	CCT	NCT	NCT	NCT	NCT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr5:176543944-176543959	0	0.0238095238095238	0	0	0.0476190476190476	0	0	NA	NA	0	NA	NA	0.25	0	0	0	0	0	0	0	0	0.177777777777778	0	0	0	0	0.166666666666667	0.0416666666666667	0	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	0	0	0.0416666666666667	NA	0	0	NA	0	0	0	0	0.277777777777778	0	0	0	0.857142857142857	0.142857142857143	0.433459595959596	0.692640692640693	0.175925925925926	0.666666666666667	0.0416666666666667	0.672222222222222	0.666666666666667	0.653394091766185	1	0.526245800671893	0.662876475376475	0.321428571428571	0.390272288098375	0.048327118609532	0.437143583596673	0.0622168529145273	0.0182310914018231	0	0.00980392156862745	0	0.0104166666666667	0	0	0	0	0.0124066754501537	0	0	0	0	0	0.0491514041514041	0.275224292615597	0.0648550724637681	0	0	NA	0	0	0	0.105017921146953	0	0	0.00396825396825397	0	0.0867258670559295	0.0576058201058201	0.00245098039215686	0.00403225806451613	0	0	0	0.428571428571429	0.0037037037037037	0.232912477593329	NA	0.457407407407407	0.666372053872054	0.461111111111111	0.232142857142857	NA	0.037037037037037	0.051207729468599	NA	NA
chr6:26017737-26017790	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	0.277777777777778	NA	NA	NA	0.549464700282851	1	0.685310762923659	0.740855654902708	0.481074481074481	0.631445917298888	0.291368736014335	0.717478354978355	0.061121072781321	0.00741374455383702	0.000690131124913734	0.0338624338624339	0.00297619047619048	0.0019047619047619	0	0	0.0446521732236018	0	0.00226757369614512	0.125577200577201	0.172857870817054	0.0212748808522568	0.00646412411118294	0	0.0435501433971815	0.0010351966873706	0.010160124655923	NA	0	0.382312925170068	0.0149397604228712	0.00144300144300144	0	0.053822004002076	0.311224489795918	0.0200512685522679	0.177945558594023	0.00384364671288103	0.000614439324116743	0.00209314495028781	0.0819264387787512	0.00307019872237264	0.0218781384562998	0.000407000407000407	0	0.481218860985581	0.159170234102639	0.152671288557052	NA	NA	0.708041031954076	NA	0.0544029323441088	0.41593032970022	NA	0.0779086338092549	NA	NA
chr19:16022869-16022901	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	0	0.0142857142857143	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0	0	NA	NA	0	0	NA	0	NA	0	NA	0	NA	0.025	0	NA	0	0	0	NA	0	0	NA	1	NA	0	NA	NA	0.679166666666667	1	NA	0	0.382210012210012	1	0.224074678415055	0.720290385913285	0	0.286718829594311	NA	0.778338001867414	0	0.00769230769230769	0	0	0	0	0.1	0	0.025	0	0	0	0	0.00344827586206897	0.003125	0	0.00144927536231884	0.00212765957446809	0	NA	0	NA	0.00357142857142857	0.0185185185185185	0.00128205128205128	0.00333333333333333	0.00416666666666667	0.00689655172413793	0.00108695652173913	0.0015625	0.100395400638131	0	0.0312452253628724	0.00555555555555555	0.0081140350877193	0.00136986301369863	0.00163934426229508	0.0845192307692308	NA	0.284328944243269	NA	NA	0.261126126126126	0.783704453441296	0.0829044117647059	0.0142857142857143	0	0.126842105263158	NA	0.5
chr6:26017818-26017845	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467625496854353	1	0.54138608305275	0.690656565656566	0	0.60132507482904	0.0892008318478907	0.679903466432646	0.0116959064327485	0.0053763440860215	0	0	0	0	0	0	0	0	0.00183150183150183	0.0128205128205128	0.0159767610748003	0	0	0	0.0874240438460622	0.00277777777777778	0.00347222222222222	NA	0	0.142526455026455	0.0028735632183908	0	0.00879781420765027	0.0053763440860215	0.223263888888889	0.0648459383753501	0.0840135906889323	0.0210283875121603	0.0238445462583394	0.00191570881226054	0.00561797752808989	0.00297619047619048	0.00387596899224806	0	0.00198412698412698	0.368560606060606	0.0551485551485551	0.264774254476772	NA	NA	0.461481481481482	NA	0.102855477855478	0.219298245614035	NA	0.154761904761905	NA	NA
chr7:12151539-12151557	NA	NA	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	0.025	NA	NA	0	NA	0	0	NA	NA	1	NA	0	NA	NA	NA	NA	1	NA	0.470535249820407	1	0.60821412505623	0.658477527636626	NA	0.413642735067138	NA	0.903070316779994	0.0113207547169811	0.00238095238095238	0.00169491525423729	0	0	0	0	0	0	0	0.100919786096257	0.0248452696728559	0	0	0	0.00454545454545455	0.000900900900900901	0.004	0.00212765957446809	0.00465116279069767	0	0.0333333333333333	0.0122653316645807	0.00540540540540541	NA	0	0.334615384615385	0	0.00138888888888889	0.00151515151515152	0.0117184265010352	0	0.00555555555555555	0	0.00954545454545455	0.00188679245283019	0.00465116279069767	0.01	0.00888888888888889	0.131904761904762	0.968235294117647	0.976190476190476	NA	NA	NA	NA	NA	NA	NA	1
chr3:125076397-125076418	NA	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	1	NA	0	NA	NA	NA	NA	0	0	NA	0	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	1	NA	0.607958937198068	1	0.514161968463098	0.487993138936535	0.488095238095238	0.0495411865130175	0	0	0.238289760348584	0	0	0	0	0	NA	0.0625	0.0277777777777778	0	0	0.010752688172043	0	0.00416666666666667	0	0.159937888198758	0.0118745595489782	0	0.00200803212851406	NA	0	0.0383022774327122	0	0	NA	0.0381263616557734	0	0	0.0037037037037037	0	0.0508144337931572	0	0.00260416666666667	0.0874556610104496	0.00512820512820513	0.0028735632183908	0.0256769374416433	0	NA	0.481481481481481	NA	NA	0.0845410628019324	NA	NA	0	NA	0.0238095238095238	NA	1
chr5:32713065-32713086	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	1	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1	NA	NA	NA	0.479319494303106	1	0.418518518518519	0.406195039960818	0	0.145380970581633	0.0012531328320802	0.120396002581314	0.00277777777777778	0	0	0	0	0	0.00833333333333333	0.166666666666667	0	NA	0.0979250451710672	0.0200976169968418	0.0189969604863222	0	0.0928743961352657	0.167261904761905	0.00146198830409357	0	0.00378787878787879	0.149561606925948	0	NA	0	0.00925925925925926	0.00222222222222222	0.0128205128205128	0.0256410256410256	0.00555555555555556	0.387678062678063	0.00721754057428215	0.0115073056249527	0.00222222222222222	0.00183150183150183	0.0312860701050969	0.0131162949671025	0.00505050505050505	0.112614063338701	0.0553030303030303	0	0.0866071428571428	NA	0	0.00193798449612403	0.00813008130081301	0.0114942528735632	NA	0	0	NA	NA
chr2:171573222-171573231	0.0277777777777778	0.133333333333333	0	0.0925925925925926	0	0	0	0	0	0	NA	0	0	0.0277777777777778	NA	0	0	0.0277777777777778	0	0	0	NA	0.111111111111111	NA	0	NA	0	0	0	0	0	0	NA	0	0.0555555555555556	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	0	0	0	0	0.638888888888889	NA	NA	0	NA	0	0	0	0.0645833333333333	0	0.0196078431372549	1	1	1	1	0.603072853072853	1	0.335418038183015	0.625138727577752	NA	0.257704364600916	0.0108225108225108	0.0166666666666667	0	0	0	0	0	0	NA	0.333333333333333	0	NA	0	0	0	0	0	0	0.0366746230379434	0.0128205128205128	0.0226053639846743	NA	0	0.0185185185185185	0.0119047619047619	0	NA	0.0196078431372549	0.0888888888888889	0	0.574166666666667	0.00961538461538462	0.0777589134125637	0.0128205128205128	0.00641025641025641	0.0687275985663082	0	0.00595238095238095	0.187820512820513	0	NA	0.33859649122807	NA	NA	0	0	NA	0	0	0	NA	NA
chr6:105389369-105389379	0	0	0	NA	0	0.0277777777777778	0	0	NA	0	0.0555555555555556	NA	NA	0	NA	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0.0185185185185185	0	0	0.0555555555555556	0	0	0	0.0185185185185185	0	0	0	0	0	NA	0	0	0.513888888888889	0	0	0.428571428571429	0	0.571428571428571	1	1	1	0.240700446899715	1	0.425086752398449	0.723818734457032	0	0.119185891913165	0.00505050505050505	0.023709315375982	0.133766968325792	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0.00584795321637427	NA	0	0	0.0104166666666667	0	0.0238095238095238	0	0.0566188197767145	0	0.0043859649122807	0.00222222222222222	0.0512159409218233	0.00333333333333333	0.0072463768115942	0.0087719298245614	0	0.00427350427350427	0.00476190476190476	0.0111111111111111	0	0.0104166666666667	NA	NA	0.0104166666666667	NA	0	0	NA	NA	NA	NA
chr7:93519406-93519434	0	0	0	0	0	0	0	0.00444444444444444	0	NA	NA	NA	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	0	NA	0	NA	0	NA	0	0	NA	NA	0	NA	0	0.00666666666666667	NA	NA	NA	0	NA	0	0	NA	NA	NA	1	NA	NA	NA	1	NA	0.494527665922822	1	0.307927660295425	0.719077938664146	0	0.107654889912954	NA	0.0108066818323743	0	0.00375586854460094	0	0	0.012463768115942	0.00784313725490196	0	0	0	0	0.0020997375328084	0	0.00177777777777778	0.000564971751412429	0.00166666666666667	0	0	0.000749063670411985	0.00122324159021407	0.000843881856540084	0	0	0	0	NA	0	0.00571428571428571	0	0.00999303720592079	0	0.0029810298102981	0	0.00640067375513212	0.000396825396825397	0.00082815734989648	0	0.00123456790123457	0.00112994350282486	0.000336700336700337	0.00410518570156075	0	0	NA	NA	NA	NA	NA	NA	NA	1
chr11:64739569-64739601	NA	0	NA	0	0	0.00396825396825397	0	0	0.00793650793650794	0	NA	NA	0.00226757369614512	NA	NA	0	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	NA	0.0133333333333333	NA	NA	NA	NA	1	NA	0.458105340109851	1	0.335699714128189	0.794840639092219	0.00226757369614512	0.0960162001033284	0.000185288123031314	0.0303126932591218	0.00128700128700129	0.000643500643500644	0	0	0	0.00238095238095238	0.00158730158730159	0	0	0	0	0	0	0.000421407501053519	0	0	0.000664451827242525	0	0	0	0.00377928949357521	0.000971817298347911	0	0	0.00136054421768707	0	0.00140056022408964	0.000618429189857761	0.000881834215167548	0.000328407224958949	0.0087934819317798	0.000396825396825397	0.00145498070091636	0	0	0.00417474682180565	0.000425170068027211	0.0435021813414713	0.00114057599087539	0	NA	NA	0.186267492415484	NA	0.294556707418763	0.0764963534539915	NA	0.431363636363636	0.685185185185185	NA
chr5:37834828-37834843	0	0	0	0	0	0	0	0	NA	0.138888888888889	NA	0	0	0	NA	0.333333333333333	0	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	NA	0.333333333333333	0	0	0	0	0	0.0277777777777778	0	NA	0	0	0	0.0555555555555556	0	NA	0.5	NA	0	0	NA	0	0	0	0	0	0	0.0667989417989418	0	0	0.575757575757576	0	1	1	1	1	0.536136363636364	1	0.432352500748727	0.576892784552846	NA	0.0355352667382743	0.0189969604863222	0.0733540120379602	0	0	0.00925925925925926	NA	NA	0	0	0	0	0	0.0138888888888889	0	0.143650793650794	0	0	0.0888888888888889	0.0610674048174048	0.0087719298245614	0	0.0104166666666667	0	NA	0.0072463768115942	0.0555555555555556	0.0200976169968418	0.19982174688057	0.0185185185185185	0	0.0294372294372294	0	0.271825396825397	0	0.0256769374416433	0.151553529213104	0.0982275586049171	0.0748387096774194	0.338919288645691	0.0185185185185185	0.0177809388335704	0.259615384615385	NA	0	0	0	0	NA	0	0.0185185185185185	NA	NA
chr2:61371879-61372030	NA	NA	NA	0	0.0833333333333333	0	0	0	NA	0	NA	NA	0	NA	NA	NA	0	0	0	0	0	NA	0	NA	0	NA	0	0	0	0.466666666666667	0	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.707410496401322	1	0.492477971201375	0.380747126436782	0.0555555555555556	0.29116677653263	0.0556991099626759	0.337037037037037	0	0.0173363095238095	0	0	0	0	0	0	0	0	0.0121951219512195	0	0.0285714285714286	0.0045045045045045	0.0151515151515152	0.00980392156862745	0.0259259259259259	0.0136054421768707	0.0325396825396825	NA	0	0.0835401157981803	0.0170940170940171	0.0104166666666667	NA	0.0166666666666667	0.218434343434343	0.00775193798449612	0.0256410256410256	0.002710027100271	0.0072463768115942	0.0091324200913242	0.0033003300330033	0.00396825396825397	0.0253555967841682	0	0.0169491525423729	0.23859649122807	NA	0.146031746031746	NA	NA	0.243727977448908	0.0721288515406163	NA	0.0669934640522876	0.0780141843971631	0.156862745098039	0.666666666666667	NA
chr4:42153491-42153496	0	0	0	0	0	0	0	0	0	0	NA	0	0.0555555555555556	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0.0138888888888889	0	0	0	0	0	0	0	0	0	0	0.0555555555555556	0	0	NA	0	0	0.0185185185185185	0	0	0	0	0.0694444444444444	0.339506172839506	0	0.0101010101010101	0.477541371158392	0.0299145299145299	1	1	1	0.666666666666667	0.505501089324619	1	0.616371737200276	0.637290159968033	0.0277777777777778	0.216080786669022	0.00126262626262626	0.326986219015908	0.0700854700854701	0.0614520202020202	0	0.0185185185185185	0.0185185185185185	0.0277777777777778	NA	0	0	0	0.00427350427350427	0	0	0	0.00833333333333333	0.00617283950617284	0.00387596899224806	0	0.00308641975308642	0.0198412698412698	0	0.0166666666666667	0.00793650793650794	0.333333333333333	NA	0	0.0555555555555556	0	0.0037037037037037	0.0110192837465565	0.0586158192090395	0	0.0404537109887228	0.0053763440860215	0	0.00757575757575758	0.0167059748427673	0.123456790123457	0.00949244478884153	0.285339786247227	0	NA	0.0028735632183908	0	0.0037037037037037	0	NA	NA	NA	NA
chr11:64480803-64480808	NA	NA	NA	0	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	NA	0	NA	NA	0.0555555555555556	NA	0	NA	NA	NA	0	NA	0.277777777777778	0	NA	NA	0	NA	NA	0.0185185185185185	0	0	NA	NA	1	0	NA	NA	0.0555555555555556	0	NA	NA	0	0	0	0	NA	0	NA	0	NA	NA	0.211111111111111	NA	NA	0.638888888888889	0	1	NA	0.554835804953176	1	0.107412009536509	0.57070938215103	0	0.031023556023556	0.0101127699401908	0.0521339125990289	0.0166666666666667	0.0106382978723404	0.00546448087431694	0.351851851851852	NA	0	NA	0	0.0185185185185185	0	0	0	0.0123456790123457	0	0	0	0.02749983714416	0.0114942528735632	0	0	0	0	0.120946455505279	0.0104166666666667	0.00354609929078014	0.0138888888888889	0.0138888888888889	0.0072463768115942	0	0.00335570469798658	0.00859106529209622	0.00462962962962963	0.00694444444444444	0.00806451612903226	0.0282186948853616	0.0232683982683983	0	0	0.0765017117958294	0.05708075955159	NA	NA	0	NA	0	0	NA	0	NA	NA
chr6:150286427-150286456	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	0	NA	0	0	NA	NA	0	NA	0	0	NA	0	NA	0	NA	NA	0	NA	0	0	0	NA	NA	0	0	NA	NA	0.0133333333333333	0	0	0	0	NA	NA	NA	0	0	0	NA	NA	0.5	NA	NA	0.844656084656085	NA	1	0.0388888888888889	0.43516258447134	1	0.0672868632031555	0.292568985473415	0	0.011797385620915	0.000701754385964912	0.00087719298245614	0.00507958801498127	0.00205128205128205	0	0	0	0.00666666666666667	NA	0	0.00952380952380952	NA	0	0	0.00289855072463768	0.00065359477124183	0	0	0.00264900662251656	0.0016260162601626	0.00175438596491228	NA	0	0.00155038759689922	0	0	0	0	0	0.00121212121212121	0	0.00206734867860188	0.00105820105820106	0.0018018018018018	0	0.000560224089635854	0	0	0	0	0.000505050505050505	0.00256410256410256	NA	NA	0.000833333333333333	NA	0.00123456790123457	0	NA	0	NA	NA
chr8:85095567-85095592	NA	NA	NA	NA	1	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0.309205106836123	1	0.130669441695949	0.198227822932143	0.0125	0.0203163962046644	NA	0.00188679245283019	0.00930232558139535	0.0025974025974026	0.00172413793103448	0	NA	0	0	0	0	NA	0	0.00357142857142857	0	0	0	0	0	0	0.00188679245283019	0	0	0	0.00357142857142857	0.00476190476190476	NA	0	0	0.00416666666666667	0	0.00181818181818182	0.00113636363636364	0.00172413793103448	0.00333333333333333	0	0.00135135135135135	0.004	0.0015625	0	NA	0.00135135135135135	NA	NA	0	NA	0.00434782608695652	0	NA	NA	NA	NA
chr19:56988483-56988491	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	1	NA	1	NA	0.499387545440177	1	0.57791454442558	0.537878787878788	0.25	0.367121848739496	NA	0.0638914825189335	0.111476608187134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427350427350427	0	0	NA	0	NA	0	0	0	0	0.0208333333333333	0.00793650793650794	0	0	0	0	0	0	0	0	0	0.317460317460317	NA	0.00378787878787879	NA	NA	0	0	0.00595238095238095	0	0.0416666666666667	0	NA	1
chr19:56988578-56988595	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	NA	0	0	0	0	0	0	NA	NA	0	NA	0	0	NA	NA	0	0	NA	0	0	NA	NA	0	NA	NA	NA	0	NA	NA	0.0733333333333333	NA	0	NA	NA	0	0	NA	0	NA	0	0	NA	0	NA	NA	NA	NA	0	NA	NA	1	NA	1	1	0.514103929940493	NA	0.569148883715193	0.595013243319613	NA	0.362160944826849	NA	0.0108854374087349	0.00341880341880342	0	0	NA	0	NA	0	0.04	0	0.00666666666666667	0	0.0036036036036036	0	0	0	0	0.00050125313283208	0.00202020202020202	0	NA	0	NA	0	0.00277777777777778	0	0	0.0327017543859649	0	0	0	0.00186480186480186	0	0	0.000479616306954436	0	0	0	0.0794202898550725	NA	0.00555555555555555	NA	NA	0	0	0	0	0	NA	NA	1
chr19:56988449-56988473	NA	NA	NA	NA	NA	NA	1	0	NA	NA	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	1	NA	NA	NA	0.5226251577362	1	0.499262294684937	0.535685618047621	0	0.237570373419285	NA	0.0228921543873824	0.00434782608695652	0	0	0	0.0166666666666667	0	0	0	0	0	0	0.00199004975124378	0	0	0	0	0.000493827160493827	0	0.000854700854700855	NA	0.00256410256410256	NA	0	0.0166666666666667	0.000803212851405623	0	0.00769230769230769	0	0	0.00130718954248366	0.00381609195402299	0	0	0.00114942528735632	0.000579710144927536	0	0	0.202245123297755	NA	0.000833333333333333	NA	NA	0	0	0.00185185185185185	0	0	0	NA	1
chr6:105389441-105389449	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0.0555555555555556	0	0	0.416666666666667	0	0.827777777777778	0.75	1	1	0.457333445680261	1	0.476673928830792	0.658654009297906	0	0.130701613978925	0.00115740740740741	0.175238095238095	0.00617283950617284	0	0	NA	0	0	0	0	NA	0	0.00245098039215686	0	0	0	0	0	0	0	0	NA	0	0.00387596899224806	0.0040650406504065	0	0	0	0.00520833333333333	0	0.00203252032520325	0	0.00132275132275132	0.0043859649122807	0	0.00326797385620915	0.0028735632183908	0	0	0	0	0	NA	NA	0	NA	0	0	NA	0	NA	NA
chr7:100946565-100946580	NA	NA	0	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.479403115012871	0.961428571428571	0.488922594002538	0.645945027195027	0	0.120189845365902	NA	0.102735605038237	0.0329949186152194	0.0145780051150895	0.00229885057471264	0.00384615384615385	0	0	0	0.00833333333333333	0	0.02	0	0	0	0.00128205128205128	0	0	0.00227272727272727	0.00232558139534884	0.0025	0.002	0	0	0	0.00714285714285714	NA	0.0261363636363636	0.0242857142857143	0	0	0.00275862068965517	0.00537240537240537	0	0.0113636363636364	0	0.00540114091515961	0	0.00125	0	0.00862207896857373	0.00677966101694915	0.801111111111111	0.888198757763975	NA	NA	NA	NA	NA	NA	NA	1
chr1:91183126-91183135	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	0	0.0277777777777778	NA	0.111111111111111	0	NA	0	0.0555555555555556	NA	0.0277777777777778	0	NA	NA	NA	0	0	NA	0	NA	NA	0	0	NA	0.0555555555555556	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	0.0555555555555556	NA	NA	0	NA	NA	0	0	NA	1	NA	1	NA	0.327236123094622	1	0.526805453205601	0.62955948372615	0	0.111320926838168	0.010995670995671	0.104166666666667	0.0444444444444444	0	0	0	0	NA	0	0	0	0	0	0	0.0548387096774194	0	0	0.0138888888888889	0.0138888888888889	0.00694444444444444	0.00574712643678161	0	0	NA	0.0506410256410256	0.0289855072463768	NA	0	0	0.0111111111111111	0.0655192761605036	0.0144208037825059	0.0180092837417005	0.00666666666666667	0.0741880341880342	0.00529100529100529	0.0687275985663082	0.0180555555555556	0	0	NA	0	NA	NA	0	NA	0	NA	0	NA	NA	NA
chr11:109293671-109293682	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	NA	0	0	NA	0	NA	NA	NA	0	0	NA	NA	0	NA	NA	1	0.358333333333333	NA	NA	0.340248978435894	1	0.425612039170507	0.511746206641053	0	0.160442612444299	0.0015	0.039580971659919	0.00563696369636964	0	0.00227272727272727	0	0	0	0	0.00714285714285714	0	0	0.000892857142857143	0	0.00377358490566038	0	0	0	0.00478924061013613	0	0	0.00238095238095238	0	0.109213046985279	0	0.0142156862745098	0	0.00357142857142857	0.00714285714285714	0	0.000806451612903226	0.000420168067226891	0.00127388535031847	0.0010989010989011	0	0	0	0.00116279069767442	0.000961538461538462	0.0133333333333333	0.00182926829268293	0.0217867647058824	NA	NA	0.00535714285714286	NA	0.00196078431372549	0	NA	0	0.0333333333333333	NA
chr19:30018395-30018405	NA	NA	NA	0	NA	0.0555555555555556	0	0	0	0	NA	NA	0	NA	NA	0.0185185185185185	0	0.138888888888889	0	NA	0	NA	NA	NA	NA	0	NA	NA	NA	0.0555555555555556	NA	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	0.0555555555555556	NA	NA	0	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	1	NA	1	NA	0.375520125242039	1	0.413000910746812	0.565538515776485	0	0.0638174549464872	NA	0.0845934959349594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520833333333333	0	0.00740740740740741	NA	0	NA	0	0.0111111111111111	0	0	0.00666666666666667	0.0396825396825397	0.0072463768115942	0.00166666666666667	0.00505050505050505	0	0	0	0	0.00595238095238095	0	0	NA	0	NA	NA	0	0	0	0	0	0.0666666666666667	NA	NA
chr10:50817208-50817226	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	NA	0	NA	NA	NA	NA	NA	NA	0.0277777777777778	NA	NA	0	NA	NA	0	0	0	NA	0	0	1	NA	0	0	0	0	0	0	0.0555555555555556	0	NA	0	NA	NA	0	0	0	1	NA	0	NA	NA	0.5	NA	1	NA	0.41202207378678	0.638888888888889	0.343955752007947	0.699426690806001	0	0.086063505721942	NA	0.0565897065897066	0.00757575757575758	0.00354609929078014	0.0043859649122807	0.822222222222222	NA	0	0	0	0	1	0.00555555555555556	0	0.0178571428571429	0	0	0.00757575757575758	0	0	0.00847457627118644	0	0.00925925925925926	NA	0.00775193798449612	0.0053763440860215	0	0	0.0138888888888889	0	0.00574712643678161	0.0175565175565176	0.00280112044817927	0.00256410256410256	0	0.00490196078431373	0.00666666666666667	0.0036231884057971	0.0129957805907173	0	0.0134786685419597	0	0	0	NA	0.00980392156862745	NA	NA	0	0	NA	0
