	Pvalue	FDR	Delta	MG1	MG2
chr2:190123497-190123549	0.0476813175924193	0.615127135336341	0.27330331962522	0.511346536064605	0.238043216439385
chr2:190275190-190275269	0.0296760880862066	0.615127135336341	0.29534322116239	0.854167714159145	0.558824492996755
chr2:191208382-191208479	0.017412228261142	0.615127135336341	0.0001540416425621	0.000154961981923898	9.20339361798095e-07
chr2:192130430-192130456	0.0160736988779515	0.615127135336341	0.273886346705993	0.764670574429591	0.490784227723598
chr2:197040996-197041006	0.0199040736029267	0.615127135336341	0.277733683394077	0.398766386492102	0.121032703098026
chr2:198063780-198063956	0.0235200762333473	0.615127135336341	0.171666910209406	0.180556800485662	0.00888989027625654
chr2:198570050-198570060	0.0434310321546294	0.615127135336341	8.61266601866351e-07	1.44118547951273e-06	5.79918877646375e-07
chr2:200323954-200324269	0.0326449080782165	0.615127135336341	0.000290797111656057	0.00033434579109878	4.35486794427228e-05
chr2:201342601-201342629	0.00204537387783876	0.378599940014904	0.279632705962519	0.79606190275908	0.516429196796561
chr2:201981400-201981485	0.00745652890108139	0.615127135336341	-6.10444280244361e-07	6.93675956102183e-07	1.30412023634654e-06
chr2:202739267-202739333	0.0239229709620505	0.615127135336341	0.22530968688078	0.721926879480685	0.496617192599905
chr2:203411583-203411757	0.0257218923609147	0.615127135336341	0.233447052323674	0.430159588348794	0.19671253602512
chr2:203476520-203476662	0.0196202019768699	0.615127135336341	0.331504428736024	0.82722318182715	0.495718753091127
chr2:204461616-204461722	0.00203560706321443	0.378556245404286	0.349060404624535	0.481204204024133	0.132143799399598
chr2:205410537-205410608	0.0275968452536719	0.615127135336341	0.000543491190197595	0.000544434900341303	9.4371014370839e-07
chr2:206571546-206571611	0.0302847272823432	0.615127135336341	0.161375592450937	0.161376678908898	1.08645796075681e-06
chr2:207123497-207123734	0.0440822543584318	0.615127135336341	0.240875239588505	0.436001023543558	0.195125783955053
chr2:20793256-20793336	0.00518134302278564	0.592216166015886	0.272314301855568	0.552167891130458	0.27985358927489
chr2:20870858-20870882	0.00245053020282354	0.410864190876161	0.310699564288254	0.399693207967457	0.0889936436792029
chr2:210420049-210420136	0.035731362940383	0.615127135336341	-0.100834985247822	0.899166284138156	1.00000126938598
chr2:213403677-213403744	0.00566423273945751	0.615127135336341	0.00463576950279022	0.00543812866143415	0.000802359158643926
chr2:215780491-215780681	7.06476865489235e-05	0.063882790016122	0.468908418471261	0.653691655591569	0.184783237120307
chr2:216979352-216979783	0.0162673215434094	0.615127135336341	-0.000280122629404073	1.1250923953673e-06	0.00028124772179944
chr2:217403278-217403456	0.00184457489676779	0.353846796581989	0.31468585789513	0.886474676087914	0.571788818192784
chr2:218650323-218650374	0.0327055866345662	0.615127135336341	-1.05556658696634e-06	4.19801631042976e-07	1.47536821800931e-06
chr2:218731149-218731365	2.8621292868267e-05	0.0363844981711777	0.454960087119594	0.694842137140515	0.239882050020921
chr2:218805553-218805791	0.00130509864075517	0.295481605619438	0.362736671178674	0.734458468009445	0.371721796830771
chr2:219082586-219082620	0.0311027475418086	0.615127135336341	0.00403404739973448	0.00403499094894956	9.43549215076161e-07
chr2:219264959-219265098	0.0289982408783238	0.615127135336341	0.00231905763774393	0.00231978939150459	7.31753760659203e-07
chr2:219720563-219720787	0.0192173607322214	0.615127135336341	0.228743880290819	0.256522678245811	0.0277787979549926
chr2:219827709-219827740	0.0486819933920538	0.615127135336341	0.00930654929229877	0.00930739193937819	8.426470794245e-07
chr2:219926043-219926061	0.0325177229708982	0.615127135336341	0.00352382059607901	0.00352484094649026	1.02035041124937e-06
chr2:220159687-220159796	0.0370549368790957	0.615127135336341	0.000508388156746574	0.000509549967135164	1.16181038859021e-06
chr2:220306443-220306747	0.0119483816716121	0.615127135336341	0.000350697354787258	0.000366868441868693	1.61710870814345e-05
chr2:222438341-222438610	0.0281337256252718	0.615127135336341	0.000686178161597219	0.000687410533100152	1.23237150293307e-06
chr2:223289725-223289820	0.0290095848224416	0.615127135336341	0.00814422297016472	0.00814555044316188	1.32747299715617e-06
chr2:223919031-223919083	0.00182241779495258	0.351974582425161	0.325288838271947	0.439575516967607	0.114286678695661
chr2:22451526-22451591	0.000702953407711443	0.210079475771953	0.342625149603797	0.459066073186102	0.116440923582305
chr2:227662287-227662312	0.0139544173634178	0.615127135336341	0.294239181804185	0.724416880812708	0.430177699008523
chr2:231577810-231578056	0.0393495683715097	0.615127135336341	0.00014867289152098	0.000182214782731969	3.35418912109887e-05
chr2:23178424-23178558	0.0179893199552025	0.615127135336341	0.221613514107147	0.393969346235895	0.172355832128749
chr2:231852082-231852103	0.0199378010455767	0.615127135336341	0.118357415802622	0.118358603965765	1.18816314317621e-06
chr2:232348539-232348565	0.00473015973563091	0.570656760837822	0.327102816409512	0.512750977140542	0.18564816073103
chr2:232379255-232379406	0.0319196048626649	0.615127135336341	-0.000229493958955579	9.1749384894261e-07	0.000230411452804522
chr2:232478756-232479048	0.0118478608309844	0.615127135336341	0.000165738836574453	0.000181957112307949	1.62182757334954e-05
chr2:232542487-232542614	0.0132787211838808	0.615127135336341	-8.48672984356487e-07	8.81342036806099e-07	1.73001502116259e-06
chr2:232648928-232649061	0.0203183931613144	0.615127135336341	0.351140546952806	0.7777786711976	0.426638124244794
chr2:233498027-233498042	0.0442991187838215	0.615127135336341	0.00279987836711574	0.00280064936328838	7.70996172643621e-07
chr2:233877856-233877892	0.0155260945325011	0.615127135336341	0.236158314732186	0.609333589522658	0.373175274790472
chr2:234763300-234763380	0.0202031688134807	0.615127135336341	0.00361915174373219	0.0036202319059511	1.08016221891003e-06
chr2:235404795-235404828	0.0242624969004721	0.615127135336341	0.0223200353047125	0.0247366191536154	0.00241658384890292
chr2:235406033-235406079	0.0440160219637615	0.615127135336341	0.000546786322872484	0.000548126219122364	1.33989624987993e-06
chr2:235996621-235996645	0.0443802592094325	0.615127135336341	-0.280185250744413	0.544098528976002	0.824283779720414
chr2:236403910-236403944	0.0256659813762008	0.615127135336341	0.00475749476732604	0.00475852368708319	1.02891975715231e-06
chr2:236611862-236611871	0.000849968660294286	0.232779359174422	0.425462514275981	0.709479046017083	0.284016531741102
chr2:237145631-237145651	0.0435644878155657	0.615127135336341	0.016618577554545	0.0166194594411607	8.81886615732393e-07
chr2:238480770-238480824	0.0458075456458121	0.615127135336341	6.28079221387676e-07	1.34502466499273e-06	7.16945443605059e-07
chr2:238578088-238578273	0.00742627334881883	0.615127135336341	0.337887236538658	0.44293045765091	0.105043221112253
chr2:238601630-238601646	0.0267732435476997	0.615127135336341	-5.94786031189719e-07	7.99255203148278e-07	1.394041234338e-06
chr2:238832415-238832431	0.0255502126224886	0.615127135336341	0.240753101418894	0.381581462505982	0.140828361087088
chr2:238832469-238832473	0.02307416805728	0.615127135336341	0.0114815309078721	0.0114822002283265	6.69320454387766e-07
chr2:239149251-239149287	0.0346856618992433	0.615127135336341	0.0814384885412185	0.0835166891226563	0.00207820058143777
chr2:239335984-239336030	0.0135827610212493	0.615127135336341	0.00684409076796445	0.00684525517762212	1.16440965767573e-06
chr2:240025031-240025090	0.0166492172445744	0.615127135336341	0.169273274776055	0.391984945702609	0.222711670926553
chr2:240234683-240234705	0.000696143212874868	0.208776781233067	0.257861383151219	0.784538458523574	0.526677075372354
chr2:240250421-240250447	0.0197448720727677	0.615127135336341	-0.205249238936132	0.695827620690012	0.901076859626144
chr2:240613043-240613061	0.0407984842561556	0.615127135336341	0.282861463202014	0.827200328025304	0.544338864823291
chr2:240646189-240646202	4.28269563988849e-06	0.0125782770943525	0.380130414427511	0.725239325822051	0.345108911394539
chr2:24149447-24149914	0.0155887784162999	0.615127135336341	0.000252754598247235	0.000394329300106376	0.000141574701859141
chr2:241525530-241526198	0.0286720758498613	0.615127135336341	0.000514181127113394	0.000782579157336841	0.000268398030223447
chr2:241535924-241535951	0.0193389983872027	0.615127135336341	-0.156642537377611	0.827485673367346	0.984128210744958
chr2:241536311-241536480	6.14962094444426e-05	0.0586372304578726	0.492004313860216	0.759306717311489	0.267302403451273
chr2:241759226-241759252	0.0389952658002219	0.615127135336341	-8.43669873271717e-07	7.30920207982885e-07	1.5745900812546e-06
chr2:242195200-242195216	0.0359284477327677	0.615127135336341	0.216017055361587	0.52440322109557	0.308386165733983
chr2:242498659-242498827	0.0483791570079066	0.615127135336341	0.00064026389318853	0.000861380290711353	0.000221116397522822
chr2:242577367-242577644	0.046827139067764	0.615127135336341	-0.000380824247253131	1.99307309630327e-05	0.000400754978216164
chr2:24259989-24260111	0.00567873247236293	0.615127135336341	0.400359436918716	0.708548105982662	0.308188669063947
chr2:242736929-242736995	0.000886866054900246	0.238089623177449	0.301413816921214	0.448965011961059	0.147551195039844
chr2:242834276-242834485	0.00598144870114417	0.615127135336341	0.24812480225798	0.462789219942303	0.214664417684324
chr2:24346038-24346279	0.0447040707751496	0.615127135336341	0.00126601685891914	0.00138900277707736	0.000122985918158212
chr2:25016048-25016820	0.0420757691554251	0.615127135336341	0.000585889332159399	0.000755235476463825	0.000169346144304426
chr2:25438926-25438945	0.0196603117027692	0.615127135336341	-7.45319756542107e-07	5.50755644665434e-07	1.29607540120754e-06
chr2:25438980-25439045	0.0274639329522619	0.615127135336341	0.000471116142022456	0.000472131684119285	1.01554209682981e-06
chr2:25565065-25565187	0.0222255156793944	0.615127135336341	0.000448958097103308	0.000449873541548094	9.15444444785461e-07
chr2:26785938-26785945	0.0162342597971537	0.615127135336341	0.121205615899146	0.173018342874408	0.0518127269752613
chr2:27294139-27294147	0.0175142348373132	0.615127135336341	-6.70068204666475e-07	4.84493979111666e-07	1.15456218377814e-06
chr2:27309620-27309625	0.0114168260724884	0.615127135336341	6.43336989329073e-07	1.30039470667575e-06	6.57057717346679e-07
chr2:28789612-28789878	0.0280515156665318	0.615127135336341	0.000204379778541363	0.000249666235705504	4.52864571641412e-05
chr2:28931396-28931453	0.0347058133828639	0.615127135336341	0.293516861405997	0.657778757861634	0.364261896455637
chr2:30002964-30003103	6.24146376706698e-07	0.00453732772216342	0.647136250451483	0.980159284135191	0.333023033683708
chr2:30639765-30639994	0.0422635086825528	0.615127135336341	-0.212963584721473	0.787037781624698	1.00000136634617
chr2:31719325-31719379	0.00301513497733995	0.449751473598906	0.356404607700057	0.764507572604852	0.408102964904795
chr2:31805885-31805914	0.0318140030934701	0.615127135336341	-0.0142983731433802	0.000768384496478254	0.0150667576398585
chr2:3196764-3196826	0.0399485048388301	0.615127135336341	0.241125054254973	0.678583872875751	0.437458818620779
chr2:32581658-32581710	0.0448151014124221	0.615127135336341	7.50352152366056e-07	1.38166924481988e-06	6.31317092453822e-07
chr2:33171736-33171798	0.0434021028969627	0.615127135336341	0.00220044688502066	0.00220113512791485	6.88242894186467e-07
chr2:3605687-3605710	0.0158918250660258	0.615127135336341	-6.95926382341863e-07	6.22695355575954e-07	1.31862173791782e-06
chr2:3633301-3633477	0.00504867288207763	0.586813010038883	0.24636930936728	0.570441264160383	0.324071954793103
chr2:3698672-3698763	0.0442196000268009	0.615127135336341	0.000506509375330077	0.000507567922425104	1.0585470950269e-06
chr2:37311128-37311376	0.0273714874353054	0.615127135336341	0.000197611585486338	0.000198356677701449	7.45092215110775e-07
chr2:37571809-37572177	0.0343391298377	0.615127135336341	0.000803509006174453	0.000894503197045104	9.09941908706518e-05
chr2:37624985-37625105	0.0210171566348137	0.615127135336341	-0.30380926218043	0.690000895549849	0.993810157730279
chr2:37827273-37827404	0.00142888757681432	0.30501915182959	0.342698201912186	0.717302688770372	0.374604486858186
chr2:37899209-37899255	0.00525780438631626	0.596060440198344	-0.00156170981223732	0.00104936876362418	0.0026110785758615
chr2:39103309-39103388	0.046642610237223	0.615127135336341	0.0151523131958766	0.0155319635748651	0.000379650378988544
chr2:39348118-39348434	0.0236109865148949	0.615127135336341	0.000396489190652725	0.000477905092038558	8.14159013858327e-05
chr2:41921097-41921380	0.0186655493667121	0.615127135336341	0.239763982417294	0.672574905517918	0.432810923100624
chr2:42329439-42329509	0.0256506154762355	0.615127135336341	0.00137213311141071	0.00158870738558044	0.000216574274169724
chr2:43328442-43328482	0.0285130467474053	0.615127135336341	0.274585009806392	0.653445769453793	0.378860759647401
chr2:43397997-43398040	0.00267882589221869	0.428487737468902	0.092320226005748	0.100050588965229	0.00773036295948063
chr2:44059265-44059310	0.0316945387657724	0.615127135336341	0.029370094837224	0.0318219577366716	0.00245186289944757
chr2:45155998-45156029	0.0328052406600461	0.615127135336341	0.0192066650858026	0.0192075176776602	8.52591857616238e-07
chr2:45231584-45231781	0.0318145818629365	0.615127135336341	0.0300114442555889	0.0329535638737153	0.00294211961812638
chr2:46579092-46579121	0.025800738932865	0.615127135336341	0.0252834851091768	0.0267337004808651	0.00145021537168829
chr2:47172818-47172862	0.0284875950730703	0.615127135336341	0.317480907334524	0.530613423772062	0.213132516437538
chr2:47206751-47206854	0.0414360637681402	0.615127135336341	0.0836694648413285	0.104452073345915	0.0207826085045862
chr2:47797722-47797735	0.0114267539774798	0.615127135336341	0.00635442077401343	0.00635513973010985	7.18956096419537e-07
chr2:47797940-47797987	0.0470104962603783	0.615127135336341	0.000391214427979457	0.000392245964125427	1.03153614596934e-06
chr2:48008929-48008940	0.000387422125974912	0.150675983412403	0.507068582811251	0.723959362455827	0.216890779644577
chr2:48009995-48010104	0.0269376681924654	0.615127135336341	-5.71209562955345e-07	6.70826212969588e-07	1.24203577592493e-06
chr2:54649109-54649175	0.0214909596374031	0.615127135336341	0.0253527133590163	0.0253536737908895	9.60431873160527e-07
chr2:55277955-55278117	0.0481023955524246	0.615127135336341	0.00354350639302975	0.00354468362377211	1.17723074236014e-06
chr2:55920553-55920780	0.016411344592412	0.615127135336341	0.000655583561017228	0.000746275915771429	9.06923547542008e-05
chr2:5833482-5833490	0.0176787371859096	0.615127135336341	0.0150188814963589	0.0178950788999595	0.00287619740360064
chr2:5836798-5836827	0.0460320006448553	0.615127135336341	0.00302513247992892	0.00350395557796997	0.000478823098041047
