	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	NP-Kun	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCP	PCT	PCT	PCT	PCT	PCT	NPT	NPT	NPT	WB	WB	WB	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT	ONT
chr13:58205958-58206057	NA	0.0125	NA	0	0	0	0	NA	0	NA	NA	NA	0.00526315789473684	NA	NA	0	0	0	0	0	0	NA	0	NA	NA	0	0	NA	0	NA	0	0	NA	NA	0	NA	NA	NA	NA	1	NA	0	0	0	0.0692857142857143	0.037108962515721	0.00101317122593718	0	0	0	0.00216450216450216	0	0.00333333333333333	0	0.000260213374967473	0	0.000865800865800866	0.000529100529100529	0	0	0.00169115986752973	0.00100250626566416	0.000685166152792052	0	0	NA	0	0	0	0	0.0139667350193666	0	0	0.000865800865800866	0.0837998988851599	0.000205254515599343	0.00257531584062196	0	0.000290360046457607	0.000295770482105886	0	0.00274725274725275	0.000541125541125541	0.000942951438000943	0.00357142857142857	NA	0	0	NA	0	NA	0	0	0
chr1:50886736-50886781	NA	NA	NA	NA	NA	0	0	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	NA	NA	0	NA	NA	NA	NA	0	0.00274725274725275	NA	NA	0	0	0	0	0	0	NA	NA	NA	NA	NA	0.509183673469388	0	0.00707625707625708	0	0.000496031746031746	0.00135623869801085	0.000405844155844156	0	NA	0	0	0.00119047619047619	0	NA	0.00062111801242236	0	0	0	0	0	0.000228937728937729	0	0.00131061598951507	0	0	NA	0.000566893424036281	0	NA	0	0.0546418972447279	0.000965250965250965	0.000830564784053156	0.000252397778899546	0.117509362989961	0.00158211432721237	0.000279017857142857	0	0	0	0.00370223561122562	0.0182827091694087	NA	0	0	0.0012531328320802	0.000576036866359447	NA	0.000811688311688312	NA	0	0	NA	NA
chr8:56014678-56014725	NA	0	0	NA	NA	0	0	0	0	0.00444444444444444	NA	NA	0	0	NA	0	NA	0	NA	0	0.00111111111111111	0	0	NA	0	0	0	0	NA	NA	0.00148148148148148	NA	NA	NA	NA	0.125485008818342	NA	1	0	NA	NA	0	0	0.000349956255468066	0.0189442109559564	0.00184974747474747	0	0.00222222222222222	NA	0	0	0.034371146569289	0.06	NA	0.000261437908496732	0	0.00270353302611367	0	0	0	0.000755857898715042	0	0.000207684319833853	0	0.00065359477124183	0.000694444444444444	0.00142450142450142	0	NA	0.000274348422496571	0.0464285714285714	0	0	0.000107874865156419	0.0777503946041808	0.000347222222222222	0.0018140589569161	0.000149142431021626	0.000170940170940171	0.00017921146953405	0.000647249190938511	0.00431286549707602	NA	0.0282981613416396	NA	NA	0	NA	0	0.00264550264550265	NA	NA	NA	0
chr2:182545295-182545301	NA	0.0555555555555556	NA	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	0.0555555555555556	0	NA	NA	0	NA	0	0.0555555555555556	NA	0	0	NA	NA	0	NA	0	NA	0.0185185185185185	0	NA	NA	1	NA	NA	NA	0	0.0324283559577677	0.00980392156862745	0.116402116402116	0.00326797385620915	0	NA	0	0	0	0	NA	NA	0	0	0	0.00793650793650794	0	0	0	0.0040650406504065	0.00980392156862745	NA	0.00925925925925926	0.00617283950617284	0	0	NA	0.00595238095238095	0.00694444444444444	0.00793650793650794	0	0.00480769230769231	0.00200803212851406	0	0.00238095238095238	0	0.0028735632183908	0	0.00512820512820513	0	NA	0.0956521739130435	NA	NA	0	0	NA	0	0	0	NA	NA
chr22:45680923-45680943	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	NA	0	NA	0	0	NA	NA	NA	0	0	0	NA	0	0	0	NA	NA	NA	1	NA	0	0	0.00103092783505155	0.085971100238935	0.00540540540540541	0.00158730158730159	0	0	0	0	0	0.00666666666666667	0	0	0.00263157894736842	0	0	0	0	0.0161177023910669	0	0.00140845070422535	NA	0	0.0114285714285714	0	0	NA	0	0.0117647058823529	0	0.004	0.00065359477124183	0.0486201824065902	0	0.00140845070422535	0.00451837140019861	0	0	0	0	0.0032967032967033	0.079990675990676	NA	0	0	NA	0.00178571428571429	0	0	NA	NA	NA
chr8:54793224-54793228	0	0.0277777777777778	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	0	0	NA	0	0	NA	0	NA	0	0	0	0	NA	0	0.0138888888888889	0	0	0.0277777777777778	0	0	NA	1	NA	NA	NA	0	0	0.00411522633744856	0.0887257669866365	0	0	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0.00142450142450142	0.00462962962962963	0.00308641975308642	0	0.0555555555555556	0.0111111111111111	0	0	NA	0	0.0166666666666667	0	0.00308641975308642	0.00205761316872428	0.0104905437352246	0.00340136054421769	0	0.00333333333333333	0.00520833333333333	0.00219298245614035	0.00497512437810945	0.0053763440860215	NA	0.0704719623698536	NA	NA	0.00490196078431373	NA	0.00641025641025641	0	NA	NA	0	0
chr17:12877619-12877634	0	0	0	0	NA	0	0	0	0	0	NA	0	NA	0	0	0.0555555555555556	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.25	0.5	0	1	0	NA	0.0695187165775401	0.0232558139534884	0.00505050505050505	0.00462962962962963	0.0043859649122807	0	0.638888888888889	0	0	0	0	NA	0	0	0.0072463768115942	0.00694444444444444	0	0	0.180539814194701	0	0.00925925925925926	NA	0	NA	0	0.138736263736264	0.016952614379085	0.00595238095238095	0.255952380952381	0.0053763440860215	0.00925925925925926	0.0109079667903197	0	0.0043859649122807	0.00333333333333333	0	0.00308641975308642	0.0036231884057971	0.0125	0.849511599511599	NA	0.188298212005109	0.136111111111111	0.166666666666667	0.00416666666666667	0.0111111111111111	NA	NA	NA	0	NA	NA
chr4:44450137-44450145	0	0	0	0.0277777777777778	0	0	0	0	0	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	0	0	0	0	0	0	0	NA	NA	NA	1	NA	NA	0	0.00137741046831956	0.109023824583597	0	0.00574712643678161	0	0	0	0	0	0	0	0	0	0	0	0.00490196078431373	0	0.00236406619385343	0	0	0.0037037037037037	0	0	0	0	NA	0	0.0453216374269006	0	0	0.000846023688663283	0.00741106719367589	0.0141967260611328	0.0467760863456802	0.00113378684807256	0	0.00216450216450216	0.00813008130081301	0	0.00337837837837838	0.0213675213675214	0	NA	0.00340136054421769	0	0.0043859649122807	0	NA	NA	0	NA
chr5:15500514-15500524	0	0	NA	0	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	0	NA	0	0	0	0	NA	0	NA	0.025	NA	0.5	0	NA	0.5	0	0	0	0.134543366896308	0.00238095238095238	0.00434782608695652	0	0	NA	0	0	0	NA	0.00434782608695652	0.01	0	0.00256410256410256	0	0	0	0	0.00610617452722716	0	0	NA	0	0.0264957264957265	0	0	0.01	0.00909090909090909	0.00153846153846154	0.000769230769230769	0.00105263157894737	0.00204081632653061	0.0128103277060576	0	0	0	0.00655136268343816	0	0.0183174423106357	0.0032258064516129	NA	0	0	0	0.00833333333333333	NA	0	0	NA	NA
chr1:63789046-63789058	0.0555555555555556	0	NA	NA	0	NA	0	0	0.277777777777778	NA	NA	0	0	NA	0	0	0	0	NA	0	0.25	NA	0	0	NA	0.333333333333333	0	0	NA	NA	0	NA	0	0	NA	0	NA	NA	NA	1	NA	0	0.02	0.0087719298245614	0.207609710550887	0.00282485875706215	0.0072463768115942	0	0	0	0	0	0	NA	0	0	0.00617283950617284	0	0	0	0.0113651039648715	0	0.00813008130081301	0.0237520128824477	0.00833333333333333	NA	0	0	NA	0	0.0238095238095238	0	0.0439613526570048	0.0015015015015015	0.0372858003961078	0.0286549707602339	0.0300127713920817	0.00925925925925926	0.00347222222222222	0.0118125868572563	0.0147058823529412	0	NA	0.0125	0	0	0	NA	0	NA	0	0	NA	NA
chr19:50312804-50312839	0.138888888888889	NA	NA	NA	0	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	0	0.277777777777778	0	0	NA	0	NA	0	0	NA	0	NA	0	0	0	0	0	1	NA	0	NA	0	NA	0	0.000970873786407767	0.0888042717086835	0	0.00888888888888889	0	0	0	0	0	0	0	0.00425531914893617	0.00714285714285714	0.00384615384615385	0.00512820512820513	0	0.0024390243902439	0.00749475890985325	0	0.00533333333333333	NA	0	NA	0	0	0	0	0	0	0.013	0.00112994350282486	0.00527468823727671	0	0.00117647058823529	0	0	0	0	0	NA	0.00836734693877551	NA	NA	0.0148785425101215	0.00434782608695652	0.312233285917496	0.505738636363636	0.136803519061584	0	NA	0.0480769230769231
chr5:54516458-54516482	0	0	0	NA	0	0.0277777777777778	0	0	NA	0	0	0	0	NA	NA	0.0185185185185185	0	0	0	0	0	0	0	NA	NA	NA	0	NA	NA	0	0	0	0	0	0	0	NA	0	NA	1	NA	0	0.355820105820106	0.240517961570593	0.00606060606060606	0	0	0	0	0.00925925925925926	0	0.0087719298245614	0	NA	0.0149328023892484	0.0087719298245614	0	0	0	0	0.003584229390681	0	0	0.00490196078431373	0	NA	0.00775193798449612	0.00833333333333333	0	0.00574712643678161	0	0.0216666666666667	0	0.00108932461873638	0.0174074074074074	0	0	0.0118125868572563	0.00231481481481481	0	0.00222222222222222	0.00617283950617284	0.0126313436172591	0	NA	0	0	0	0	NA	0	0	NA	NA
chr4:22516887-22516963	0	NA	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	NA	0	NA	NA	NA	0.0359203296703297	0	0	0	0	0	0	0	0.00446428571428571	0	NA	0	NA	1	0	0	0	0.044728903808349	0.006593690107622	0.000974025974025974	0	0	0	0	0	0	0	0	0.00018037518037518	0.000525210084033613	0	0	0	0	0	0.000420168067226891	0	0	0	0.000316055625790139	0.000350140056022409	0	NA	0	0	0	0.000446428571428571	0	0.00118822682592168	0.000181290790427846	0	0	0	0.000482625482625483	0.000226039783001808	0	0.00262936852122497	0	0.00526315789473684	NA	0.000605326876513317	0	0	0	NA	NA	0.0333333333333333	0
chr4:186317916-186318071	0	NA	NA	0.00255102040816327	0	NA	0	NA	0	NA	NA	NA	0	NA	NA	0.00510204081632653	0	0	NA	0	0.00255102040816327	0	0	0	0	0	0	NA	NA	0	0	NA	0	NA	0	0	1	NA	0	NA	0	0	0	0.00012012012012012	0	0	0.000379867046533713	0	0	0	0	0	0	0	0.0002002002002002	0	0.000591016548463357	0	0	0	0.000215749730312837	0.000258397932816537	0.000971055088702147	0.0002710027100271	0.000261437908496732	0	0	0.000391236306729264	NA	0	NA	0	0.000158730158730159	8.78348704435661e-05	0.000249687890137328	0.000595238095238095	0	0.00035650623885918	0.000235155790711346	0.000326797385620915	0	0	0.000340136054421769	0	0	NA	0.0002389486260454	0	0.00132275132275132	0.000686813186813187	NA	NA	0.0125	0
chr3:183903549-183903706	NA	0	0	0	0	0	0	0	NA	0	NA	0.025	0	0	0	0	0	0.00105820105820106	0	0	0	NA	0	0	NA	0	0	0.00416666666666667	0	0	0	0	0	0	0	0	NA	0	0	1	NA	0	0	0.000779727095516569	0.000838574423480084	0	0	0	0	0	0.00230414746543779	0	0	0	0	0	0	0.000673854447439353	0	0	0	0.000744047619047619	0.000326797385620915	NA	0	0.00108225108225108	0	0.000496031746031746	NA	0	0	0	0.00051440329218107	0.000432900432900433	0.00021043771043771	0.000566893424036281	0	0.000744047619047619	0	0.000272331154684096	0	0	NA	0	NA	NA	0.000376647834274953	NA	NA	0	NA	0	0.0111111111111111	0
chr5:174178381-174178427	0	0	NA	0	0	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	NA	0	NA	0	0	NA	0	NA	0.00510204081632653	0	0	0	0	0	0	0	NA	NA	0	NA	1	NA	0	0	0.000236518448438978	0.000336927223719677	0.000295159386068477	0.000759878419452888	0	0	NA	0.000850340136054422	0	0	0	0.000226039783001808	0.00077639751552795	0	0.000288018433179724	0	0	0.000923101779606248	0	0	0	0	NA	0	0	0	0	0.00119047619047619	0	0.000234962406015038	0.000252397778899546	0.00515831831056588	0.00110741971207087	0.000392464678178964	0.000343406593406593	0.000196232339089482	0	0	0.000915750915750916	0.000700280112044818	0	NA	0	0	0	0.00077639751552795	NA	0	0	NA	NA
chr1:151103809-151103831	NA	0	0	0	0	0	0	0	NA	0	NA	NA	0	0	NA	0	0	0	0	0	0	0	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	0	NA	1	NA	NA	NA	1	0.0087719298245614	0.248529411764706	0.00416666666666667	0	0	0	0.0833333333333333	0	0	0	0.0597147950089127	0	0	0.0553221288515406	0.00505050505050505	0.0955687830687831	0.493006993006993	0	0.0137938525035299	0	0	0.2002886002886	0.220175438596491	NA	0.131597222222222	0	NA	0.136198444895199	0	0	0.357683982683983	0.134323406062536	0	0.0121022430881586	0.0437989737188822	0.224519846350832	0.277813852813853	0.116358908528357	0.117710944026734	0	NA	0.0116279069767442	0	0.0104166666666667	0.0151723348219398	NA	0	NA	0	0	0	NA
chr8:145104637-145104648	NA	0	0	0.0277777777777778	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0.111111111111111	0	0.0555555555555556	NA	NA	NA	0.0138888888888889	0	NA	NA	0	0	NA	0	NA	0	0.0277777777777778	NA	1	NA	NA	NA	NA	0.336111111111111	0.196941506724115	0.0135135135135135	0.0036231884057971	0.00746268656716418	0	0.0238095238095238	0.0185185185185185	0.0138888888888889	0	0	0	0.0037037037037037	0.1	0.0111111111111111	0.0860805860805861	0.0128205128205128	0.0196078431372549	0	0	0.0136612021857923	0.416666666666667	0.00462962962962963	0	0.0037037037037037	0	NA	0.138888888888889	0	0	0.579675638371291	0.0011037527593819	0.0016025641025641	0.00416666666666667	0.00617283950617284	0.182995066948555	0.0414052287581699	0.0131601731601732	0.100036075036075	0	NA	0.342592592592593	NA	NA	0.00378787878787879	NA	0.00961538461538462	0	NA	NA	NA	0
chr3:128210836-128210887	0	0.0119047619047619	0	0	0	0.0087719298245614	0	0	0	NA	0.0317460317460317	NA	0.108333333333333	0	NA	0	0	0	0	0.0125	0.0151515151515152	0	NA	NA	NA	0	NA	0	NA	0	0	0	0	0	0	NA	1	NA	NA	NA	0.025	NA	0.261484593837535	0.311437022789532	0.00641025641025641	0.00256410256410256	0.00434782608695652	0	0	NA	0	0	0	0	0.00904095904095904	0.053422619047619	0	0.272894830659537	0.0512531328320802	0.118944099378882	0.0973505011991882	0.266274509803922	0.005	NA	0.00645161290322581	0.0192799070847851	0.0217647058823529	0.00476190476190476	NA	0.162952380952381	0	0.237515793385359	0.293189548546691	0.13018443142415	0.114396488707401	0.216371237458194	0.0176935817805383	0.329328158026938	0.131704260651629	0.343250544662309	0.288445539135194	0.00434782608695652	NA	0.0149732620320856	NA	NA	0.00158730158730159	NA	NA	0.00256410256410256	NA	0.00303030303030303	NA	0
chr14:24641120-24641182	NA	0.111111111111111	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	0	0	0	0	0	NA	0	0	0.0416666666666667	NA	NA	0	0	NA	0	NA	0.130952380952381	0	0	0	0.0333333333333333	NA	NA	1	NA	NA	NA	NA	0.334811165845649	0.622051282051282	0.0277777777777778	0.00347222222222222	0	0	0.0333333333333333	0	0.261904761904762	0	0	0	0.0036231884057971	0.12037037037037	0.00925925925925926	0.0601851851851852	0	0.0333333333333333	0.00297619047619048	0	0	0.0166666666666667	0.0087719298245614	NA	0.0178571428571429	0.0555555555555556	0.0166122004357298	0.0185185185185185	0.3	0.0714285714285714	0.0203252032520325	0.00446428571428571	0.0433777284498705	0.00775193798449612	0.00909090909090909	0.0471342383107089	0	0	0.237982929020665	0.0588235294117647	NA	0.553150553150553	0.0256410256410256	0	NA	NA	0	0	NA	0	NA	0
chr2:99439450-99439463	NA	0	NA	0	0	0	0	0	NA	0	0	NA	0	NA	0	0	0	0.0185185185185185	0	0	0.0111111111111111	0	NA	NA	0	0	NA	0.138888888888889	0	NA	0.0277777777777778	0	NA	0	0.166666666666667	0	NA	1	1	1	NA	0.0416666666666667	0.0238095238095238	0.399176344839356	0.116106719367589	0.0315126050420168	0.00555555555555556	0	0	0	0	0	0	NA	0	0.0104166666666667	0.0453216374269006	0.00680272108843537	0	0	0.0114489489489489	0.00925925925925926	0.0131578947368421	NA	0	0	0	0	NA	0	0	0.00833333333333333	0.0028735632183908	0.0483575778612224	0.102565547291714	0.0185864514551235	0.0277594908931314	0	0.00248756218905473	0	0	0	NA	0.288333333333333	NA	NA	0.00833333333333333	0	NA	0	0	0	0	NA
chr4:1165318-1165342	0	0	0	NA	0	0	NA	0	0	0	NA	NA	0	0	NA	0	0	0	NA	0	0	0	NA	0	0	0.0555555555555556	0	0	0.0555555555555556	NA	NA	NA	0	0	0	0	NA	1	1	1	0.0555555555555556	0	0.161255411255411	0.639050387596899	0.0619694397283531	0.0072463768115942	0	0	0	0	NA	0	0.125	0.0277777777777778	0	0.220802620802621	0	0	0.248015873015873	0	0.00471698113207547	0	0	0	0	0.246794871794872	0.179365079365079	0.0119047619047619	NA	0.0208333333333333	0	0	0.00740740740740741	0.00241545893719807	0.0611672004638888	0	0.0963698772623258	0.0193128467776355	0.0702075702075702	0.00231481481481481	0.0557383040935672	0	0.00193798449612403	0.318773946360153	0.0128205128205128	NA	0.032695374800638	0	0.0266666666666667	0	NA	NA	NA	0
chr8:144650763-144650803	NA	0	0	NA	0	NA	0	NA	NA	NA	NA	NA	NA	0	NA	0	0	0	0	0	0	NA	0	NA	NA	NA	0	0	NA	0	0	0.12	NA	NA	0	0	NA	1	NA	NA	NA	NA	0.449931798806479	0.235791288250305	0.00109289617486339	0.00196078431372549	0	0	0	0	0	0	0.0133333333333333	1	0.0027027027027027	0.32047619047619	0.00266666666666667	0.0319366270585783	0.0269360269360269	0.00175438596491228	0.00149812734082397	0.0297217180883243	0.00175438596491228	0.00350877192982456	0.00202020202020202	0.127529411764706	0	0.420627705627706	NA	0.0236154649947753	0	0.00158730158730159	0.0201010605808207	0.00665180672394387	0.0088504193023967	0.00796508456082924	0.463470001923316	0.00807631904542517	0.101589239842252	0.000628930817610063	0.0191981390257252	0.0742768865121806	NA	0.367594906999941	NA	NA	0.00434782608695652	NA	0.0180995475113122	0.00350877192982456	NA	NA	NA	NA
chr19:55592691-55592710	NA	0	0	NA	NA	0	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	0	0	NA	0	NA	0.00444444444444444	0	NA	0	NA	NA	0	NA	NA	NA	0	0	NA	0	NA	1	NA	NA	NA	NA	0.0445573294629898	0.171408910545042	0	0.00087719298245614	0	0	0	0	0	NA	0	NA	0	0.462857142857143	0.0134920634920635	0.000732600732600733	0	0	0	0	0	NA	0	NA	0.00114942528735632	0.30978835978836	0	0	0	0.0016260162601626	0	0.0002710027100271	0.0368140858491736	0.00573536810330371	0.337414104882459	0	0.00939336438387672	0.00282186948853615	0.000854700854700855	0	NA	0.00115942028985507	NA	NA	0	0	0.00102564102564103	0.0021505376344086	0	NA	NA	0
chr20:34189003-34189012	NA	NA	0	NA	NA	0	0	0	NA	NA	NA	NA	0	NA	NA	0	0	NA	NA	0	0	NA	NA	NA	0	0	0	NA	NA	0	0	0	0	0	NA	0	NA	NA	1	NA	NA	NA	0.00909090909090909	0.00673847003590169	0	0.00178571428571429	0.00185185185185185	0	0.025	NA	0	0	0	1	0.212391126236844	0	0.131276384071415	0.00333333333333333	0	0	0.00142857142857143	0	0.000952380952380952	0	0	0.00256410256410256	0	0.479741573207998	0	0	0	0	0.00588983050847458	0.000934579439252336	0	0	0.222761321075928	0	0.000862068965517241	0	0.000917431192660551	0	0.00087719298245614	0	NA	0	NA	NA	0	0	0	NA	0.5	NA
chr2:99439402-99439418	NA	NA	NA	0	0	0	NA	0.00444444444444444	NA	NA	0	NA	0	NA	0	0	0	0	NA	0	0	0	NA	NA	0	NA	NA	0.0133333333333333	0	NA	0.0133333333333333	0	NA	0	0.21	0	NA	1	1	1	NA	1	0.0914285714285714	0.114608690293656	0.0506859153917977	0.00185185185185185	0	0	0	NA	0.00666666666666667	0	0	NA	0.00130718954248366	0	0.0301111111111111	0.00294117647058824	0	0.00185185185185185	0.00130718954248366	0.00222222222222222	0.000843881856540084	NA	0	0.105	0	0	NA	0	0.00784313725490196	0	0.00246913580246914	0.00564117546988832	0.0540147669171695	0.00550079789730592	0.0725099935952649	0.00065359477124183	0.000701754385964912	0.00133333333333333	0.00111111111111111	0	NA	0.00555555555555555	NA	NA	0.00277777777777778	0	NA	0	0	0	0	NA
chr2:99439480-99439502	0	0	NA	0.111111111111111	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	NA	NA	0	0	NA	0.0277777777777778	0	0	0.166666666666667	0	NA	0	0.0555555555555556	0	NA	1	1	1	NA	0.5	0.0645833333333333	0.170944741532977	0.1625	0	0	0	0.327777777777778	0	0	0	0	NA	0	0	0	0	0	0	0.00268817204301075	0	0	NA	0	0.0166666666666667	0	0.0592592592592593	NA	0	0	0	0.00273224043715847	0.0024330900243309	0.0499556894718185	0.00574712643678161	0.0263975155279503	0	0.00303030303030303	0	0	0	NA	0.0208333333333333	NA	NA	0	0	NA	0	0	0	0	NA
chr2:99439538-99439549	0	0.0125	NA	0.179166666666667	0	0	0	0	0	0	0	NA	0	NA	0.00625	0	0	0	0	0.025	0	0	NA	NA	0	0	NA	NA	NA	0	0	0	0	NA	NA	0	NA	1	NA	1	NA	0.5	0.0378571428571429	0.102428899487723	0.0887583680687129	0.00333333333333333	0.0125	0	0	0	NA	0	0	NA	0	0.00625	0.00833333333333333	0	0	0	0.00981849611063094	0	0.00547945205479452	NA	0	0.021195652173913	0	0.0233333333333333	NA	0	0	0.0220647773279352	0.00149253731343284	0.0026684050412864	0.0569617300117976	0.00344827586206897	0.0744791666666667	0.0018348623853211	0	0.0024390243902439	0	0	NA	0.203586956521739	NA	NA	0	0	NA	0	0	0	NA	NA
chr18:76828737-76828762	NA	0	NA	NA	0	0	0	0	NA	0	0	NA	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0.00625	0	0	NA	0	NA	1	NA	NA	NA	NA	0.00285714285714286	0.0364978771228771	0	0	0	0	0	0	0.00714285714285714	0	0	0	0.00147058823529412	0	0	0	0.0533333333333333	0	0.000892857142857143	0.005	0	0	0	0	0	0	NA	0	0.0222222222222222	0	0	0.000568181818181818	0.0631948757763975	0.00222222222222222	0.00333333333333333	0	0.00277777777777778	0	0	0.0642687747035573	NA	0.0897975316608857	0.593434343434343	0.615	NA	0.045282386458857	0.358928571428571	0.111111111111111	NA	NA	0.277777777777778	0.9875
chr3:192125879-192125899	0	0	NA	0	0	0	NA	0	NA	0	NA	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0185185185185185	0.351851851851852	0	0	0	0.307359307359307	0.557694962042788	0.2	0.194444444444444	0.587163561076605	0.177777777777778	0.742177522349936	0.40282021899669	0.0104166666666667	0	0	0	0.0416666666666667	0	0	0	0	0	0.023755081300813	0.278628389154705	0.00694444444444444	0.520576507076025	0.19993894993895	0.641281512605042	0.00203252032520325	0.00925925925925926	0	NA	0.00574712643678161	0	0	0.0128205128205128	NA	0.0264705882352941	0.0779220779220779	0	0.0045045045045045	0.00793650793650794	0.00471698113207547	0	0.0170833333333333	0.258495145631068	0.0138888888888889	0.227096688034188	0.340073529411765	0.0158730158730159	NA	0	NA	NA	0	NA	NA	0	NA	0	0	0
chr10:81002122-81002136	0	0.25625	NA	0	0	0	0	0	NA	0	NA	NA	NA	0	0	0	0.0895833333333333	0	0	0.195681818181818	0	0	0	0	0	0	0	0	0.0166666666666667	0	0.01	0	0	0	0.102380952380952	0	0.142857142857143	0.460185185185185	0.333333333333333	0.393055555555556	0.490890688259109	NA	0.455982905982906	0.269021918941274	0	0	0	0	0	0	0.01	NA	0.0142857142857143	0	0.00158730158730159	0.00833333333333333	0.00625	0	0	0.0291666666666667	0	0	0	0.00357142857142857	0.0479166666666667	NA	0	0.0452991452991453	0	0.00833333333333333	0	0	0.00694444444444444	0.0745100732600733	0.00111111111111111	0	0.00266666666666667	0.00315789473684211	0.0141449275362319	0.00178571428571429	0	0	0	0.588481781376518	0.00384615384615385	0.00526315789473684	NA	0.00645161290322581	NA	NA	0	0	NA	0
chr2:171573012-171573039	0.00625	0	0	0	0	0	0.0166666666666667	0	0	0	NA	NA	0	0.116666666666667	NA	0	0	0	0.0166666666666667	0	0	0	0	NA	0.00625	0	0	0	0	0	0.00714285714285714	0	0.00625	NA	0.02	0	0.166666666666667	0.380569800569801	0.601904761904762	0.25	0.428571428571429	NA	0.754545454545455	0.0301960784313725	0.00850877192982456	0.00181818181818182	0	0	0	0	0.291666666666667	0.494444444444444	0	NA	0	0.141238471673254	0	0	0.049616368286445	0	0	0.00555555555555555	0	NA	0	0.00294117647058824	0	0	NA	0	0	0	0.27017523053364	0.00344827586206897	0.0406558587479936	0.0187683284457478	0.00277777777777778	0.0784343434343434	0.00186915887850467	0.075643532095145	0.133788254755997	0.00588235294117647	NA	0.267774039809364	NA	NA	0.00434782608695652	0	NA	0.00434782608695652	0	0	NA	NA
chr10:131757117-131757130	0	0	NA	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0.5	0	0	NA	0	0	0	0	0	0	0	0	0	NA	0	0.435833333333333	0.617361111111111	0.341666666666667	0.22797619047619	0.239880952380952	NA	1	0.0094017094017094	0.003125	0	0	0.0828571428571429	NA	0	0	0	0.0125	NA	0.0374048582995951	0.029156010230179	0.156613616268789	0	0	0	0.158267125197509	0	0	0	0	NA	0.018070652173913	0	0	0	0.00714285714285714	0.00227272727272727	0.0872448979591837	0.0180963326243998	0.0151067323481117	0.0106944444444444	0.00363636363636364	0.00133333333333333	0.026993006993007	0.0521556776556777	0.00112359550561798	0	0.0393434515527539	0.0381493506493506	0.0277777777777778	0.0166666666666667	NA	0	NA	NA	0	0	NA	0
chr2:131721649-131721664	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0476190476190476	0.0166666666666667	0	0	0	0	0.333333333333333	0.3	0.491452991452991	0.225806451612903	0.158730158730159	NA	0.6996336996337	0.515069998842994	0.0128205128205128	0.00333333333333333	0.00476190476190476	0	NA	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	NA	NA	0	0	0	NA	0	0	0.00757575757575758	0	0.0014367816091954	0.0712065095398429	0.0043859649122807	0	0.00196078431372549	0	0	0.00666666666666667	0.0151515151515152	NA	0.0756670043904086	NA	NA	0	0	NA	0	0	0	NA	NA
