	6-P-10.mld_blocks_r2-0.5	6-P-1.mld_blocks_r2-0.5	6-P-2.mld_blocks_r2-0.5	6-P-3.mld_blocks_r2-0.5	6-P-4.mld_blocks_r2-0.5	6-P-5.mld_blocks_r2-0.5	6-P-6.mld_blocks_r2-0.5	6-P-7.mld_blocks_r2-0.5	6-P-8.mld_blocks_r2-0.5	6-P-9.mld_blocks_r2-0.5	6-T-1_1.mld_blocks_r2-0.5	6-T-1_2.mld_blocks_r2-0.5	6-T-2_1.mld_blocks_r2-0.5	6-T-2_2.mld_blocks_r2-0.5	6-T-3_1.mld_blocks_r2-0.5	6-T-3_2.mld_blocks_r2-0.5	6-T-4_1.mld_blocks_r2-0.5	6-T-4_2.mld_blocks_r2-0.5	6-T-5_1.mld_blocks_r2-0.5	6-T-5_2.mld_blocks_r2-0.5	7-P-10.mld_blocks_r2-0.5	7-P-1.mld_blocks_r2-0.5	7-P-2.mld_blocks_r2-0.5	7-P-3.mld_blocks_r2-0.5	7-P-4.mld_blocks_r2-0.5	7-P-5.mld_blocks_r2-0.5	7-P-6.mld_blocks_r2-0.5	7-P-7.mld_blocks_r2-0.5	7-P-8.mld_blocks_r2-0.5	7-P-9.mld_blocks_r2-0.5	7-T-1_1.mld_blocks_r2-0.5	7-T-1_2.mld_blocks_r2-0.5	7-T-2_1.mld_blocks_r2-0.5	7-T-2_2.mld_blocks_r2-0.5	7-T-3_1.mld_blocks_r2-0.5	7-T-3_2.mld_blocks_r2-0.5	7-T-4_1.mld_blocks_r2-0.5	7-T-4_2.mld_blocks_r2-0.5	7-T-5_1.mld_blocks_r2-0.5	7-T-5_2.mld_blocks_r2-0.5	CTT-FFPE-100ng_1.mld_blocks_r2-0.5	CTT-FFPE-100ng_2.mld_blocks_r2-0.5	CTT-FFPE-5ng_1.mld_blocks_r2-0.5	CTT-FFPE-5ng_2.mld_blocks_r2-0.5	CTT-frozen-100ng_1.mld_blocks_r2-0.5	CTT-frozen-100ng_2.mld_blocks_r2-0.5	CTT-frozen-5ng_1.mld_blocks_r2-0.5	CTT-frozen-5ng_2.mld_blocks_r2-0.5	NC-P-1.mld_blocks_r2-0.5	NC-P-2.mld_blocks_r2-0.5	NC-P-3.mld_blocks_r2-0.5	NC-P-5.mld_blocks_r2-0.5	NC-P-6.mld_blocks_r2-0.5	NC-P-7.mld_blocks_r2-0.5	NC-P-8.mld_blocks_r2-0.5	NC-P-9.mld_blocks_r2-0.5	PC-P-10.mld_blocks_r2-0.5	PC-P-1.mld_blocks_r2-0.5	PC-P-2.mld_blocks_r2-0.5	PC-P-3.mld_blocks_r2-0.5	PC-P-4.mld_blocks_r2-0.5	PC-P-5.mld_blocks_r2-0.5	PC-P-6.mld_blocks_r2-0.5	PC-P-7.mld_blocks_r2-0.5	PC-P-8.mld_blocks_r2-0.5	PC-P-9.mld_blocks_r2-0.5	PC-T-1_1.mld_blocks_r2-0.5	PC-T-1_2.mld_blocks_r2-0.5	PC-T-2_1.mld_blocks_r2-0.5	PC-T-2_2.mld_blocks_r2-0.5	PC-T-4_1.mld_blocks_r2-0.5	PC-T-4_2.mld_blocks_r2-0.5	PC-T-6_1.mld_blocks_r2-0.5	PC-T-6_2.mld_blocks_r2-0.5	PC-T-7_1.mld_blocks_r2-0.5	PC-T-7_2.mld_blocks_r2-0.5
chr20:55965198-55965241	0	0	0	0.0025	0.00196078431372549	0.00666666666666667	0	0.00242424242424242	0	0	0.313010231042772	0.452978843911378	0.554208754208754	0.824600737100737	0.574900790353215	0.321182072829132	0.121985370950888	0.389761904761905	0	0	0	0	0	0	0.011965811965812	0	0	0	0	0.051838779956427	0.015906432748538	0.00222222222222222	0.445014198782962	0.654996428972668	0.415588139459107	0.631463176731719	0.111111111111111	0	0.183151515151515	0	0.900167378917379	0.429606037078863	0.933333333333333	0.991515151515152	0.665326797385621	0.686645915318296	0.731525784157363	0.555536315536316	0	0	0	0	0	0	0	0.09997113997114	0	0	0.00333333333333333	0	0	0	0	0	0	0	0.25	0.309669234360411	0.770516890516891	0.679592186230117	0.450537034930026	0.398742042271454	0.693454545454545	0.526086021505376	0.662179487179487	0.4
chr8:99986117-99986160	0	0	0.00476190476190476	0.00136054421768707	0.0952380952380952	0	0	0	0	0	0.267291532520365	0.455623602957031	0	0.115343915343915	0.254081080835985	0.28974506974507	0.249712715535206	1	0.101247888915232	0.0906709823555973	0	0	0	0	0	0	0	0.0162698412698413	0.00493827160493827	0	0.0130416428229688	0.00272108843537415	0.625052725052725	0.500477038140973	0.549031986531986	0.650345195286352	0.485269809185946	0.143622300818703	0.0697881203763557	0.00972554016032277	1	0.827622990970342	0	0.582362234580384	0.593522757762109	0.309925072856107	1	0.5	0	0	0	0	0	0	0	0.0019047619047619	0.0427865612648221	0	0	0	0	0	0	0	0.00606060606060606	0	0.0403776683087028	0	0.642049011481285	0.722541457713871	0.996825396825397	0.139047619047619	0.0678343917763616	0.274599622457679	0.227949874686717	0.293289313026155
chr13:53421817-53421833	0	0	0	0.0416666666666667	0.0833333333333333	0	0	0	0	0.0833333333333333	0.567315620305349	0.766944444444444	0	0.165416666666667	0.377179144385027	0.52510989010989	0.805032498796341	0.833333333333333	0.292119565217391	0.19236363152573	0	0	0	0	0	0	0.5	0	0	0	0.003125	0.0130434782608696	0.994736842105263	0.315270655270655	0.550595238095238	0.7825	0.0416666666666667	0.333333333333333	0.0761512905698952	0.0598214285714286	0.958333333333333	0	0	0	1	0.916666666666667	0	0	0	0	0.0303030303030303	0	0	0	0	0	0	0.0416666666666667	0.0416666666666667	0	0.0833333333333333	0	0	0	0	0.00833333333333333	0.0316666666666667	0.958333333333333	0.162485942420153	0.571428571428571	0.304843073593074	0.5	0.0107142857142857	0.00714285714285714	0.25	0.439296187683284
chr3:130236124-130236173	0.0593906093906094	0.0020671834625323	0	0.00246913580246914	0.037037037037037	0	0	0	0	0.0108424908424908	0.452557549361967	0.29508248262312	0.275657536715216	0.108970115854104	0.259312833499316	0.373117978847616	0.348010183258994	0.713534705917765	0.036897417979179	0.0723509924187818	0.00124610591900312	0	0	0	0.0016260162601626	0	0	0.000757575757575758	0.00421052631578947	0	0.00224719101123595	0.00393162393162393	0.601248853038185	0.586987084857497	0.0367616608407478	0.0180262874380521	0.0882141472711541	0.0586145058312324	0.0930018870781457	0.0891636200283095	0.786078049726427	0.992759097190235	0	1	0.728591755401134	0.769476613760374	0.988235294117647	0.82142955208328	0	0.0342235092235092	0.00246913580246914	0	0	0	0	0.00128205128205128	0.00256410256410256	0.294002264351795	0.0037037037037037	0	0.00285714285714286	0	0	0	0.00155038759689922	0.00740740740740741	0.0949345539698302	0.144985823773587	0.349299515359528	0.486321358784769	0.296093973150569	0.374696795521744	0.0641486922591393	0.0339260748264565	0.306043320977621	0.31597909953079
chr11:6440531-6440675	0.000207684319833853	0.000793650793650794	0	0	0.000900900900900901	0	0.0013745704467354	0	0	0.00037037037037037	0.000453514739229025	0.000259403372243839	0.000720720720720721	0.000374531835205993	0.000308641975308642	0.000910125142207053	0.000670016750418761	0.000315357931251971	0.000472813238770686	0.000416666666666667	0.00062015503875969	0	0	0	0	0	0.000550964187327824	0	0.0003003003003003	0	0.000961538461538462	0	0	0.000966183574879227	0.000284900284900285	0.000247831474597274	0.000740740740740741	0.000555555555555556	0	0	0.000558659217877095	0.000766283524904215	0	0.000150489089541008	0	0	0.00075187969924812	0.000374531835205993	0	0	0	0	0	0	0	0	0	0.000925925925925926	0	0	0	0	0	0	0.000600600600600601	0	0	0.000431034482758621	0	0.000214362272240086	0.000658436213991769	0	0	0	0	0.000408997955010225
chr2:71277337-71277386	1	0.982857142857143	0	0.996428571428572	0	0.995	1	0.995833333333333	0	0.995	0.555564297889741	0.741901766611651	0.996428571428572	0.9984375	0.790188765564705	0.762979037012774	0.571936227951153	0.420555555555556	0.9851966873706	0.997252747252747	1	1	1	1	1	1	1	0.993478260869565	0.99375	0.9875	0.846401234434821	0.858246171806085	0.315632930379003	0.372753862678675	0.999431818181818	0.999375	0.58865612195049	0.437644279608226	0.902175135755548	0.92802902133428	0.318485684933053	0.188484129387888	0.3	0	0.418782582429746	0.465122584541063	0.50462577962578	0.250508671103045	0.995833333333333	0.995	0.984943977591036	0.98125	1	1	1	0.963554987212276	0.992857142857143	0.978947368421053	0.991666666666667	0.991666666666667	1	0.992307692307692	0.99	1	1	1	0.698245440729483	0.68547619047619	0.463275613275613	0.529980447603398	0.793547054518521	0.909262986235494	0.487779935540325	0.59260219632646	0.725135147619904	0.754127727528919
chr19:58952109-58952123	0.00833333333333333	0.0166666666666667	0.0920454545454545	0.0242424242424242	0.00625	0	0	0	0.00416666666666667	0.03	0.299498231745371	0.535706744236156	0	0.0051150895140665	0.308207958938388	0.0909244264507422	0.523554778554778	0.571428571428571	0.189724958405592	0.081281109751122	0	0.0609722222222222	0	0	0.5	0	0.0212406015037594	0.190672905525847	0.347222222222222	0	0.0461195602642971	0.0254837164750958	0.471998235627018	0.617773036194089	0.577476447269167	0.366810304449649	0.588473389355742	0.668803418803419	0.103640146706164	0.171202956989247	0.95	0.8	0.5	0	0.837730554473445	0.806382613957581	1	0.824810744810745	0.003125	0.012406015037594	0.016421568627451	0.003125	0.0336038961038961	0.0181818181818182	0	0.0075	0	0.0125	0.0834935897435897	0	0.03875	0	0.014945652173913	0.00416666666666667	0.155113636363636	0.025	0.158989667049369	0.410196078431373	0.389494572366204	0.515165165165165	0.393127060016059	0.39837044534413	0.164592473134127	0.14147718575036	0.539243021029871	0.357166518044054
chr3:195489002-195489085	0.03	0	0.0365625602467708	0.246847560573051	0	0.0143992519869098	0	0.00350877192982456	0.0597222222222222	0.286831120891973	0.00972590627763042	0.792154463893594	0.0833333333333333	0.348456790123457	0.418970398970399	0.106639864008285	0.554221525600836	0	0	0.00692679301374954	0.00666666666666667	0	0.0717064544650752	0.299214597459278	0.183333333333333	0.137367371190901	0.00444444444444444	0	0.866059351276743	0	0.0295389636882905	0.5	0.97037037037037	0.746666666666667	0.165896358543417	0.00666666666666667	0.957735247208931	0.462962962962963	0.325986013986014	0.017679012345679	0.985537918871252	0.66347792563114	0	0.933333333333333	0.498127659574468	0.545356604180134	0	0.993333333333333	0.0468686868686869	0.0037037037037037	0.00317460317460317	0.0028735632183908	0	0	0	0.00740740740740741	0	0	1	0.177777777777778	0	0.00579710144927536	0.0037037037037037	0	0.00148148148148148	0	0.560930103035366	0	0.128200338232707	0.0164983164983165	0	0.958333333333333	0.051283115099947	0.315094535760875	0.611338811338811	0
chr17:17713881-17713908	1	1	0.996666666666667	0.999333333333333	0.666666666666667	1	0.996666666666667	0.925947970756155	0.998518518518518	1	0.83852966903203	0.913568642097629	0.173785714015701	0.121951219512195	0.946023729104731	0.884789906514819	0.648445685804249	0.55884674723447	0.880369835770628	0.744024043003934	0.992380952380952	0.8	1	0.993333333333333	0.999166666666667	1	0.997333333333333	0.998518518518518	1	1	0.745850248022821	0.538947580588447	0.982844522829708	0.969865033957066	0.74880648084972	0.904776115892178	0.998024691358025	0.933213964353953	0.844729862345732	0.853836548290318	0.947704093404486	0.911422998254568	0.986753082659266	0.915510834751552	0.974576193664937	0.994414318624845	0.996410256410256	0.961767582525188	0.998666666666667	0.998840579710145	0.999259259259259	0.997333333333333	1	1	0.996875	1	0.999111111111111	1	0.906403319685213	1	0.8	0.997333333333333	0.998518518518518	1	0.995555555555556	1	0.796184245078396	0.687288238953056	0.76934378292431	0.688226656626506	0.78189637115642	0.745786378709949	0.700342657342657	0.735998157635078	0.603358107913462	0.693951008056945
chr9:123342423-123342548	0.000900900900900901	0	0	0.00130718954248366	0	0	0.00175438596491228	0	0	0	0.00087719298245614	0.000364298724954463	0	0	0.000959232613908873	0.00141843971631206	0	0	0.00097323600973236	0.00105820105820106	0	0.000315955766192733	0	0	0.00151515151515152	0	0	0	0	0	0.00050125313283208	0.000537634408602151	0	0.000281293952180028	0	0.000453514739229025	0.000326797385620915	0	0.000318979266347687	0.00050125313283208	0.000947867298578199	0	0.00111111111111111	0.00253968253968254	0	0	0	0.000292397660818713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066006600660066	0.000537634408602151	0.00125786163522013	0.00072463768115942	0.000843881856540084	0	0.0013745704467354	0.0018140589569161
chr10:77167821-77167880	0.464920634920635	0	0.00166666666666667	0	0.137964656888805	0	0	0	0	0.245030049078025	0.350577583123632	0.139906684834221	0.000670016750418761	0.0019549929676512	0.294661292377351	0.271329139432995	0.0132790105924093	0.000529100529100529	0.134948407264118	0.206278135507766	0	0.00158730158730159	0	0	0.0021505376344086	0	0	0	0	0.418121693121693	0	0	0.519224716288956	0.793611931453716	0.587861264247373	0.571428571428571	0.646734006734007	0.153479012100833	0.0103374756335283	0.0396049418417839	0.506816210659348	0.330103422431748	0.425854907304183	0.450359376258085	0.380197397925576	0.261481234814568	0.350365722886085	0.552737080037596	0.00233748671882546	0.0025	0.002	0	0.0438741149319147	0	0.00133333333333333	0.000833333333333333	0.0684761904761905	0.179047993779452	0.25	0	0.282032265979634	0.774021185785892	0	0.5	0.194339092280269	0	0.304812314563439	0.0273780898404342	0	0.107603840847906	0.0102893987104513	0.000740740740740741	0.00148148148148148	0.149494263310099	0	0
chr17:75284423-75284487	0.995833333333333	0	1	1	0.666666666666667	0.857142857142857	1	1	0	1	0.93201137444225	0.998529411764706	0	0	0.506916996047431	0	0	0	0.984591567852437	0.909440909924784	1	0.857093023255814	1	0	1	1	1	1	1	1	0.968866805086367	0.931597471940721	0.378841307993987	0.266821691094697	0	0	0.9875	0	0.946208791208791	0.958333333333333	0	0	0	0	0	0	1	0	0.991666666666667	1	0.998076923076923	1	1	1	1	0.982142857142857	0	0.935	0.840462315462316	0.979901960784314	0.714285714285714	1	0.916666666666667	0.809327094474153	0.25	1	0.870577902015003	0.934862076354873	0.584096235321002	0.602832964105431	0.5	0	0	0	0.646441409916198	0.742427022568674
chr7:37393002-37393044	0.444444444444444	0.233055555555556	0.333333333333333	0.00903532608695652	0.5	0	0	0	0.0166666666666667	0	0.764459099271969	0.679017588648414	0.645830416653985	0.788525285229726	0.333333333333333	0.370117919132333	0.714058267714867	0.928030582922824	0.202644263502127	0.229673278508895	0.00357142857142857	0	1	0	0.125	0	0.0909090909090909	0	0.266666666666667	0.0979707792207792	0.638980243571334	0.758446739019494	0.447351712614871	0.573426865671642	0.460671373778653	0.394804842525176	0.669093838119067	0.593397555538274	0.451691633085076	0.398655258836747	0.808807453944232	0.708213750267723	0.9875	1	0.664408276789535	0.860116794732015	0.75	0.7	0.00833333333333333	0	0.000490196078431373	0	0	0	0.000740740740740741	0.00166666666666667	0	0	0.166666666666667	0	0.340858505564388	0.333333333333333	0	0	0.2	0.111111111111111	0.74872547794577	0.763266443701226	0.791669678108998	0.771225766103815	0.670977381896704	0.63607902044256	0.807420805938248	0.810652889062602	0.780467044809983	0.780582904784167
chr8:38757679-38757725	0	0.00272108843537415	0	0.00238095238095238	0	0	0	0.00952380952380952	0	0.00238095238095238	0.434452371635994	0.607581800465897	0.88129344594774	0.535221512486073	0.45600906884017	0.52195642206363	0.661940193584851	0.263504666839513	0.193839931809467	0.131684796076546	0.00087719298245614	0	0	0	0.00380952380952381	0.2	0	0	0	0	0.173703417787904	0.119375831934202	0.713406397916848	0.716753684442624	0.550503343742407	0.729232643414777	0.0755447473439572	0.0415803857664323	0.139893226353572	0.0730564149609944	0.717493924522819	0.552084314985364	0.741714285714286	0	0.636517850516107	0.694165939347903	0.368001443001443	0.601421012849584	0	0.00839477334111979	0	0	0.0697666369517944	0.00693097596155501	0	0	0.176407067877656	0	0.0179391727851919	0	0.055990675990676	0	0.000589970501474926	0	0	0	0.323935800429174	0.207433243085417	0.684347284431719	0.858667377788318	0.354635012863853	0.436671286169311	0.426144142333304	0.600619447520976	0.473359605895153	0.359208651138786
chr16:49889234-49889275	0	0	0.00149812734082397	0.000740740740740741	0	0	0	0	0	0	0	0.000149142431021626	0.000313725490196078	0.000233100233100233	0	0.000282485875706215	0.000296956198960653	0	0.000407331975560081	0.000315955766192733	0	0	0	0	0	0	0	0	0	0	0.000512820512820513	0	0.000161812297734628	0.000823045267489712	0.000993676603432701	0.00045045045045045	0.000673400673400673	0.000529100529100529	0.000212992545260916	0.000182648401826484	0.00082815734989648	0.000296296296296296	0.000740740740740741	0.000617283950617284	0.000165016501650165	0.000446229361892012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160128102481986	0.000130718954248366	0.000130975769482646	0.000373134328358209	0.000208116545265349	0.000133868808567604	0	0.000134952766531714	0.000495662949194548
chr2:216176408-216176820	0.00951241099861057	0.00561063376661526	0	0	0	0	0	0	0	0	0.0026010101010101	0.00358523197232875	0	0	0.00134278002699055	0	0.0072168284789644	0.00275132275132275	0.00160683265778807	0.00226574500768049	0	0.00772583736554072	0	0.00176573426573427	0	0.00307529162248144	0	0	0.00186082574142276	0	0.00645861649081925	0.00251997450378737	0.0049953314659197	0	0	0	0	0.00482783617252628	0.0104897459442914	0	0	0	0	0.00100167570047088	0	0	0.00179951690821256	0.00119351408825093	0	0	0	0	0	0	0	0	0.003328165374677	0.00687830687830688	0	0	0	0	0.00282234105763518	0	0.00255892255892256	0	0	0.00403764420157863	0.00277239100768513	0	0	0.00204089551080588	0	0.00737373737373737	0	0.00372960372960373
chr6:105389030-105389049	0	0	0	0.003125	0	0	0	0	0	0	0.4	0.217391304347826	0.125	0.0117007672634271	0.179761904761905	0.220912698412698	0.326666666666667	0.5	0.010212950890917	0.144508009153318	0.0416666666666667	0.0171428571428571	0	0.015	0	0	0	0	0.005	0	0.011125	0.0270238095238095	0.337298850574713	0.375	0.37053613053613	0.334615384615385	0.337596553773024	0.235610766045549	0.0672064777327935	0.13402800200412	0.746030837964476	0.997058823529412	0	0.0416666666666667	0.692290001665002	0.984446210916799	0.983333333333333	0.928333333333333	0	0	0.00625	0	0	0	0	0	0	0	0.00227272727272727	0	0	0	0	0	0	0	0.0134615384615385	0.280329311211664	0.382380413703943	0.419015813762519	0.157810798548094	0.183771929824561	0.0891009265439975	0.201426388181355	0.24	0.184348184424271
chr12:57869276-57869328	0.921731978713111	0.884839371155161	1	0.977777777777778	0.702597402597403	0.996	0	0.900929292929293	0.994202898550725	1	0.666666666666667	0	0.222222222222222	0.161132868937048	0.454817599554442	0.75	0.740740740740741	0.526938990693974	0	0	0.993333333333333	0.997037037037037	0	1	0.632067112474089	0.0125	0.939444444444444	0.521953227931489	1	0.534285714285714	0	0	0.8	0.97974358974359	1	0.05	0.5	0.4	1	0.675238095238095	0.737632450593512	1	0.894741793309568	0.436223580341227	0.816493506493506	0.77952380952381	0.406150599698987	0.43531339031339	1	1	0.999259259259259	0.997333333333333	0.758216524216524	1	1	1	1	1	0.640897892956717	0.5	0	1	1	0.36	0	0.966666666666667	0.480900284900285	0.25	0.252698412698413	0.668724867724868	0.632857142857143	0.590305512886158	0.5	0	0.116931216931217	0.497142857142857
chr10:77158971-77159046	0.99421768707483	0.991341991341991	0.589224650233054	0.998529411764706	0.753635575374706	0.996923076923077	0.993939393939394	1	0.996969696969697	0.995151515151515	0.699248398933934	0.662312328638007	0.143357961308049	0.0813166342506328	0.786890317638981	0.861340312894527	0.370841196921755	0.529318811094574	0.676052106851063	0.500764391733683	0.993939393939394	0.999134199134199	0.997826086956522	0.997101449275362	0.940534342391928	0.991078431372549	0.75	0.996031746031746	1	1	0.146856807698306	0.0908030129058836	0.738234671975699	0.533709989959028	0.3174025600295	0.530486052182251	0.930489243229715	0.865714967098022	0.247692371663993	0.211546009030529	0.902627108345123	0.9968	0.997402597402597	0.901785126105778	0.917193709720968	0.877818440634478	0.997147950089127	0.945309631282987	0.996620583717358	0.990804750804751	0.998412698412698	0.996969696969697	1	0.99969696969697	1	1	0.986921850079745	1	1	0.995454545454545	1	0.998222222222222	0.333333333333333	1	1	0.998787878787879	0.138761850824224	0.36633926116231	0.407151170023902	0.403882471787197	0.411052290657543	0.328750696019458	0.285572184577331	0.353703740932707	0.274638728132003	0.279549592955886
chr21:45577764-45577920	0	0	0.0291005291005291	0.00121951219512195	0.0037037037037037	0	0	0.00455128205128205	0	0	0.798030725027629	0.745665778312596	0.870891721820606	0.996264665286404	0.484675785885587	0.487421165030898	0.74767536599712	0.786817175072989	0.68850674677857	0.361491991361682	0.003125	0.0372319467971642	0.171954842543078	0	0	0.182177658942365	0	0	0	0	0.790141736098101	0.904871491084274	0.819743576755448	0.761100422801491	0.854613737761365	0.90576492120109	0.700867734068836	0.911423857107576	0.653668580396306	0.70397643737705	0.978296944001533	0.875653638051549	0.991111111111111	0.792041429008975	0.833154198700986	0.808127443560595	0.995555555555556	0.760666639378323	0.0271762308663127	0.00305010893246187	0.00292001143064973	0	0.00901884340480832	0	0	0.00398860398860399	0	0	0.473175692855327	0	0.16804411842775	0.642448979591837	0	0.00087719298245614	0.189315679170219	0.144247941600883	0.677520358021377	0.627340582445544	0.851742332086551	0.959058858232173	0.864897825879794	0.873578910959593	0.851374357393517	0.810444347920569	0.835796748166924	0.778163511524839
chr14:73712399-73712425	0	0	0	0	0	0	0	0	0	0	0.9875	0.88	0	0.0125	0.74222150398621	0.0833333333333333	0.231868131868132	1	0.917989417989418	0	0	0	0	0	0	0	0	0	0	0.958333333333333	0	0.98	0.882763347763348	1	0.669540517961571	1	0.796371635610766	0.993333333333333	0.517715617715618	0.5	1	0	0	0	1	0	0	0	0.00666666666666667	0	0	0	0	0	0	0	0.5	0.00666666666666667	0.116666666666667	0.00666666666666667	0.50962962962963	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	1
chr10:133110368-133110414	0.00894703654883968	0.000647249190938511	0.00164609053497942	0.00151515151515152	0.00740740740740741	0	0.00251572327044025	0.147350834138965	0.00116959064327485	0.00419799498746867	0.460504942469315	0.36711662660403	0.0245054450266355	0.00459711941966639	0.234303468152359	0.317205545410125	0.560924643906952	0.700097632355697	0.121821166380824	0.0613303439386276	0.0151096843231675	0.0102678301072255	0.00952034001214329	0	0.00333333333333333	0.00864197530864197	0.00444444444444444	0.00333333333333333	0	0	0.00291572262068961	0.0169737581113168	0.0164530891350574	0.00666288169371567	0.00383643061302405	0.00831411733183436	0.0625826295114813	0.0657410553822322	0.0251088404694489	0.0278935236546296	0.49869934624638	0.541827199019141	0.632692163074565	0.499963914081561	0.43313806541972	0.452522610078904	0.673121989121989	0.451107201326617	0.040996659631227	0.00380952380952381	0	0	0.000469483568075117	0	0	0.0376764013488579	0.217649229077801	0.00170940170940171	0.0032520325203252	0	0.00827307667252948	0.187648426499001	0.0422215303722153	0.0120854157201272	0.00783068783068783	0.0771088269575868	0.0728077289566268	0.0342969525489078	0.439878382651982	0.559819431828552	0.32898981843836	0.200520579270143	0.247886374382699	0.19584469828034	0.539838931751402	0.343591987549415
